iter,idx,elapsed_s,pullback_min,pullback_max,vol_contract_ratio,hard_stop_ratio,take_profit_pct,max_hold_days,max_wait_days,trades,win_rate,avg_ret,med_ret,min_ret,max_ret,profit_factor,score,score_median,score_std
1,105,0.28,-0.02,0.05,0.7,0.98,0.12,10.0,35.0,5.0,0.8,4.81332,0.5333,-0.9424,12.0,26.537563667232597,22.181800000000003,22.181800000000003,0.0
1,249,0.27,-0.02,0.08,0.7,0.98,0.12,10.0,35.0,5.0,0.8,4.81332,0.5333,-0.9424,12.0,26.537563667232597,22.181800000000003,22.181800000000003,0.0
1,393,0.29,-0.02,0.1,0.7,0.98,0.12,10.0,35.0,5.0,0.8,4.81332,0.5333,-0.9424,12.0,26.537563667232597,22.181800000000003,22.181800000000003,0.0
