symbol,name,market,signal_date,entry_date,exit_date,hold_days,entry_price,exit_price,ret_pct,exit_reason
000062,深圳华强,0,2024-11-08,2024-11-11,2024-11-11,1,32.1,32.3568,0.638768,止盈
000158,常山北明,0,2024-11-13,2024-11-14,2024-11-14,1,29.8,30.0384,0.638768,止盈
000025,特 力Ａ,0,2024-11-14,2024-11-15,2024-11-18,2,18.29,18.43632,0.638768,止盈
000058,深 赛 格,0,2024-11-14,2024-11-15,2024-11-15,1,9.01,8.6496,-4.153554,止损
000401,金隅冀东,0,2024-11-14,2024-11-15,2024-11-15,1,5.74,5.78592,0.638768,止盈
000417,合百集团,0,2024-11-14,2024-11-15,2024-11-15,1,5.31,5.35248,0.638768,止盈
000419,通程控股,0,2024-11-14,2024-11-15,2024-11-15,1,5.3,5.3424,0.638768,止盈
000032,深桑达Ａ,0,2024-11-15,2024-11-18,2024-11-18,1,19.68,18.8928,-4.153554,止损
000061,农 产 品,0,2024-11-15,2024-11-18,2024-11-18,1,6.67,6.72336,0.638768,止盈
000407,胜利股份,0,2024-11-15,2024-11-18,2024-11-18,1,3.27,3.29616,0.638768,止盈
000010,美丽生态,0,2024-11-19,2024-11-20,2024-11-20,1,2.8,2.8224,0.638768,止盈
000151,中成股份,0,2024-11-19,2024-11-20,2024-11-20,1,15.58,15.70464,0.638768,止盈
000166,申万宏源,0,2024-11-19,2024-11-20,2024-11-20,1,5.47,5.51376,0.638768,止盈
000034,神州数码,0,2024-11-20,2024-11-21,2024-11-21,1,35.11,35.39088,0.638768,止盈
000063,中兴通讯,0,2024-11-20,2024-11-21,2024-11-21,1,32.26,32.51808,0.638768,止盈
000401,金隅冀东,0,2024-11-20,2024-11-21,2024-11-27,5,5.84,5.6064,-4.153554,止损
000001,平安银行,0,2024-11-21,2024-11-22,2024-11-29,6,11.59,11.38,-1.968961,时间止盈
000019,深粮控股,0,2024-11-21,2024-11-22,2024-11-28,5,6.82,6.87456,0.638768,止盈
000021,深科技,0,2024-11-21,2024-11-22,2024-11-22,1,20.96,20.1216,-4.153554,止损
000411,英特集团,0,2024-11-21,2024-11-22,2024-11-22,1,10.87,10.95696,0.638768,止盈
000099,中信海直,0,2024-11-25,2024-11-26,2024-11-26,1,28.0,26.88,-4.153554,止损
000014,沙河股份,0,2024-11-26,2024-11-27,2024-11-28,2,11.59,11.68272,0.638768,止盈
000055,方大集团,0,2024-11-26,2024-11-27,2024-11-28,2,4.17,4.20336,0.638768,止盈
000069,华侨城Ａ,0,2024-11-27,2024-11-28,2024-11-28,1,3.02,3.04416,0.638768,止盈
000078,海王生物,0,2024-11-28,2024-11-29,2024-12-02,2,2.89,2.91312,0.638768,止盈
000156,华数传媒,0,2024-11-28,2024-11-29,2024-11-29,1,7.55,7.6104,0.638768,止盈
000069,华侨城Ａ,0,2024-11-29,2024-12-02,2024-12-02,1,3.03,3.05424,0.638768,止盈
000009,中国宝安,0,2024-12-02,2024-12-03,2024-12-06,4,10.19,9.7824,-4.153554,止损
000030,富奥股份,0,2024-12-03,2024-12-04,2024-12-05,2,5.51,5.55408,0.638768,止盈
000050,深天马Ａ,0,2024-12-03,2024-12-04,2024-12-04,1,9.23,9.30384,0.638768,止盈
000404,长虹华意,0,2024-12-03,2024-12-04,2024-12-04,1,7.4,7.4592,0.638768,止盈
000012,南 玻Ａ,0,2024-12-04,2024-12-05,2024-12-05,1,5.51,5.55408,0.638768,止盈
000020,深华发Ａ,0,2024-12-04,2024-12-05,2024-12-05,1,14.41,14.52528,0.638768,止盈
000078,海王生物,0,2024-12-04,2024-12-05,2024-12-06,2,2.93,2.95344,0.638768,止盈
000089,深圳机场,0,2024-12-04,2024-12-05,2024-12-05,1,7.08,7.13664,0.638768,止盈
000050,深天马Ａ,0,2024-12-05,2024-12-06,2024-12-06,1,9.2,9.2736,0.638768,止盈
000069,华侨城Ａ,0,2024-12-05,2024-12-06,2024-12-06,1,3.04,3.06432,0.638768,止盈
000088,盐 田 港,0,2024-12-05,2024-12-06,2024-12-06,1,5.06,5.10048,0.638768,止盈
000402,金 融 街,0,2024-12-05,2024-12-06,2024-12-06,1,3.91,3.94128,0.638768,止盈
000050,深天马Ａ,0,2024-12-09,2024-12-10,2024-12-17,6,9.49,9.1104,-4.153554,止损
000088,盐 田 港,0,2024-12-09,2024-12-10,2024-12-17,6,5.15,4.98,-3.455643,时间止盈
000151,中成股份,0,2024-12-09,2024-12-10,2024-12-10,1,16.51,16.64208,0.638768,止盈
000415,渤海租赁,0,2024-12-09,2024-12-10,2024-12-10,1,4.35,4.3848,0.638768,止盈
000009,中国宝安,0,2024-12-10,2024-12-11,2024-12-11,1,9.83,9.90864,0.638768,止盈
000020,深华发Ａ,0,2024-12-10,2024-12-11,2024-12-11,1,14.55,14.6664,0.638768,止盈
000032,深桑达Ａ,0,2024-12-11,2024-12-12,2024-12-13,2,18.88,18.1248,-4.153554,止损
000422,湖北宜化,0,2024-12-11,2024-12-12,2024-12-12,1,15.09,14.4864,-4.153554,止损
000159,国际实业,0,2024-12-12,2024-12-13,2024-12-13,1,7.91,7.5936,-4.153554,止损
000029,深深房Ａ,0,2024-12-13,2024-12-16,2024-12-16,1,16.19,16.31952,0.638768,止盈
000301,东方盛虹,0,2024-12-13,2024-12-16,2024-12-18,3,9.21,8.8416,-4.153554,止损
000409,云鼎科技,0,2024-12-13,2024-12-16,2024-12-16,1,10.25,9.84,-4.153554,止损
000001,平安银行,0,2024-12-16,2024-12-17,2024-12-18,2,11.57,11.66256,0.638768,止盈
000020,深华发Ａ,0,2024-12-16,2024-12-17,2024-12-17,1,14.41,13.8336,-4.153554,止损
000045,深纺织Ａ,0,2024-12-16,2024-12-17,2024-12-17,1,11.8,11.328,-4.153554,止损
000060,中金岭南,0,2024-12-16,2024-12-17,2024-12-24,6,4.93,4.84,-1.98259,时间止盈
000070,特发信息,0,2024-12-16,2024-12-17,2024-12-17,1,5.93,5.6928,-4.153554,止损
000155,川能动力,0,2024-12-17,2024-12-18,2024-12-18,1,11.86,11.95488,0.638768,止盈
000026,飞亚达,0,2024-12-19,2024-12-20,2024-12-20,1,10.93,11.01744,0.638768,止盈
000068,华控赛格,0,2024-12-19,2024-12-20,2024-12-20,1,3.98,4.01184,0.638768,止盈
000404,长虹华意,0,2024-12-19,2024-12-20,2024-12-20,1,7.45,7.5096,0.638768,止盈
000070,特发信息,0,2024-12-20,2024-12-23,2024-12-23,1,5.94,5.98752,0.638768,止盈
000166,申万宏源,0,2024-12-20,2024-12-23,2024-12-23,1,5.41,5.45328,0.638768,止盈
000100,TCL科技,0,2024-12-31,2025-01-02,2025-01-02,1,5.03,5.07024,0.638768,止盈
