symbol,name,market,signal_date,entry_date,exit_date,entry_price,exit_price,ret_pct,exit_reason
000037,深南电A,0,2022-08-22,2022-08-23,2022-08-23,8.21,8.25926,0.439088,止盈
000007,全新好,0,2022-08-31,2022-09-01,2022-09-01,8.04,8.08824,0.439088,止盈
000020,深华发Ａ,0,2022-09-08,2022-09-09,2022-09-09,10.1,10.1606,0.439088,止盈
000007,全新好,0,2022-09-13,2022-09-14,2022-09-15,8.11,8.15866,0.439088,止盈
000007,全新好,0,2022-09-30,2022-10-10,2022-10-10,8.06,8.10836,0.439088,止盈
000007,全新好,0,2022-10-11,2022-10-12,2022-10-12,8.0,8.048,0.439088,止盈
000007,全新好,0,2022-10-13,2022-10-14,2022-10-19,8.0,7.9,-1.407953,时间止盈
000012,南 玻Ａ,0,2022-10-27,2022-10-28,2022-11-01,7.08,7.12248,0.439088,止盈
000034,神州数码,0,2022-11-09,2022-11-10,2022-11-10,24.25,24.3955,0.439088,止盈
000028,国药一致,0,2022-11-28,2022-11-29,2022-11-29,33.61,33.81166,0.439088,止盈
000036,华联控股,0,2022-12-13,2022-12-14,2022-12-19,4.4,4.13,-6.2865,时间止盈
000014,沙河股份,0,2022-12-14,2022-12-15,2022-12-15,9.95,10.0097,0.439088,止盈
000006,深振业Ａ,0,2022-12-22,2022-12-23,2022-12-23,5.5,5.533,0.439088,止盈
000014,沙河股份,0,2022-12-23,2022-12-26,2022-12-26,10.03,10.09018,0.439088,止盈
000026,飞亚达,0,2023-01-03,2023-01-04,2023-01-04,10.58,10.64348,0.439088,止盈
000045,深纺织Ａ,0,2023-01-06,2023-01-09,2023-01-09,11.01,11.07606,0.439088,止盈
000028,国药一致,0,2023-01-10,2023-01-11,2023-01-11,35.19,35.40114,0.439088,止盈
000026,飞亚达,0,2023-01-11,2023-01-12,2023-01-17,11.42,11.48852,0.439088,止盈
000002,万 科Ａ,0,2023-01-13,2023-01-16,2023-01-16,18.78,18.89268,0.439088,止盈
000017,深中华A,0,2023-01-13,2023-01-16,2023-01-16,4.77,4.79862,0.439088,止盈
000011,深物业A,0,2023-01-31,2023-02-01,2023-02-02,11.35,11.4181,0.439088,止盈
000045,深纺织Ａ,0,2023-02-08,2023-02-09,2023-02-09,11.22,11.28732,0.439088,止盈
000026,飞亚达,0,2023-02-14,2023-02-15,2023-02-15,11.82,11.89092,0.439088,止盈
000014,沙河股份,0,2023-02-15,2023-02-16,2023-02-16,10.36,10.42216,0.439088,止盈
000019,深粮控股,0,2023-02-15,2023-02-16,2023-02-16,7.76,7.80656,0.439088,止盈
000019,深粮控股,0,2023-02-20,2023-02-21,2023-02-22,7.85,7.8971,0.439088,止盈
000037,深南电A,0,2023-02-22,2023-02-23,2023-02-28,8.5,8.23,-3.331342,时间止盈
000045,深纺织Ａ,0,2023-02-28,2023-03-01,2023-03-01,11.2,11.2672,0.439088,止盈
000017,深中华A,0,2023-03-01,2023-03-02,2023-03-07,4.86,4.67,-4.063164,时间止盈
000045,深纺织Ａ,0,2023-03-06,2023-03-07,2023-03-07,11.25,11.3175,0.439088,止盈
000034,神州数码,0,2023-03-07,2023-03-08,2023-03-08,26.21,26.36726,0.439088,止盈
000028,国药一致,0,2023-03-31,2023-04-03,2023-04-03,44.17,44.43502,0.439088,止盈
000039,中集集团,0,2023-04-07,2023-04-10,2023-04-10,7.5,7.545,0.439088,止盈
000031,大悦城,0,2023-04-19,2023-04-20,2023-04-21,3.86,3.88316,0.439088,止盈
000021,深科技,0,2023-04-25,2023-04-26,2023-04-26,18.2,18.3092,0.439088,止盈
000027,深圳能源,0,2023-05-25,2023-05-26,2023-05-26,6.69,6.73014,0.439088,止盈
000028,国药一致,0,2023-05-29,2023-05-30,2023-05-30,59.01,59.36406,0.439088,止盈
000027,深圳能源,0,2023-06-01,2023-06-02,2023-06-02,6.86,6.90116,0.439088,止盈
000027,深圳能源,0,2023-06-05,2023-06-06,2023-06-09,6.82,6.65,-2.648634,时间止盈
000026,飞亚达,0,2023-06-12,2023-06-13,2023-06-13,12.14,12.21284,0.439088,止盈
000020,深华发Ａ,0,2023-06-20,2023-06-21,2023-06-21,11.01,11.07606,0.439088,止盈
000014,沙河股份,0,2023-06-21,2023-06-26,2023-06-27,11.2,11.2672,0.439088,止盈
000032,深桑达Ａ,0,2023-06-27,2023-06-28,2023-07-03,34.9,33.13,-5.223473,时间止盈
000026,飞亚达,0,2023-07-03,2023-07-04,2023-07-04,12.14,12.21284,0.439088,止盈
000026,飞亚达,0,2023-07-05,2023-07-06,2023-07-06,12.03,12.10218,0.439088,止盈
000036,华联控股,0,2023-07-12,2023-07-13,2023-07-18,4.07,4.05,-0.650567,时间止盈
000026,飞亚达,0,2023-07-18,2023-07-19,2023-07-19,12.07,12.14242,0.439088,止盈
000020,深华发Ａ,0,2023-07-20,2023-07-21,2023-07-21,12.7,12.7762,0.439088,止盈
000027,深圳能源,0,2023-07-20,2023-07-21,2023-07-21,6.7,6.7402,0.439088,止盈
000027,深圳能源,0,2023-07-24,2023-07-25,2023-07-28,6.77,6.73,-0.749849,时间止盈
000030,富奥股份,0,2023-07-26,2023-07-27,2023-07-27,5.34,5.37204,0.439088,止盈
000026,飞亚达,0,2023-08-03,2023-08-04,2023-08-04,12.18,12.25308,0.439088,止盈
000030,富奥股份,0,2023-08-04,2023-08-07,2023-08-07,5.46,5.49276,0.439088,止盈
000030,富奥股份,0,2023-08-08,2023-08-09,2023-08-14,5.47,5.23,-4.540503,时间止盈
000036,华联控股,0,2023-08-09,2023-08-10,2023-08-10,4.25,4.2755,0.439088,止盈
000031,大悦城,0,2023-08-15,2023-08-16,2023-08-16,4.26,4.28556,0.439088,止盈
000014,沙河股份,0,2023-08-16,2023-08-17,2023-08-17,13.8,13.8828,0.439088,止盈
000030,富奥股份,0,2023-09-07,2023-09-08,2023-09-08,5.3,5.3318,0.439088,止盈
000030,富奥股份,0,2023-09-14,2023-09-15,2023-09-15,5.37,5.40222,0.439088,止盈
000035,中国天楹,0,2023-09-15,2023-09-18,2023-09-21,5.34,5.19,-2.964448,时间止盈
000008,神州高铁,0,2023-09-20,2023-09-21,2023-09-21,2.42,2.43452,0.439088,止盈
000030,富奥股份,0,2023-09-20,2023-09-21,2023-09-26,5.46,5.38,-1.62281,时间止盈
000008,神州高铁,0,2023-09-22,2023-09-25,2023-09-26,2.44,2.45464,0.439088,止盈
000008,神州高铁,0,2023-09-28,2023-10-09,2023-10-12,2.43,2.39,-1.80341,时间止盈
000035,中国天楹,0,2023-11-02,2023-11-03,2023-11-03,5.9,5.9354,0.439088,止盈
000039,中集集团,0,2023-12-14,2023-12-15,2023-12-15,7.8,7.8468,0.439088,止盈
000008,神州高铁,0,2023-12-15,2023-12-18,2023-12-18,2.45,2.4647,0.439088,止盈
000039,中集集团,0,2024-01-19,2024-01-22,2024-01-24,8.04,8.08824,0.439088,止盈
000020,深华发Ａ,0,2024-03-05,2024-03-06,2024-03-06,14.08,14.16448,0.439088,止盈
000020,深华发Ａ,0,2024-03-07,2024-03-08,2024-03-08,13.78,13.86268,0.439088,止盈
000012,南 玻Ａ,0,2024-03-19,2024-03-20,2024-03-25,5.69,5.49,-3.669268,时间止盈
000027,深圳能源,0,2024-03-22,2024-03-25,2024-03-25,6.74,6.78044,0.439088,止盈
000039,中集集团,0,2024-03-26,2024-03-27,2024-03-27,8.98,9.03388,0.439088,止盈
000039,中集集团,0,2024-03-28,2024-03-29,2024-03-29,9.16,9.21496,0.439088,止盈
000014,沙河股份,0,2024-04-02,2024-04-03,2024-04-10,12.11,11.1,-8.486826,时间止盈
000028,国药一致,0,2024-04-11,2024-04-12,2024-04-12,30.76,30.94456,0.439088,止盈
000001,平安银行,0,2024-04-24,2024-04-25,2024-04-25,10.5,10.563,0.439088,止盈
000027,深圳能源,0,2024-05-08,2024-05-09,2024-05-09,7.32,7.36392,0.439088,止盈
000039,中集集团,0,2024-05-17,2024-05-20,2024-05-20,9.39,9.44634,0.439088,止盈
000039,中集集团,0,2024-05-21,2024-05-22,2024-05-22,9.37,9.42622,0.439088,止盈
000027,深圳能源,0,2024-05-22,2024-05-23,2024-05-24,7.36,7.40416,0.439088,止盈
000028,国药一致,0,2024-05-23,2024-05-24,2024-05-24,37.74,37.96644,0.439088,止盈
000039,中集集团,0,2024-05-29,2024-05-30,2024-05-30,9.38,9.43628,0.439088,止盈
000039,中集集团,0,2024-06-19,2024-06-20,2024-06-20,9.82,9.87892,0.439088,止盈
000021,深科技,0,2024-07-12,2024-07-15,2024-07-16,15.12,15.21072,0.439088,止盈
000020,深华发Ａ,0,2024-10-15,2024-10-16,2024-10-16,13.43,13.51058,0.439088,止盈
000020,深华发Ａ,0,2024-10-21,2024-10-22,2024-10-22,13.97,14.05382,0.439088,止盈
000019,深粮控股,0,2024-11-01,2024-11-04,2024-11-04,6.66,6.69996,0.439088,止盈
000002,万 科Ａ,0,2024-11-05,2024-11-06,2024-11-06,9.29,9.34574,0.439088,止盈
000025,特 力Ａ,0,2024-11-14,2024-11-15,2024-11-15,18.29,18.39974,0.439088,止盈
000032,深桑达Ａ,0,2024-11-15,2024-11-18,2024-11-18,19.68,19.79808,0.439088,止盈
000010,美丽生态,0,2024-11-19,2024-11-20,2024-11-20,2.8,2.8168,0.439088,止盈
000001,平安银行,0,2024-11-20,2024-11-21,2024-11-26,11.62,11.27,-3.167182,时间止盈
000034,神州数码,0,2024-11-20,2024-11-21,2024-11-21,35.11,35.32066,0.439088,止盈
000019,深粮控股,0,2024-11-21,2024-11-22,2024-11-27,6.82,6.81,-0.306345,时间止盈
000021,深科技,0,2024-11-21,2024-11-22,2024-11-27,20.96,19.37,-7.733696,时间止盈
000014,沙河股份,0,2024-11-26,2024-11-27,2024-11-28,11.59,11.65954,0.439088,止盈
000010,美丽生态,0,2024-11-28,2024-11-29,2024-11-29,2.97,2.98782,0.439088,止盈
000009,中国宝安,0,2024-12-02,2024-12-03,2024-12-06,10.19,9.92,-2.80537,时间止盈
000021,深科技,0,2024-12-02,2024-12-03,2024-12-06,20.73,20.2,-2.712544,时间止盈
000030,富奥股份,0,2024-12-03,2024-12-04,2024-12-04,5.51,5.54306,0.439088,止盈
000012,南 玻Ａ,0,2024-12-04,2024-12-05,2024-12-05,5.51,5.54306,0.439088,止盈
000020,深华发Ａ,0,2024-12-04,2024-12-05,2024-12-05,14.41,14.49646,0.439088,止盈
000009,中国宝安,0,2024-12-10,2024-12-11,2024-12-11,9.83,9.88898,0.439088,止盈
000020,深华发Ａ,0,2024-12-10,2024-12-11,2024-12-11,14.55,14.6373,0.439088,止盈
000025,特 力Ａ,0,2024-12-10,2024-12-11,2024-12-11,18.23,18.33938,0.439088,止盈
000032,深桑达Ａ,0,2024-12-11,2024-12-12,2024-12-17,18.88,17.48,-7.563345,时间止盈
000021,深科技,0,2024-12-12,2024-12-13,2024-12-13,19.9,20.0194,0.439088,止盈
000011,深物业A,0,2024-12-13,2024-12-16,2024-12-16,9.73,9.78838,0.439088,止盈
000029,深深房Ａ,0,2024-12-13,2024-12-16,2024-12-16,16.19,16.28714,0.439088,止盈
000001,平安银行,0,2024-12-16,2024-12-17,2024-12-17,11.57,11.63942,0.439088,止盈
000020,深华发Ａ,0,2024-12-16,2024-12-17,2024-12-17,14.41,14.49646,0.439088,止盈
000045,深纺织Ａ,0,2024-12-16,2024-12-17,2024-12-17,11.8,11.8708,0.439088,止盈
000014,沙河股份,0,2024-12-18,2024-12-19,2024-12-19,12.26,12.33356,0.439088,止盈
000026,飞亚达,0,2024-12-19,2024-12-20,2024-12-20,10.93,10.99558,0.439088,止盈
