ts_code,symbol,name,industry,market,industry_hot,ind_ret5_rank,trade_date,score,reason,close,pct_chg,amount,turnover_rate,volume_ratio,pe,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv,vol_ratio10,vol_dry_ratio,ret5,ret20,atr14_pct,high60_prev,ind_ret5_mean,net_mf_amount,net_mf_3d,revenue_x,n_income_attr_p_x,rd_exp_x,rd_ratio_x,accounts_receiv_x,inventories_x,total_cur_assets_x,accounts_receiv_ratio_x,inventories_ratio_x,inventories_yoy_x,n_cashflow_act_x,net_profit_x,ocf_neg_years_3_x,risk_score,risk_flags,score_risk_adj,revenue_y,n_income_attr_p_y,rd_exp_y,rd_ratio_y,accounts_receiv_y,inventories_y,total_cur_assets_y,accounts_receiv_ratio_y,inventories_ratio_y,inventories_yoy_y,n_cashflow_act_y,net_profit_y,ocf_neg_years_3_y
601609.SH,601609,金田股份,铜,主板,True,6.0,20260302,63.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；波动率低,12.12,0.5809,754603.845,,,,,,,,,,1.5696782341326316,0.683067836931514,0.07733333333333325,0.0016528925619834212,0.037325390767269706,12.93,0.11881781106275713,,,,,,,,,,,,,,,,10.0,PE空(亏损?),63.0,124160804982.54,462042621.55,612051950.15,0.004929510164146159,7429608770.69,6081200063.35,18745813044.25,0.39633430426048777,0.32440311065703914,0.17839733324173745,1540101908.01,464855292.05,1
002114.SZ,002114,罗平锌电,铅锌,主板,True,2.0,20260302,63.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；波动率低,10.74,-0.6475,536179.904,,,,,,,,,,2.3635972640636758,0.6295540348076378,0.15359828141783027,0.014164305949008638,0.05097709525959935,11.96,0.20080750385968207,,,,,,,,,,,,,,,,10.0,PE空(亏损?),63.0,1260467972.4,-78855917.42,1818149.55,0.0014424401014633823,3201374.58,159852597.9,431378147.57,0.007421272027880159,0.37056257671017195,-0.18174204273683503,103444177.27,-81634760.68,1
600121.SH,600121,郑州煤电,煤炭开采,主板,True,12.0,20260302,63.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；波动率低,4.74,-1.25,350979.507,,,,,,,,,,1.6014181670265155,0.7606956054932842,0.104895104895105,0.037199124726476906,0.03982937323289709,4.82,0.09123336067117296,,,,,,,,,,,,,,,,10.0,PE空(亏损?),63.0,4204916322.89,282662788.09,73437033.84,0.017464564857149742,1081039697.65,84922935.59,4379390444.7,0.2468470695409882,0.019391496753338115,-0.3021572467693405,456148742.41,360159378.68,0
000027.SZ,000027,深圳能源,火力发电,主板,True,5.0,20260302,63.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；波动率低,7.03,0.1425,312831.31,,,,,,,,,,1.903940477503103,0.787517854054247,0.0635400907715582,0.011510791366906581,0.017928886683760272,7.19,0.12299990342796496,,,,,,,,,,,,,,,,10.0,PE空(亏损?),63.0,41213608804.88,2005148708.38,226006078.84,0.0054837730883988784,14450260150.6,1207070348.18,34233116190.9,0.4221134900491832,0.035260311724144726,-0.11906474937757927,9611803315.56,2632096051.01,0
000959.SZ,000959,首钢股份,普钢,主板,True,7.0,20260302,63.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；波动率低,5.79,1.2238,299801.341,,,,,,,,,,1.748980657576587,0.6955232025103917,0.07222222222222219,0.0229681978798586,0.031818034939471426,5.85,0.10254539102501153,,,,,,,,,,,,,,,,10.0,PE空(亏损?),63.0,108310796466.52,471093049.04,532698755.48,0.004918242436197602,1627874027.95,11370913814.02,32334601181.67,0.050344645316757995,0.3516639574471078,-0.06624425754047703,6328728996.69,595152862.32,0
002004.SZ,002004,华邦健康,农药化肥,主板,True,11.0,20260302,63.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；波动率低,5.62,1.0791,299465.629,,,,,,,,,,1.6018188397423985,0.520074023511316,0.04850746268656714,-0.005309734513274433,0.028494299157369146,6.08,0.09415555925197983,,,,,,,,,,,,,,,,10.0,PE空(亏损?),63.0,11664669783.79,-298989917.1,375319013.67,0.0321757084106717,2169960063.82,2253400907.02,11276705434.24,0.19242854896530742,0.19982794799072176,-0.15748291586420726,1625292850.24,-342593556.88,0
000713.SZ,000713,国投丰乐,种植业,主板,True,9.0,20260302,63.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；波动率低,7.07,0.7123,182385.775,,,,,,,,,,2.0905605551380897,0.7119234204439949,0.04585798816568065,0.01726618705035965,0.01938941767487909,7.7,0.09873859684709022,,,,,,,,,,,,,,,,10.0,PE空(亏损?),63.0,2926044504.72,69841728.84,93918759.62,0.032097515765224946,237290720.89,989204275.81,1799735888.61,0.13184752406824984,0.5496385786772289,0.382450518620445,-28180823.57,60755442.79,1
600581.SH,600581,八一钢铁,普钢,主板,True,7.0,20260302,63.0,20日震荡收敛；距60高位回撤充分；站上MA20；放量确认；缩量洗盘；波动率低,2.99,-3.5484,179690.65,,,,,,,,,,1.6830435211405852,0.7747926036929577,0.03460207612456756,-0.1694444444444444,0.03720766803303491,3.63,0.10254539102501153,,,,,,,,,,,,,,,,10.0,PE空(亏损?),63.0,18668505954.66,-1752151282.15,700953910.08,0.037547402656773886,328792443.01,2042941490.4,5988325498.53,0.054905573033849145,0.3411540489743747,-0.08442580164139335,1588842055.45,-1750798655.45,1
603395.SH,603395,红四方,农药化肥,主板,True,11.0,20260302,63.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；波动率低,31.28,0.7083,134333.351,,,,,,,,,,1.5864538533189259,0.712341071591008,0.0458040789033769,0.0009600000000000719,0.022320088845020222,33.05,0.09415555925197983,,,,,,,,,,,,,,,,10.0,PE空(亏损?),63.0,3485468401.19,93166849.61,67251249.28,0.019294752251100382,14145639.65,458287872.5,1067343361.19,0.013253129371815997,0.42937248608455925,0.057259655114779484,98256857.18,92126804.53,0
600925.SH,600925,苏能股份,煤炭开采,主板,True,12.0,20260302,63.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；波动率低,4.8,0.6289,115135.318,,,,,,,,,,2.4045749950889626,0.8497991068956823,0.032258064516129004,0.025641025641025772,0.013893576586696734,4.83,0.09123336067117296,,,,,,,,,,,,,,,,10.0,PE空(亏损?),63.0,14182383203.42,1385269672.3,280799530.65,0.019799178080471467,790430280.06,559778931.85,11120319720.26,0.0710798160434113,0.050338384680626076,-0.2063931187478295,3236154939.09,1627919431.05,0
601225.SH,601225,陕西煤业,煤炭开采,主板,True,12.0,20260302,62.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；缩量洗盘；波动率低,24.81,4.6835,2648894.246,,,,,,,,,,2.8729911931094407,0.7172700274133058,0.08959156785243749,0.1588042970574497,0.031096277220823122,23.8,0.09123336067117296,,,,,,,,,,,,,,,,10.0,PE空(亏损?),62.0,184144845071.05,22359786564.16,645349956.19,0.0035045779095309445,4659065448.2,4144235193.6,52178390614.12,0.08929109145308152,0.07942435833731,0.7231599734673269,42350239402.91,36557254089.51,0
002128.SZ,002128,电投能源,煤炭开采,主板,True,12.0,20260302,62.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；缩量洗盘；波动率低,32.58,6.1238,1432249.356,,,,,,,,,,3.0354251752176773,0.6636117511751952,0.158605974395448,0.12035763411279232,0.039837780040666466,31.58,0.09123336067117296,,,,,,,,,,,,,,,,10.0,PE空(亏损?),62.0,29859051547.04,5341613309.3,78114612.54,0.0026161116476502316,2012208863.66,1257827877.1,9178236251.39,0.21923698721039794,0.13704461757666217,-0.12987113911228532,7950473863.61,5871149800.74,0
600598.SH,600598,北大荒,种植业,主板,True,9.0,20260302,62.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；缩量洗盘；波动率低,16.96,5.4726,1343638.246,,,,,,,,,,2.907735591157587,0.6613543460348802,0.1135915955351281,0.09278350515463929,0.02720600130930879,18.09,0.09873859684709022,,,,,,,,,,,,,,,,10.0,PE空(亏损?),62.0,5338741595.35,1087210049.06,94888312.37,0.017773535331368526,50086944.71,159696712.31,3965008519.07,0.012632241385889377,0.040276511775933624,-0.3475722899848688,1493811338.89,1086459287.25,0
000819.SZ,000819,岳阳兴长,石油加工,主板,True,8.0,20260302,62.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；RSI回升区间,17.48,6.3907,597300.008,,,,,,,,,,4.590039254039212,0.8706582974695796,0.07768187422934658,0.0180547466511356,0.032153740670962806,17.87,0.10181389607091013,,,,,,,,,,,,,,,,10.0,PE空(亏损?),62.0,3822635856.52,63125607.38,72538910.36,0.01897614972565998,90572174.41,175022395.76,746774865.17,0.12128444412678732,0.23437103191757389,1.1325783842429038,34467241.52,53231432.07,0
000059.SZ,000059,华锦股份,石油加工,主板,True,8.0,20260302,62.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；缩量洗盘；波动率低,6.33,3.0945,554450.021,,,,,,,,,,3.593356304958928,0.7441435227361461,0.08576329331046306,0.04111842105263164,0.0325958224619523,6.28,0.10181389607091013,,,,,,,,,,,,,,,,10.0,PE空(亏损?),62.0,34596123962.95,-2794763928.73,175792593.46,0.005081280019931176,116106633.53,5184773996.31,14435407013.31,0.008043183917359949,0.3591706137228718,-0.10873250322264805,459656992.97,-2842398484.88,0
002716.SZ,002716,湖南白银,小金属,主板,True,3.0,20260302,61.0,距60高位回撤充分；突破10日高点；短均线多头；放量确认；RSI回升区间；量比偏强,17.37,10.0063,8311469.206,,,,,,,,,,1.5049630922962574,0.8718668645900585,0.2697368421052633,0.0565693430656935,0.07087217189206298,21.3,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),61.0,8313104638.16,169767192.07,41373678.51,0.004976922619267973,7795381.87,1062687794.0,1706870933.7,0.004567059943484935,0.6225941124302831,-0.369549538903684,698043409.6,169767192.07,1
600011.SH,600011,华能国际,火力发电,主板,True,5.0,20260302,61.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；RSI回升区间,7.4,2.2099,1544925.787,,,,,,,,,,2.6707389303245384,1.0062012897165953,0.06169296987087525,0.006802721088435382,0.019371987726441227,8.13,0.12299990342796496,,,,,,,,,,,,,,,,10.0,PE空(亏损?),61.0,245550923498.0,10135493813.0,1658380654.0,0.006753713772994658,47653275009.0,13444393643.0,96299654504.0,0.49484367575815785,0.13960998834571686,0.12984376125766328,50530261245.0,14109545944.0,0
600886.SH,600886,国投电力,水力发电,主板,True,10.0,20260302,61.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；RSI回升区间,13.46,1.5849,722022.568,,,,,,,,,,2.554989461603399,0.871465048209677,0.05320813771518007,0.022019741837509654,0.016026773969241098,13.98,0.09583276715927713,,,,,,,,,,,,,,,,10.0,PE空(亏损?),61.0,57819279281.44,6643033266.19,169701489.92,0.0029350329514479818,15833624991.24,1681297245.4,29842633419.36,0.5305706359334948,0.0563387694971075,0.29680058268995335,24657128874.02,12024764841.5,0
603565.SH,603565,中谷物流,水运,主板,True,4.0,20260302,61.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；缩量洗盘；波动率低,11.06,1.8416,286024.048,,,,,,,,,,1.9014185952921476,0.8410595955417252,0.06346153846153846,0.0885826771653544,0.017355932148166834,10.92,0.13254251017759666,,,,,,,,,,,,,,,,10.0,PE空(亏损?),61.0,11258253185.77,1835400630.39,19565147.65,0.0017378493205970527,422387628.85,51838747.73,13504699517.38,0.031277084566480304,0.00383857098510675,-0.39218026442079723,2260694878.35,1839082022.55,0
000655.SZ,000655,金岭矿业,普钢,主板,True,7.0,20260302,61.0,20日震荡收敛；突破10日高点；短均线多头；缩量洗盘；波动率低；RSI回升区间,11.37,0.5305,234860.433,,,,,,,,,,1.4185954766679445,0.7832173627908267,0.12462908011869445,0.06460674157303359,0.04046873307322689,12.03,0.10254539102501153,,,,,,,,,,,,,,,,10.0,PE空(亏损?),61.0,1545478075.7,203963493.52,29665951.27,0.01919532327015592,27172536.7,90117113.7,2400157479.05,0.011321147440190086,0.03754633372459753,0.429110039798978,62775662.35,209407032.68,0
603798.SH,603798,康普顿,石油加工,主板,True,8.0,20260302,60.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；波动率低,16.62,1.4652,290605.677,,,,,,,,,,3.664181101871865,0.8003596599885558,0.09414088215931549,-0.08176795580110496,0.044420681520006035,18.66,0.10181389607091013,,,,,,,,,,,,,,,,10.0,PE空(亏损?),60.0,1066804458.54,54640602.71,31556883.98,0.029580757492509834,62989123.9,125652573.07,916678908.34,0.06871449023962606,0.1370737037001782,-0.259128329714883,175795378.83,65113575.9,0
002466.SZ,002466,天齐锂业,小金属,主板,True,3.0,20260302,59.0,20日震荡收敛；距60高位回撤充分；站上MA20；短均线多头；缩量洗盘；波动率低,55.18,-2.5088,2586874.172,,,,,,,,,,1.182783000238178,0.7297173804406121,0.07689305230288834,-0.12133757961783431,0.043893865235178166,66.0,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),59.0,13063477016.39,-7904580295.37,43620692.01,0.0033391333681891586,534635818.47,2289046841.37,12850243193.46,0.04160511286993366,0.17813256970381597,-0.27343384217818567,5554189376.65,-29242261.89,0
601918.SH,601918,新集能源,煤炭开采,主板,True,12.0,20260302,59.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；量比偏强,8.0,3.3592,1007577.003,,,,,,,,,,2.135087109607602,0.950104987656004,0.08108108108108092,0.13798008534850625,0.02881075295016912,7.78,0.09123336067117296,,,,,,,,,,,,,,,,10.0,PE空(亏损?),59.0,12727176117.02,2392941073.83,926059.2,7.276234661054032e-05,1018536946.12,307775023.9,4032765601.48,0.2525653724447072,0.07631859976861746,0.0321142603322595,3457872553.63,2683361600.63,0
600985.SH,600985,淮北矿业,煤炭开采,主板,True,12.0,20260302,59.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；量比偏强,13.98,3.4789,765279.121,,,,,,,,,,2.057244176992569,0.8822983651711975,0.07044410413476254,0.1817413355874895,0.03146877159976333,13.66,0.09123336067117296,,,,,,,,,,,,,,,,10.0,PE空(亏损?),59.0,65735199078.9,4855430589.18,1933388048.67,0.029411762278979514,2086091373.82,3086734413.52,14197995314.73,0.14692858587266486,0.21740635527028274,0.06453438413286294,9062752479.38,4476129289.01,0
600546.SH,600546,山煤国际,煤炭开采,主板,True,12.0,20260302,59.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；量比偏强,12.05,2.2053,733923.86,,,,,,,,,,2.1708486605406523,0.8594903168092461,0.08951175406871603,0.12511671335200747,0.03148668109319347,11.8,0.09123336067117296,,,,,,,,,,,,,,,,10.0,PE空(亏损?),59.0,29560701351.66,2268375062.69,492946805.23,0.01667574795894747,299517829.22,565129984.46,8148029117.65,0.03675954330737406,0.06935787492902223,0.12315799012479856,3740741867.9,3158240837.51,0
301522.SZ,301522,上大股份,小金属,创业板,True,3.0,20260302,59.0,20日震荡收敛；距60高位回撤充分；站上MA20；短均线多头；缩量洗盘；波动率低,41.61,-2.0941,514645.698,,,,,,,,,,1.269431258907375,0.6183406913179174,0.07325251483105477,-0.03791907514450865,0.04151591144539128,50.83,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),59.0,2508490666.34,161575671.18,104320018.13,0.04158676750518173,608984554.68,936082161.78,2628185271.65,0.23171294704717432,0.35617053785265246,0.07654946157234055,82707070.28,161575671.18,1
688750.SH,688750,金天钛业,小金属,科创板,True,3.0,20260302,59.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；波动率低,21.97,-2.3121,361977.031,,,,,,,,,,1.939143134330502,0.8266297486974048,0.1266666666666667,0.034369114877589535,0.038592629516600876,23.04,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),59.0,808410799.01,151714595.92,52768620.6,0.06527451224627599,905970441.13,356737936.41,2361944186.47,0.38356979234297717,0.15103571813996,-0.09401432120874764,73810175.03,151714595.92,0
300697.SZ,300697,电工合金,铜,创业板,True,6.0,20260302,59.0,20日震荡收敛；距60高位回撤充分；站上MA20；短均线多头；缩量洗盘；波动率低,18.91,-1.6641,318642.82,,,,,,,,,,1.1819968659896627,0.6341932808293759,0.096231884057971,0.03844041735310255,0.05214573234092466,22.88,0.11881781106275713,,,,,,,,,,,,,,,,10.0,PE空(亏损?),59.0,2592742987.25,130682109.89,42032298.63,0.01621151762311068,734254696.42,396408660.58,1545851087.2,0.4749841058429214,0.25643392423911604,0.28343180335909035,-25923076.18,131638845.65,2
601101.SH,601101,昊华能源,煤炭开采,主板,True,12.0,20260302,59.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；量比偏强,8.46,3.5496,307498.55,,,,,,,,,,2.582731238672403,0.9015811246461771,0.09020618556701043,0.10878112712975119,0.030535739837970206,8.24,0.09123336067117296,,,,,,,,,,,,,,,,10.0,PE空(亏损?),59.0,9137696926.9,1036570441.48,12144033.21,0.0013290037202098267,94965629.66,224998116.12,4791571794.68,0.01981930642580347,0.04695705830178973,1.0483248711522202,3401024922.98,1576621381.52,0
600028.SH,600028,中国石化,石油加工,主板,True,8.0,20260302,58.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；缩量洗盘；波动率低,7.11,10.0619,7429154.502,,,,,,,,,,5.888222107383856,0.6861380001572295,0.11616954474097341,0.15609756097560967,0.03055683374031529,6.7,0.10181389607091013,,,,,,,,,,,,,,,,10.0,PE空(亏损?),58.0,3074562000000.0,50313000000.0,15215000000.0,0.004948672363738315,44333000000.0,256595000000.0,524515000000.0,0.08452189165228831,0.4892043125554083,0.02270643847300491,149360000000.0,57547000000.0,0
600688.SH,600688,上海石化,石油加工,主板,True,8.0,20260302,58.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；缩量洗盘；波动率低,3.49,10.0946,853758.315,,,,,,,,,,4.595167819249513,0.7196595112076594,0.12218649517684899,0.1368078175895766,0.03439978918253886,3.4,0.10181389607091013,,,,,,,,,,,,,,,,10.0,PE空(亏损?),58.0,87132820000.0,316500000.0,173953000.0,0.001996411914591999,701587000.0,6552263000.0,20633139000.0,0.03400292122298987,0.31756016377343266,-0.15473070571605896,7740447000.0,322517000.0,1
002221.SZ,002221,东华能源,石油加工,主板,True,8.0,20260302,58.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；缩量洗盘；波动率低,9.33,8.7413,768487.93,,,,,,,,,,6.232612156060872,0.7302259756233566,0.14478527607361968,0.08236658932714636,0.030285713918322195,9.07,0.10181389607091013,,,,,,,,,,,,,,,,10.0,PE空(亏损?),58.0,30937703713.91,443904523.86,10052215.0,0.0003249179413234988,5040441313.23,2969567150.03,20712253346.35,0.24335552626475804,0.14337248103202205,-0.1922316687334814,521815669.1,474833663.43,0
601952.SH,601952,苏垦农发,种植业,主板,True,9.0,20260302,58.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；缩量洗盘；波动率低,10.0,5.5966,645435.357,,,,,,,,,,5.509626677329798,0.727192156504815,0.08932461873638342,0.0604453870625663,0.019420849423303136,10.3,0.09873859684709022,,,,,,,,,,,,,,,,10.0,PE空(亏损?),58.0,10917381340.32,730052456.74,105956218.79,0.00970527780308298,560620937.21,3676266020.99,7667577645.89,0.07311578220671895,0.4794559886798882,0.06307144650809127,1467817281.01,753738761.49,0
600098.SH,600098,广州发展,火力发电,主板,True,5.0,20260302,58.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；缩量洗盘；波动率低,7.74,4.878,534857.978,,,,,,,,,,3.1482321591236406,0.8434671867640108,0.12011577424023145,0.11206896551724133,0.022798737199812843,7.4,0.12299990342796496,,,,,,,,,,,,,,,,10.0,PE空(亏损?),58.0,48270663046.07,1731802481.37,685562388.81,0.014202464717662825,3856815594.44,2067432418.94,14221743705.26,0.27119147091741874,0.14537123307709077,0.22536615372337154,4509971931.61,1954565441.53,0
600025.SH,600025,华能水电,水力发电,主板,True,10.0,20260302,58.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；缩量洗盘；波动率低,9.64,2.8815,496634.235,,,,,,,,,,2.8001384485352054,0.7887757343005244,0.06873614190687372,0.05934065934065935,0.013734431125418813,9.71,0.09583276715927713,,,,,,,,,,,,,,,,10.0,PE空(亏损?),58.0,24881606852.66,8297028967.06,150694801.64,0.006056473865709753,1960759118.54,40259999.81,6062113195.88,0.3234448211677394,0.006641248440784964,-0.08700620277829263,17553802019.74,8911731071.28,0
600123.SH,600123,兰花科创,煤炭开采,主板,True,12.0,20260302,58.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；RSI回升区间,6.61,2.6398,468039.88,,,,,,,,,,2.800781604641433,0.9041629209580028,0.08538587848932688,0.08006535947712412,0.02588988549599445,6.5,0.09123336067117296,,,,,,,,,,,,,,,,10.0,PE空(亏损?),58.0,11696667204.12,717680156.76,3549254.49,0.0003034415212522949,172983842.68,608234175.18,7805361577.16,0.022162181850253322,0.07792517606869244,0.13750291939888504,1903226524.73,475732545.19,0
600497.SH,600497,驰宏锌锗,铅锌,主板,True,2.0,20260302,57.0,20日震荡收敛；突破10日高点；短均线多头；偏离MA20过大；放量确认；缩量洗盘,11.22,1.7226,3913402.349,,,,,,,,,,2.1075060773540457,0.7781769164838087,0.26493799323562595,0.11199207135778,0.05182964205544769,11.93,0.20080750385968207,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,18802634072.1,1292679297.89,130240423.76,0.006926711611819073,129018066.64,2031390969.48,3501822046.42,0.03684312478753693,0.580095431050456,0.2691271499458343,2365754608.33,1276567046.84,0
601020.SH,601020,华钰矿业,铅锌,主板,True,2.0,20260302,57.0,20日震荡收敛；突破10日高点；短均线多头；偏离MA20过大；放量确认；缩量洗盘,40.7,5.1136,3211239.505,,,,,,,,,,2.2284533083202587,0.7407638041359113,0.25,0.1497175141242939,0.05135183116501636,42.3,0.20080750385968207,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,1613823708.11,253322238.33,14997807.74,0.009293337100348097,57479171.4,369293145.67,931071625.91,0.06173442493623589,0.3966323700489364,0.37961017057583013,427108148.04,380327394.75,0
600259.SH,600259,中稀有色,小金属,主板,True,3.0,20260302,57.0,20日震荡收敛；突破10日高点；短均线多头；偏离MA20过大；放量确认；缩量洗盘,112.29,10.002,3075953.345,,,,,,,,,,1.9433956316575014,0.8367837757307922,0.34157706093189977,0.42572371762315897,0.052909913212157794,102.08,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,12596136712.94,-298503707.84,45936930.12,0.0036469062830041393,108338013.25,1709475380.84,3497305649.64,0.03097756504672445,0.4887978209785488,-0.39293167683953845,-4994280.04,-329898374.53,3
601958.SH,601958,金钼股份,小金属,主板,True,3.0,20260302,57.0,20日震荡收敛；突破10日高点；短均线多头；偏离MA20过大；放量确认；缩量洗盘,26.48,7.9494,2705022.494,,,,,,,,,,2.510067304562395,0.7623982101818028,0.2829457364341086,0.3286502759658807,0.05086042057920507,24.53,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,13570698080.87,2982577897.11,350860219.84,0.02585424992503457,119417937.68,395763823.98,10794612533.63,0.011062734980802715,0.03666308751212889,-0.06562921687559187,3717578371.24,3313552187.32,0
600459.SH,600459,贵研铂业,小金属,主板,True,3.0,20260302,57.0,20日震荡收敛；突破10日高点；短均线多头；偏离MA20过大；放量确认；缩量洗盘,26.27,1.6248,2310178.257,,,,,,,,,,2.405156828480471,0.6859685847388743,0.20559889857732916,0.10890671169269717,0.053032497503577844,28.19,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,47503613644.76,579487446.96,338975435.91,0.007135782099545421,3013944729.17,4330408807.31,12524350438.4,0.2406467899468194,0.3457591536270695,0.023500132296672804,810144803.21,613629498.16,0
600346.SH,600346,恒力石化,石油加工,主板,True,8.0,20260302,57.0,20日震荡收敛；站上MA20；短均线多头；放量确认；波动率低；RSI回升区间,26.5,3.1128,2051329.78,,,,,,,,,,1.7747966285733037,0.981551324597056,0.07855107855107857,0.013384321223709472,0.046145947745323934,27.26,0.10181389607091013,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,236273276477.92,7043568223.6,1702884233.9,0.007207265499021158,579028516.23,24251461292.33,73269556146.66,0.007902716307861721,0.3309896028820902,-0.2243889371277632,22732565255.93,7053006882.53,0
600456.SH,600456,宝钛股份,小金属,主板,True,3.0,20260302,57.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；波动率低,43.93,-0.947,1948541.27,,,,,,,,,,2.7498889576484697,0.7391826354206479,0.15666140073723023,0.06729834791059286,0.04304315218459574,44.35,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,6656790844.41,576447716.38,203985445.95,0.03064321092817503,3362735948.17,3918939349.32,9133552622.19,0.36817392829162887,0.4290706487855473,0.058602664292115136,412415641.45,682990096.76,1
600961.SH,600961,株冶集团,铅锌,主板,True,2.0,20260302,57.0,20日震荡收敛；突破10日高点；短均线多头；偏离MA20过大；放量确认；缩量洗盘,26.01,9.0566,1663583.367,,,,,,,,,,2.4266537682086446,0.7753792042317745,0.2863501483679527,0.2036094400740398,0.05571527812395862,27.48,0.20080750385968207,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,19759215060.69,786535418.67,142000943.46,0.007186568040473632,329967403.75,2124576628.48,4049066611.15,0.0814922142405269,0.524707749343888,-0.038644609063351654,1106707487.3,801930593.06,0
002734.SZ,002734,利民股份,农药化肥,主板,True,11.0,20260302,57.0,20日震荡收敛；站上MA20；短均线多头；放量确认；波动率低；RSI回升区间,21.58,-4.0036,1350334.372,,,,,,,,,,1.5772608101316925,0.9406491200803182,0.1049667178699436,0.22058823529411753,0.04753875714331469,22.48,0.09415555925197983,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,4237402851.27,81357608.85,153572258.67,0.03624207186814266,369992859.18,763151351.6,2443087852.34,0.1514447623427128,0.31237163693030945,-0.003186554144127829,373828111.24,93438391.97,0
000629.SZ,000629,钒钛股份,小金属,主板,True,3.0,20260302,57.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；波动率低,4.27,0.4706,1308161.828,,,,,,,,,,1.736305216890252,0.6722794316904763,0.18941504178272983,0.1090909090909089,0.04225373386118215,4.49,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,13208840921.58,285202656.19,447490332.86,0.03387809237136854,131335323.78,842132267.76,5894012365.91,0.022282838179916616,0.1428792841750307,-0.23685784593920833,658531713.23,289022091.0,0
601699.SH,601699,潞安环能,煤炭开采,主板,True,12.0,20260302,57.0,20日震荡收敛；站上MA20；短均线多头；放量确认；波动率低；RSI回升区间,14.85,-0.2686,1143394.226,,,,,,,,,,1.8078399321060927,0.9546646160846748,0.07220216606498187,0.14671814671814665,0.03972641807977438,14.95,0.09123336067117296,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,35850279786.63,2449518311.13,1135749983.56,0.03168036596421673,3501493158.14,766147061.19,23751214406.0,0.14742375266737762,0.032257174226697945,-0.38028385633571793,4964256066.07,2867380226.25,0
000762.SZ,000762,西藏矿业,小金属,主板,True,3.0,20260302,57.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；波动率低,31.15,-0.9224,1067974.991,,,,,,,,,,1.5469112027477554,0.7642117228078381,0.15157116451016628,0.04355108877721925,0.042397870647934696,31.47,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,622199671.75,111743790.21,33772.73,5.4279568976645e-05,35848.51,69167390.64,1387080556.06,2.5844576829645452e-05,0.04986544605345047,-0.691474963276149,364963175.34,106862030.5,0
