ts_code,name,trade_date,asof_time,open,low_0930_1000,low_0930_1000_pct,close_0959,close_0959_pct,cross_time,cross_minutes,last_close,pct_from_open,recent_deepdrop_rebound_total,recent_deepdrop_rebound_yesterday,recent_deepdrop_rebound_daybefore,bonus_points,score,reason
300443.SZ,金雷股份,20260311,10:19,28.44,28.32,-0.4219409282700457,28.41,-0.10548523206751455,10:02,32,28.88,1.5471167369901466,0.0,0.0,0.0,0.0,1.5471167369901466,前30分钟回撤-0.42%，随后站上开盘价并稳住
601200.SH,上海环境,20260311,10:19,8.81,8.67,-1.5891032917139676,8.74,-0.7945516458569838,10:03,33,8.94,1.4755959137343815,0.0,0.0,0.0,0.0,1.4755959137343815,前30分钟回撤-1.59%，随后站上开盘价并稳住
600389.SH,江山股份,20260311,10:19,28.75,28.36,-1.3565217391304367,28.54,-0.7304347826086987,10:01,31,29.17,1.4608695652173973,0.0,0.0,0.0,0.0,1.4608695652173973,前30分钟回撤-1.36%，随后站上开盘价并稳住
301031.SZ,中熔电气,20260311,10:19,153.51,151.55,-1.2767897856817014,153.26,-0.16285584001042278,10:08,38,155.59,1.3549605888867258,0.0,0.0,0.0,0.0,1.3549605888867258,前30分钟回撤-1.28%，随后站上开盘价并稳住
600970.SH,中材国际,20260311,10:19,11.03,10.85,-1.6319129646418833,10.96,-0.634632819582942,10:05,35,11.17,1.2692656391659163,0.0,0.0,0.0,0.0,1.2692656391659163,前30分钟回撤-1.63%，随后站上开盘价并稳住
601033.SH,永兴股份,20260311,10:19,16.08,15.95,-0.80845771144278,16.07,-0.062189054726355796,10:00,30,16.28,1.2437810945273808,0.0,0.0,0.0,0.0,1.2437810945273808,前30分钟回撤-0.81%，随后站上开盘价并稳住
300209.SZ,行云科技,20260311,10:19,9.22,9.1,-1.3015184381778848,9.17,-0.5422993492407885,10:02,32,9.33,1.1930585683297117,0.0,0.0,0.0,0.0,1.1930585683297117,前30分钟回撤-1.30%，随后站上开盘价并稳住
301257.SZ,普蕊斯,20260311,10:19,65.16,64.58,-0.890116635972987,64.85,-0.4757519950890152,10:00,30,65.93,1.1817065684469157,0.0,0.0,0.0,0.0,1.1817065684469157,前30分钟回撤-0.89%，随后站上开盘价并稳住
603606.SH,东方电缆,20260311,10:19,63.54,62.4,-1.794145420207744,62.95,-0.9285489455461069,10:11,41,64.29,1.1803588290840528,0.0,0.0,0.0,0.0,1.1803588290840528,前30分钟回撤-1.79%，随后站上开盘价并稳住
600499.SH,科达制造,20260311,10:19,17.8,17.6,-1.1235955056179736,17.75,-0.28089887640449834,10:01,31,18.01,1.179775280898881,0.0,0.0,0.0,0.0,1.179775280898881,前30分钟回撤-1.12%，随后站上开盘价并稳住
000552.SZ,甘肃能化,20260311,10:19,2.65,2.6,-1.886792452830182,2.63,-0.7547169811320762,10:04,34,2.68,1.1320754716981227,0.0,0.0,0.0,0.0,1.1320754716981227,前30分钟回撤-1.89%，随后站上开盘价并稳住
002986.SZ,宇新股份,20260311,10:19,15.81,15.58,-1.4547754585705275,15.66,-0.948766603415562,10:06,36,15.98,1.0752688172043006,0.0,0.0,0.0,0.0,1.0752688172043006,前30分钟回撤-1.45%，随后站上开盘价并稳住
300187.SZ,永清环保,20260311,10:19,5.67,5.59,-1.4109347442680789,5.66,-0.17636684303350594,10:00,30,5.73,1.058201058201067,0.0,0.0,0.0,0.0,1.058201058201067,前30分钟回撤-1.41%，随后站上开盘价并稳住
601898.SH,中煤能源,20260311,10:19,16.83,16.52,-1.8419489007724228,16.68,-0.8912655971479418,10:03,33,17.0,1.0101010101010204,0.0,0.0,0.0,0.0,1.0101010101010204,前30分钟回撤-1.84%，随后站上开盘价并稳住
600406.SH,国电南瑞,20260311,10:19,30.8,30.02,-2.5324675324675363,30.7,-0.3246753246753293,10:01,31,31.09,0.9415584415584387,0.0,0.0,0.0,0.0,0.9415584415584387,前30分钟回撤-2.53%，随后站上开盘价并稳住
605255.SH,天普股份,20260311,10:19,113.5,110.98,-2.220264317180613,112.55,-0.8370044052863462,10:10,40,114.56,0.933920704845817,0.0,0.0,0.0,0.0,0.933920704845817,前30分钟回撤-2.22%，随后站上开盘价并稳住
002558.SZ,巨人网络,20260311,10:19,36.51,35.87,-1.7529443987948523,36.01,-1.3694878115584772,10:10,40,36.84,0.9038619556286098,0.0,0.0,0.0,0.0,0.9038619556286098,前30分钟回撤-1.75%，随后站上开盘价并稳住
