ts_code,name,trade_date,asof_time,open,low_0930_1000,low_0930_1000_pct,close_0959,close_0959_pct,cross_time,cross_minutes,last_close,pct_from_open,reason
688603.SH,天承科技,20260304,14:59,81.33,79.58,-2.151727529816796,80.59,-0.9098733554653817,10:08,38,86.03,5.778925365793683,前30分钟回撤-2.15%，随后站上开盘价并稳住
601001.SH,晋控煤业,20260304,14:59,16.66,16.25,-2.4609843937575038,16.64,-0.1200480192076805,10:02,32,17.3,3.8415366146458614,前30分钟回撤-2.46%，随后站上开盘价并稳住
600487.SH,亨通光电,20260304,14:59,46.9,45.99,-1.9402985074626793,46.8,-0.21321961620469387,10:02,32,48.32,3.0277185501066133,前30分钟回撤-1.94%，随后站上开盘价并稳住
300394.SZ,天孚通信,20260304,14:59,328.3,325.8,-0.7614986293024673,326.83,-0.44776119402985903,10:05,35,336.6,2.528175449284195,前30分钟回撤-0.76%，随后站上开盘价并稳住
688205.SH,德科立,20260304,14:59,175.0,173.34,-0.9485714285714266,174.86,-0.0799999999999922,10:05,35,179.04,2.3085714285714243,前30分钟回撤-0.95%，随后站上开盘价并稳住
301338.SZ,凯格精机,20260304,14:59,168.0,164.0,-2.380952380952381,166.0,-1.1904761904761905,10:08,38,171.5,2.083333333333333,前30分钟回撤-2.38%，随后站上开盘价并稳住
