ts_code,name,trade_date,asof_time,open,low_0930_1000,low_0930_1000_pct,close_0959,close_0959_pct,cross_time,cross_minutes,last_close,pct_from_open,reason
688623.SH,双元科技,20260305,10:21,105.62,103.99,-1.5432683203938737,105.46,-0.1514864608975675,10:11,41,106.87,1.1834879757621664,前30分钟回撤-1.54%，随后站上开盘价并稳住
000703.SZ,恒逸石化,20260305,10:21,11.99,11.65,-2.835696413678064,11.91,-0.66722268557131,10:12,42,12.13,1.1676396997497962,前30分钟回撤-2.84%，随后站上开盘价并稳住
300257.SZ,开山股份,20260305,10:21,24.4,24.05,-1.434426229508188,24.26,-0.5737704918032666,10:07,37,24.68,1.1475409836065622,前30分钟回撤-1.43%，随后站上开盘价并稳住
688082.SH,盛美上海,20260305,10:21,162.2,160.2,-1.2330456226880395,162.06,-0.08631319358815435,10:02,32,164.06,1.1467324290998853,前30分钟回撤-1.23%，随后站上开盘价并稳住
603568.SH,伟明环保,20260305,10:21,28.21,27.67,-1.9142148174406208,27.84,-1.3115916341722829,10:06,36,28.53,1.1343495214462966,前30分钟回撤-1.91%，随后站上开盘价并稳住
688665.SH,四方光电,20260305,10:21,49.49,48.62,-1.7579308951303385,49.24,-0.5051525560719337,10:12,42,50.05,1.1315417256011218,前30分钟回撤-1.76%，随后站上开盘价并稳住
301391.SZ,卡莱特,20260305,10:21,79.1,77.57,-1.9342604298356527,78.39,-0.897597977243987,10:02,32,79.99,1.1251580278128959,前30分钟回撤-1.93%，随后站上开盘价并稳住
603019.SH,中科曙光,20260305,10:21,83.9,83.47,-0.5125148986889235,83.76,-0.16686531585220568,10:02,32,84.82,1.096543504171618,前30分钟回撤-0.51%，随后站上开盘价并稳住
688205.SH,德科立,20260305,10:21,186.0,176.0,-5.376344086021505,183.69,-1.2419354838709689,10:09,39,188.02,1.0860215053763496,前30分钟回撤-5.38%，随后站上开盘价并稳住
688570.SH,天玛智控,20260305,10:21,18.46,18.36,-0.5417118093174509,18.39,-0.3791982665222117,10:09,39,18.66,1.0834236186348825,前30分钟回撤-0.54%，随后站上开盘价并稳住
300346.SZ,南大光电,20260305,10:21,52.7,52.15,-1.0436432637571238,52.42,-0.5313092979127156,10:03,33,53.27,1.0815939278937385,前30分钟回撤-1.04%，随后站上开盘价并稳住
301133.SZ,金钟股份,20260305,10:21,37.4,36.39,-2.7005347593582836,37.1,-0.8021390374331475,10:06,36,37.8,1.0695187165775364,前30分钟回撤-2.70%，随后站上开盘价并稳住
688380.SH,中微半导,20260305,10:21,48.8,47.7,-2.2540983606557266,48.17,-1.2909836065573677,10:07,37,49.32,1.0655737704918098,前30分钟回撤-2.25%，随后站上开盘价并稳住
688536.SH,思瑞浦,20260305,10:21,160.0,159.0,-0.625,159.27,-0.45624999999999366,10:02,32,161.7,1.062499999999993,前30分钟回撤-0.62%，随后站上开盘价并稳住
301117.SZ,佳缘科技,20260305,10:21,55.02,53.31,-3.107960741548529,54.95,-0.1272264631043262,10:02,32,55.6,1.0541621228644098,前30分钟回撤-3.11%，随后站上开盘价并稳住
300765.SZ,新诺威,20260305,10:21,29.62,29.3,-1.0803511141120874,29.55,-0.23632680621201987,10:01,31,29.93,1.0465901417960795,前30分钟回撤-1.08%，随后站上开盘价并稳住
600970.SH,中材国际,20260305,10:21,10.9,10.78,-1.1009174311926697,10.85,-0.45871559633028175,10:12,42,11.01,1.0091743119266001,前30分钟回撤-1.10%，随后站上开盘价并稳住
688135.SH,利扬芯片,20260305,10:21,31.87,31.55,-1.00407907122686,31.77,-0.31377470975839794,10:02,32,32.19,1.0040790712268488,前30分钟回撤-1.00%，随后站上开盘价并稳住
300745.SZ,欣锐科技,20260305,10:21,27.31,27.18,-0.47601611131453314,27.18,-0.47601611131453314,10:10,40,27.58,0.9886488465763442,前30分钟回撤-0.48%，随后站上开盘价并稳住
603337.SH,杰克科技,20260305,10:21,41.0,40.48,-1.2682926829268368,40.91,-0.21951219512195952,10:02,32,41.4,0.9756097560975575,前30分钟回撤-1.27%，随后站上开盘价并稳住
600499.SH,科达制造,20260305,10:21,16.71,16.62,-0.5385996409335718,16.68,-0.17953321364453104,10:02,32,16.87,0.9575104727707968,前30分钟回撤-0.54%，随后站上开盘价并稳住
300852.SZ,四会富仕,20260305,10:21,50.32,49.31,-2.007154213036562,50.19,-0.25834658187599874,10:04,34,50.8,0.9538950715421243,前30分钟回撤-2.01%，随后站上开盘价并稳住
300964.SZ,本川智能,20260305,10:21,61.5,60.5,-1.6260162601626018,61.39,-0.17886178861788524,10:01,31,62.07,0.9268292682926834,前30分钟回撤-1.63%，随后站上开盘价并稳住
002463.SZ,沪电股份,20260305,10:21,78.01,76.71,-1.6664530188437523,77.44,-0.7306755544161099,10:02,32,78.72,0.9101397256761873,前30分钟回撤-1.67%，随后站上开盘价并稳住
300655.SZ,晶瑞电材,20260305,10:21,16.54,16.46,-0.4836759371221179,16.48,-0.36275695284158843,10:06,36,16.69,0.9068923821040032,前30分钟回撤-0.48%，随后站上开盘价并稳住
688711.SH,宏微科技,20260305,10:21,30.98,30.67,-1.00064557779212,30.81,-0.5487411233053638,10:04,34,31.26,0.903808908973535,前30分钟回撤-1.00%，随后站上开盘价并稳住
