ts_code,name,trade_date,asof_time,open,low_0930_1000,low_0930_1000_pct,close_0959,close_0959_pct,cross_time,cross_minutes,last_close,pct_from_open,reason
688603.SH,天承科技,20260304,13:38,81.33,79.58,-2.151727529816796,80.59,-0.9098733554653817,10:08,38,87.4,7.463420631993125,前30分钟回撤-2.15%，随后站上开盘价并稳住
601001.SH,晋控煤业,20260304,13:38,16.66,16.25,-2.4609843937575038,16.64,-0.1200480192076805,10:02,32,17.07,2.4609843937575038,前30分钟回撤-2.46%，随后站上开盘价并稳住
002377.SZ,国创高新,20260304,13:38,3.59,3.47,-3.3426183844011046,3.55,-1.1142061281337057,10:15,45,3.64,1.3927576601671383,前30分钟回撤-3.34%，随后站上开盘价并稳住
002848.SZ,*ST高斯,20260304,13:38,11.58,11.09,-4.231433506044907,11.49,-0.7772020725388589,10:04,34,11.71,1.1226252158894714,前30分钟回撤-4.23%，随后站上开盘价并稳住
