ts_code,name,trade_date,asof_time,open,low_0930_1000,low_0930_1000_pct,close_0959,close_0959_pct,cross_time,cross_minutes,last_close,pct_from_open,recent_deepdrop_rebound_total,recent_deepdrop_rebound_yesterday,recent_deepdrop_rebound_daybefore,bonus_points,score,reason
688048.SH,长光华芯,20260309,10:30,146.21,139.9,-4.315710279734629,145.35,-0.5881950618972803,10:03,33,148.33,1.4499692223514153,0.6,0.0,1.0,0.72,2.1699692223514155,前30分钟回撤-4.32%，随后站上开盘价并稳住
603556.SH,海兴电力,20260309,10:30,40.44,39.64,-1.9782393669633958,40.01,-1.0633036597428283,10:08,38,41.31,2.1513353115727116,0.0,0.0,0.0,0.0,2.1513353115727116,前30分钟回撤-1.98%，随后站上开盘价并稳住
300014.SZ,亿纬锂能,20260309,10:30,59.7,58.36,-2.244556113902853,59.1,-1.005025125628143,10:09,39,60.94,2.077051926298149,0.0,0.0,0.0,0.0,2.077051926298149,前30分钟回撤-2.24%，随后站上开盘价并稳住
300162.SZ,雷曼光电,20260309,10:30,9.18,9.08,-1.0893246187363796,9.14,-0.43572984749454413,10:01,31,9.36,1.960784313725487,0.0,0.0,0.0,0.0,1.960784313725487,前30分钟回撤-1.09%，随后站上开盘价并稳住
002074.SZ,国轩高科,20260309,10:30,35.82,34.89,-2.596314907872696,35.13,-1.92629815745393,10:17,47,36.52,1.954215522054726,0.0,0.0,0.0,0.0,1.954215522054726,前30分钟回撤-2.60%，随后站上开盘价并稳住
601096.SH,宏盛华源,20260309,10:30,6.75,6.67,-1.1851851851851862,6.7,-0.740740740740738,10:08,38,6.88,1.9259259259259243,0.0,0.0,0.0,0.0,1.9259259259259243,前30分钟回撤-1.19%，随后站上开盘价并稳住
002082.SZ,万邦德,20260309,10:30,18.18,17.99,-1.0451045104510521,18.08,-0.5500550055005579,10:14,44,18.52,1.8701870187018694,0.0,0.0,0.0,0.0,1.8701870187018694,前30分钟回撤-1.05%，随后站上开盘价并稳住
301358.SZ,湖南裕能,20260309,10:30,63.62,62.3,-2.074819239232946,62.93,-1.084564602326309,10:15,45,64.76,1.7918893429739198,0.0,0.0,0.0,0.0,1.7918893429739198,前30分钟回撤-2.07%，随后站上开盘价并稳住
688667.SH,菱电电控,20260309,10:30,92.87,90.0,-3.090341337353294,92.27,-0.6460643910843206,10:10,40,94.5,1.755141595779041,0.0,0.0,0.0,0.0,1.755141595779041,前30分钟回撤-3.09%，随后站上开盘价并稳住
603530.SH,神马电力,20260309,10:30,67.64,65.9,-2.5724423418095723,66.46,-1.744529863985817,10:05,35,68.31,0.990538143110588,0.6,0.0,1.0,0.72,1.710538143110588,前30分钟回撤-2.57%，随后站上开盘价并稳住
300048.SZ,合康新能,20260309,10:30,7.81,7.64,-2.1766965428937253,7.69,-1.5364916773367379,10:08,38,7.94,1.6645326504481535,0.0,0.0,0.0,0.0,1.6645326504481535,前30分钟回撤-2.18%，随后站上开盘价并稳住
002380.SZ,科远智慧,20260309,10:30,36.65,36.18,-1.282401091405181,36.25,-1.091405184174621,10:05,35,37.26,1.6643929058663014,0.0,0.0,0.0,0.0,1.6643929058663014,前30分钟回撤-1.28%，随后站上开盘价并稳住
688063.SH,派能科技,20260309,10:30,68.6,67.57,-1.5014577259475237,68.13,-0.6851311953352754,10:07,37,69.69,1.588921282798839,0.0,0.0,0.0,0.0,1.588921282798839,前30分钟回撤-1.50%，随后站上开盘价并稳住
000516.SZ,国际医学,20260309,10:30,5.0,4.89,-2.2000000000000064,4.95,-0.9999999999999963,10:13,43,5.07,1.4000000000000057,0.0,0.0,0.0,0.0,1.4000000000000057,前30分钟回撤-2.20%，随后站上开盘价并稳住
688172.SH,燕东微,20260309,10:30,37.75,37.56,-0.5033112582781397,37.73,-0.05298013245033941,10:00,30,38.26,1.3509933774834384,0.0,0.0,0.0,0.0,1.3509933774834384,前30分钟回撤-0.50%，随后站上开盘价并稳住
300269.SZ,联建光电,20260309,10:30,8.19,8.14,-0.6105006105005975,8.17,-0.244200244200239,10:01,31,8.3,1.3431013431013579,0.0,0.0,0.0,0.0,1.3431013431013579,前30分钟回撤-0.61%，随后站上开盘价并稳住
001323.SZ,慕思股份,20260309,10:30,26.21,25.9,-1.182754673788639,25.95,-0.9919877909195024,10:22,52,26.56,1.3353681800839294,0.0,0.0,0.0,0.0,1.3353681800839294,前30分钟回撤-1.18%，随后站上开盘价并稳住
300609.SZ,汇纳科技,20260309,10:30,37.92,37.5,-1.1075949367088653,37.82,-0.2637130801687801,10:06,36,38.42,1.3185654008438816,0.0,0.0,0.0,0.0,1.3185654008438816,前30分钟回撤-1.11%，随后站上开盘价并稳住
000880.SZ,潍柴重机,20260309,10:30,31.31,30.51,-2.5550942190993204,31.09,-0.702650910252312,10:04,34,31.72,1.309485787288407,0.0,0.0,0.0,0.0,1.309485787288407,前30分钟回撤-2.56%，随后站上开盘价并稳住
000531.SZ,穗恒运Ａ,20260309,10:30,7.07,7.01,-0.8486562942008555,7.06,-0.141442715700151,10:05,35,7.16,1.272984441301271,0.0,0.0,0.0,0.0,1.272984441301271,前30分钟回撤-0.85%，随后站上开盘价并稳住
002885.SZ,京泉华,20260309,10:30,31.6,30.94,-2.0886075949367093,31.15,-1.4240506329114013,10:05,35,32.0,1.265822784810122,0.0,0.0,0.0,0.0,1.265822784810122,前30分钟回撤-2.09%，随后站上开盘价并稳住
002816.SZ,*ST和科,20260309,10:30,23.88,23.65,-0.9631490787269701,23.69,-0.7956448911222685,10:20,50,24.17,1.2144053601340146,0.0,0.0,0.0,0.0,1.2144053601340146,前30分钟回撤-0.96%，随后站上开盘价并稳住
002425.SZ,凯撒文化,20260309,10:30,3.48,3.43,-1.4367816091953973,3.47,-0.28735632183907434,10:01,31,3.52,1.1494252873563229,0.0,0.0,0.0,0.0,1.1494252873563229,前30分钟回撤-1.44%，随后站上开盘价并稳住
002452.SZ,长高电新,20260309,10:30,11.4,11.21,-1.666666666666662,11.34,-0.5263157894736885,10:05,35,11.53,1.1403508771929738,0.0,0.0,0.0,0.0,1.1403508771929738,前30分钟回撤-1.67%，随后站上开盘价并稳住
000595.SZ,*ST宝实,20260309,10:30,6.16,6.1,-0.9740259740259821,6.15,-0.16233766233765887,10:06,36,6.23,1.136363636363641,0.0,0.0,0.0,0.0,1.136363636363641,前30分钟回撤-0.97%，随后站上开盘价并稳住
600845.SH,宝信软件,20260309,10:30,22.9,22.75,-0.6550218340611291,22.88,-0.08733624454148287,10:05,35,23.15,1.091703056768559,0.0,0.0,0.0,0.0,1.091703056768559,前30分钟回撤-0.66%，随后站上开盘价并稳住
688005.SH,容百科技,20260309,10:30,28.51,28.11,-1.4030164854437115,28.46,-0.17537706068046546,10:02,32,28.82,1.0873377762188658,0.0,0.0,0.0,0.0,1.0873377762188658,前30分钟回撤-1.40%，随后站上开盘价并稳住
601100.SH,恒立液压,20260309,10:30,105.0,103.01,-1.8952380952380905,104.79,-0.19999999999999407,10:04,34,106.13,1.076190476190472,0.0,0.0,0.0,0.0,1.076190476190472,前30分钟回撤-1.90%，随后站上开盘价并稳住
300068.SZ,南都电源,20260309,10:30,15.29,15.03,-1.7004578155657277,15.08,-1.3734466971876984,10:09,39,15.45,1.0464355788096804,0.0,0.0,0.0,0.0,1.0464355788096804,前30分钟回撤-1.70%，随后站上开盘价并稳住
002848.SZ,*ST高斯,20260309,10:30,11.77,11.56,-1.7841971112999073,11.61,-1.359388275276127,10:19,49,11.88,0.9345794392523468,0.0,0.0,0.0,0.0,0.9345794392523468,前30分钟回撤-1.78%，随后站上开盘价并稳住
300682.SZ,朗新科技,20260309,10:30,18.21,17.66,-3.020318506315215,18.0,-1.1532125205930852,10:08,38,18.38,0.9335529928610552,0.0,0.0,0.0,0.0,0.9335529928610552,前30分钟回撤-3.02%，随后站上开盘价并稳住
300153.SZ,科泰电源,20260309,10:30,37.52,36.8,-1.9189765458422332,37.39,-0.3464818763326294,10:05,35,37.87,0.9328358208955072,0.0,0.0,0.0,0.0,0.9328358208955072,前30分钟回撤-1.92%，随后站上开盘价并稳住
300975.SZ,商络电子,20260309,10:30,15.21,14.95,-1.7094017094017195,15.2,-0.0657462195923837,10:04,34,15.35,0.9204470742932201,0.0,0.0,0.0,0.0,0.9204470742932201,前30分钟回撤-1.71%，随后站上开盘价并稳住
