ts_code,name,chip_band,close,cost_5pct,cost_95pct,weight_avg,winner_rate,trend_tau,trend_pvalue,trend_change_rate,trade_date,stage,stage_name,stages,stage_names,stage1_quality_pass,close_vs_cost,stage1_chip_band_max,stage1_close_vs_cost_min,stage1_trend_change_rate_max
603666.SH,亿嘉和,0.1639,33.38,33.6,39.6,36.61,4.21,-0.6421,0.0,-0.4241,20250321,1,底部吸筹,1,底部吸筹,1,0.9118,0.3,0.9,-0.08
300968.SZ,格林精密,0.1671,17.61,17.6,20.8,19.15,4.21,-0.8421,0.0,-0.2989,20250321,1,底部吸筹,1,底部吸筹,1,0.9196,0.3,0.9,-0.08
688246.SH,嘉和美康,0.1936,34.43,34.6,42.0,38.22,4.21,-0.8842,0.0,-0.5274,20250321,1,底部吸筹,1,底部吸筹,1,0.9008,0.3,0.9,-0.08
301172.SZ,君逸数码,0.1156,29.76,21.2,23.8,22.5,4.3,-0.6,0.0001,-0.3647,20250321,1,底部吸筹,1,底部吸筹,1,1.3227,0.3,0.9,-0.08
300491.SZ,通合科技,0.1395,20.37,20.4,23.4,21.51,4.32,-0.4591,0.0047,-0.3201,20250321,1,底部吸筹,1,底部吸筹,1,0.947,0.3,0.9,-0.08
001223.SZ,欧克科技,0.0815,53.17,38.0,41.2,39.26,4.38,-0.6913,0.0,-0.3589,20250321,1,底部吸筹,1,底部吸筹,1,1.3543,0.3,0.9,-0.08
300189.SZ,神农种业,0.0763,3.74,3.8,4.1,3.93,4.39,-0.6667,0.0,-0.6217,20250321,1,底部吸筹,1,底部吸筹,1,0.9517,0.3,0.9,-0.08
920087.BJ,秋乐种业,0.1639,11.95,11.7,13.8,12.81,4.4,-0.8737,0.0,-0.5376,20250321,1,底部吸筹,1,底部吸筹,1,0.9329,0.3,0.9,-0.08
002869.SZ,金溢科技,0.0978,27.2,27.2,30.0,28.64,4.44,-0.7263,0.0,-0.4724,20250321,1,底部吸筹,1,底部吸筹,1,0.9497,0.3,0.9,-0.08
300853.SZ,申昊科技,0.0885,29.34,29.4,32.1,30.51,4.45,-0.6947,0.0,-0.4522,20250321,1,底部吸筹,1,底部吸筹,1,0.9617,0.3,0.9,-0.08
603019.SH,中科曙光,0.1416,67.2,67.2,77.4,72.05,4.45,-0.7684,0.0,-0.2146,20250321,1,底部吸筹,1,底部吸筹,1,0.9327,0.3,0.9,-0.08
301091.SZ,深城交,0.1466,46.02,35.6,41.2,38.19,4.45,-0.8316,0.0,-0.3801,20250321,1,底部吸筹,1,底部吸筹,1,1.205,0.3,0.9,-0.08
000021.SZ,深科技,0.0799,19.54,19.4,21.0,20.02,4.47,-0.7725,0.0,-0.4677,20250321,1,底部吸筹,1,底部吸筹,1,0.976,0.3,0.9,-0.08
002276.SZ,万马股份,0.1741,17.18,17.2,20.4,18.38,4.5,-0.5368,0.0006,-0.3589,20250321,1,底部吸筹,1,底部吸筹,1,0.9347,0.3,0.9,-0.08
688378.SH,奥来德,0.1528,22.07,18.2,21.2,19.63,4.52,-0.7789,0.0,-0.313,20250321,1,底部吸筹,1,底部吸筹,1,1.1243,0.3,0.9,-0.08
688159.SH,有方科技,0.1199,40.58,40.8,46.0,43.38,4.56,-0.7158,0.0,-0.4015,20250321,1,底部吸筹,1,底部吸筹,1,0.9355,0.3,0.9,-0.08
000099.SZ,中信海直,0.1383,24.71,24.6,28.2,26.03,4.56,-0.3368,0.0398,-0.3131,20250321,1,底部吸筹,1,底部吸筹,1,0.9493,0.3,0.9,-0.08
600633.SH,浙数文化,0.096,14.14,14.0,15.4,14.58,4.57,-0.4632,0.0038,-0.1406,20250321,1,底部吸筹,1,底部吸筹,1,0.9698,0.3,0.9,-0.08
300224.SZ,正海磁材,0.1205,13.39,13.2,14.9,14.11,4.59,-0.9368,0.0,-0.445,20250321,1,底部吸筹,1,底部吸筹,1,0.949,0.3,0.9,-0.08
300245.SZ,天玑科技,0.148,20.05,20.4,23.6,21.62,4.59,-0.5368,0.0006,-0.52,20250321,1,底部吸筹,1,底部吸筹,1,0.9274,0.3,0.9,-0.08
920247.BJ,华密新材,0.1722,23.6,18.8,22.4,20.91,4.61,-0.8602,0.0,-0.4054,20250321,1,底部吸筹,1,底部吸筹,1,1.1286,0.3,0.9,-0.08
300566.SZ,激智科技,0.1029,20.54,20.4,22.6,21.38,4.62,-0.4842,0.0024,-0.3009,20250321,1,底部吸筹,1,底部吸筹,1,0.9607,0.3,0.9,-0.08
920522.BJ,纳科诺尔,0.2099,57.24,44.8,55.2,49.54,4.62,-0.6842,0.0,-0.2581,20250321,1,底部吸筹,1,底部吸筹,1,1.1554,0.3,0.9,-0.08
688249.SH,晶合集成,0.2146,22.15,22.1,27.2,23.76,4.65,-0.7652,0.0,-0.1495,20250321,1,底部吸筹,1,底部吸筹,1,0.9322,0.3,0.9,-0.08
300468.SZ,四方精创,0.1265,16.31,16.4,18.6,17.39,4.69,-0.5158,0.0011,-0.3724,20250321,1,底部吸筹,1,底部吸筹,1,0.9379,0.3,0.9,-0.08
002786.SZ,银宝山新,0.094,10.18,10.2,11.2,10.64,4.74,-0.8572,0.0,-0.5931,20250321,1,底部吸筹,1,底部吸筹,1,0.9568,0.3,0.9,-0.08
600476.SH,湘邮科技,0.1142,16.51,16.8,18.8,17.52,4.74,-0.4802,0.0031,-0.4517,20250321,1,底部吸筹,1,底部吸筹,1,0.9424,0.3,0.9,-0.08
603991.SH,至正股份,0.2046,57.35,57.6,70.2,61.58,4.74,-0.3789,0.0198,-0.0882,20250321,1,底部吸筹,1,底部吸筹,1,0.9313,0.3,0.9,-0.08
300488.SZ,恒锋工具,0.2743,39.5,39.6,51.6,43.74,4.74,-0.8632,0.0,-0.3818,20250321,1,底部吸筹,1,底部吸筹,1,0.9031,0.3,0.9,-0.08
301117.SZ,佳缘科技,0.1111,33.33,24.0,26.8,25.2,4.75,-0.6105,0.0001,-0.2925,20250321,1,底部吸筹,1,底部吸筹,1,1.3226,0.3,0.9,-0.08
688631.SH,莱斯信息,0.2056,97.86,97.6,119.2,105.07,4.75,-0.6,0.0001,-0.3393,20250321,1,底部吸筹,1,底部吸筹,1,0.9314,0.3,0.9,-0.08
301023.SZ,奕帆传动,0.1512,64.4,45.2,52.4,47.62,4.78,-0.5579,0.0004,-0.3452,20250321,1,底部吸筹,1,底部吸筹,1,1.3524,0.3,0.9,-0.08
301153.SZ,中科江南,0.138,27.05,27.0,31.0,28.98,4.79,-0.9551,0.0,-0.5107,20250321,1,底部吸筹,1,底部吸筹,1,0.9334,0.3,0.9,-0.08
688275.SH,万润新能,0.2043,46.23,46.8,57.2,50.9,4.79,-0.7158,0.0,-0.3794,20250321,1,底部吸筹,1,底部吸筹,1,0.9083,0.3,0.9,-0.08
601162.SH,天风证券,0.1096,4.37,4.4,4.9,4.56,4.81,-0.4558,0.0056,-0.3544,20250321,1,底部吸筹,1,底部吸筹,1,0.9583,0.3,0.9,-0.08
301330.SZ,熵基科技,0.0943,29.65,24.4,26.8,25.44,4.85,-0.5474,0.0005,-0.4445,20250321,1,底部吸筹,1,底部吸筹,1,1.1655,0.3,0.9,-0.08
001229.SZ,魅视科技,0.0629,34.84,34.2,36.4,34.96,4.86,-0.5541,0.0007,-0.3471,20250321,1,底部吸筹,1,底部吸筹,1,0.9966,0.3,0.9,-0.08
002334.SZ,英威腾,0.0728,9.33,9.3,10.0,9.62,4.92,-0.8,0.0,-0.7134,20250321,1,底部吸筹,1,底部吸筹,1,0.9699,0.3,0.9,-0.08
300036.SZ,超图软件,0.1222,16.92,17.0,19.2,18.01,4.94,-0.8074,0.0,-0.3784,20250321,1,底部吸筹,1,底部吸筹,1,0.9395,0.3,0.9,-0.08
688291.SH,金橙子,0.1219,21.61,21.6,24.4,22.97,4.95,-0.8947,0.0,-0.5639,20250321,1,底部吸筹,1,底部吸筹,1,0.9408,0.3,0.9,-0.08
688981.SH,中芯国际,0.1357,91.2,90.8,104.0,97.3,5.02,-0.8105,0.0,-0.1792,20250321,1,底部吸筹,1,底部吸筹,1,0.9373,0.3,0.9,-0.08
603000.SH,人民网,0.1632,21.64,21.4,25.2,23.28,5.02,-0.4632,0.0038,-0.2266,20250321,1,底部吸筹,1,底部吸筹,1,0.9296,0.3,0.9,-0.08
000702.SZ,正虹科技,0.123,7.04,7.0,7.9,7.32,5.05,-0.6878,0.0,-0.2755,20250321,1,底部吸筹,1,底部吸筹,1,0.9617,0.3,0.9,-0.08
002660.SZ,茂硕电源,0.0999,10.57,10.4,11.5,11.01,5.08,-0.628,0.0001,-0.12,20250321,1,底部吸筹,1,底部吸筹,1,0.96,0.3,0.9,-0.08
920239.BJ,长虹能源,0.1992,41.93,29.4,36.0,33.13,5.12,-0.4526,0.0047,-0.1935,20250321,1,底部吸筹,1,底部吸筹,1,1.2656,0.3,0.9,-0.08
002949.SZ,华阳国际,0.1252,17.18,16.6,18.8,17.57,5.13,-0.6561,0.0001,-0.2587,20250321,1,底部吸筹,1,底部吸筹,1,0.9778,0.3,0.9,-0.08
920693.BJ,阿为特,0.1644,46.09,46.2,54.6,51.1,5.14,-0.8947,0.0,-0.3628,20250321,1,底部吸筹,1,底部吸筹,1,0.902,0.3,0.9,-0.08
300073.SZ,当升科技,0.1248,42.15,41.6,47.2,44.87,5.15,-0.6632,0.0,-0.3995,20250321,1,底部吸筹,1,底部吸筹,1,0.9394,0.3,0.9,-0.08
688078.SH,龙软科技,0.238,33.77,33.6,42.4,36.97,5.19,-0.8737,0.0,-0.4643,20250321,1,底部吸筹,1,底部吸筹,1,0.9134,0.3,0.9,-0.08
002335.SZ,科华数据,0.1842,48.19,48.0,57.6,52.13,5.23,-0.5579,0.0004,-0.4958,20250321,1,底部吸筹,1,底部吸筹,1,0.9244,0.3,0.9,-0.08
002338.SZ,奥普光电,0.1288,38.37,38.0,43.2,40.37,5.25,-0.7018,0.0,-0.2794,20250321,1,底部吸筹,1,底部吸筹,1,0.9505,0.3,0.9,-0.08
688486.SH,龙迅股份,0.2448,99.6,76.0,97.2,86.59,5.31,-0.9684,0.0,-0.3269,20250321,1,底部吸筹,1,底部吸筹,1,1.1502,0.3,0.9,-0.08
603881.SH,数据港,0.1315,37.35,31.0,35.4,33.47,5.32,-0.5158,0.0011,-0.3726,20250321,1,底部吸筹,1,底部吸筹,1,1.1159,0.3,0.9,-0.08
600186.SH,莲花控股,0.072,6.78,6.7,7.2,6.94,5.33,-0.353,0.0315,-0.2785,20250321,1,底部吸筹,1,底部吸筹,1,0.9769,0.3,0.9,-0.08
603310.SH,巍华新材,0.0846,18.59,18.3,19.9,18.92,5.34,-0.7652,0.0,-0.2554,20250321,1,底部吸筹,1,底部吸筹,1,0.9826,0.3,0.9,-0.08
000938.SZ,紫光股份,0.2022,27.53,27.0,33.0,29.67,5.37,-0.7368,0.0,-0.2932,20250321,1,底部吸筹,1,底部吸筹,1,0.9279,0.3,0.9,-0.08
688229.SH,博睿数据,0.2449,53.07,52.8,67.2,58.79,5.38,-0.8074,0.0,-0.5246,20250321,1,底部吸筹,1,底部吸筹,1,0.9027,0.3,0.9,-0.08
688582.SH,芯动联科,0.1823,58.2,58.0,69.6,63.64,5.39,-0.8632,0.0,-0.3169,20250321,1,底部吸筹,1,底部吸筹,1,0.9145,0.3,0.9,-0.08
300602.SZ,飞荣达,0.1294,21.7,21.6,24.6,23.18,5.4,-0.7895,0.0,-0.3205,20250321,1,底部吸筹,1,底部吸筹,1,0.9362,0.3,0.9,-0.08
300284.SZ,苏交科,0.1538,10.31,10.2,11.9,11.05,5.44,-0.8602,0.0,-0.2682,20250321,1,底部吸筹,1,底部吸筹,1,0.933,0.3,0.9,-0.08
002933.SZ,新兴装备,0.1093,34.64,34.5,38.5,36.58,5.49,-0.5895,0.0001,-0.1806,20250321,1,底部吸筹,1,底部吸筹,1,0.947,0.3,0.9,-0.08
002845.SZ,同兴达,0.0732,15.82,15.6,16.8,16.39,5.51,-0.488,0.003,-0.221,20250321,1,底部吸筹,1,底部吸筹,1,0.9652,0.3,0.9,-0.08
688381.SH,帝奥微,0.221,21.6,21.2,26.4,23.53,5.51,-0.7789,0.0,-0.4008,20250321,1,底部吸筹,1,底部吸筹,1,0.918,0.3,0.9,-0.08
600718.SH,东软集团,0.1745,11.78,11.4,13.6,12.61,5.54,-0.8737,0.0,-0.4711,20250321,1,底部吸筹,1,底部吸筹,1,0.9342,0.3,0.9,-0.08
000892.SZ,欢瑞世纪,0.1519,3.75,3.6,4.2,3.95,5.6,-0.4421,0.0059,-0.4562,20250321,1,底部吸筹,1,底部吸筹,1,0.9494,0.3,0.9,-0.08
688115.SH,思林杰,0.1618,37.92,37.2,43.8,40.78,5.63,-0.7937,0.0,-0.3204,20250321,1,底部吸筹,1,底部吸筹,1,0.9299,0.3,0.9,-0.08
301397.SZ,溯联股份,0.1107,37.5,28.0,31.3,29.8,5.66,-0.9789,0.0,-0.6764,20250321,1,底部吸筹,1,底部吸筹,1,1.2584,0.3,0.9,-0.08
603612.SH,索通发展,0.1823,16.49,16.0,19.2,17.55,5.67,-0.6211,0.0001,-0.3656,20250321,1,底部吸筹,1,底部吸筹,1,0.9396,0.3,0.9,-0.08
002212.SZ,天融信,0.1106,8.47,8.4,9.4,9.04,5.69,-0.5241,0.0014,-0.4346,20250321,1,底部吸筹,1,底部吸筹,1,0.9369,0.3,0.9,-0.08
301099.SZ,雅创电子,0.1065,51.0,39.2,43.6,41.3,5.72,-0.3579,0.0283,-0.3277,20250321,1,底部吸筹,1,底部吸筹,1,1.2349,0.3,0.9,-0.08
300748.SZ,金力永磁,0.1412,19.88,19.5,22.5,21.24,5.74,-0.582,0.0004,-0.2521,20250321,1,底部吸筹,1,底部吸筹,1,0.936,0.3,0.9,-0.08
300053.SZ,航宇微,0.1357,13.87,13.8,15.8,14.74,5.79,-0.7263,0.0,-0.3337,20250321,1,底部吸筹,1,底部吸筹,1,0.941,0.3,0.9,-0.08
002453.SZ,华软科技,0.156,5.4,5.3,6.2,5.77,5.81,-0.3637,0.0268,-0.3125,20250321,1,底部吸筹,1,底部吸筹,1,0.9359,0.3,0.9,-0.08
300341.SZ,麦克奥迪,0.1672,17.82,17.4,20.6,19.14,5.84,-0.8783,0.0,-0.3065,20250321,1,底部吸筹,1,底部吸筹,1,0.931,0.3,0.9,-0.08
688668.SH,鼎通科技,0.173,46.19,45.6,54.0,48.55,5.87,-0.6421,0.0,-0.205,20250321,1,底部吸筹,1,底部吸筹,1,0.9514,0.3,0.9,-0.08
002139.SZ,拓邦股份,0.1427,15.7,15.6,18.0,16.82,5.88,-0.6421,0.0,-0.1979,20250321,1,底部吸筹,1,底部吸筹,1,0.9334,0.3,0.9,-0.08
003029.SZ,吉大正元,0.1348,23.51,23.4,26.8,25.23,5.91,-0.7789,0.0,-0.4056,20250321,1,底部吸筹,1,底部吸筹,1,0.9318,0.3,0.9,-0.08
300991.SZ,创益通,0.0742,20.67,20.6,22.2,21.57,5.92,-0.3368,0.0398,-0.1878,20250321,1,底部吸筹,1,底部吸筹,1,0.9583,0.3,0.9,-0.08
301110.SZ,青木科技,0.1071,50.53,49.7,55.3,52.29,5.95,-0.4842,0.0024,-0.1578,20250321,1,底部吸筹,1,底部吸筹,1,0.9663,0.3,0.9,-0.08
301025.SZ,读客文化,0.2049,9.12,9.0,11.0,9.76,5.95,-0.6491,0.0001,-0.263,20250321,1,底部吸筹,1,底部吸筹,1,0.9344,0.3,0.9,-0.08
301195.SZ,北路智控,0.1086,35.73,35.0,39.0,36.82,6.01,-0.8526,0.0,-0.3427,20250321,1,底部吸筹,1,底部吸筹,1,0.9704,0.3,0.9,-0.08
300480.SZ,光力科技,0.1012,15.25,15.0,16.6,15.81,6.02,-0.7368,0.0,-0.5234,20250321,1,底部吸筹,1,底部吸筹,1,0.9646,0.3,0.9,-0.08
002208.SZ,合肥城建,0.2016,6.76,6.7,8.2,7.44,6.02,-0.6385,0.0001,-0.2879,20250321,1,底部吸筹,1,底部吸筹,1,0.9086,0.3,0.9,-0.08
002050.SZ,三花智控,0.1744,29.48,28.8,34.2,30.97,6.04,-0.3895,0.0164,-0.3764,20250321,1,底部吸筹,1,底部吸筹,1,0.9519,0.3,0.9,-0.08
002348.SZ,高乐股份,0.1292,3.62,3.6,4.1,3.87,6.11,-0.7971,0.0,-0.3992,20250321,1,底部吸筹,1,底部吸筹,1,0.9354,0.3,0.9,-0.08
300251.SZ,光线传媒,0.2213,22.27,22.0,27.2,23.5,6.11,-0.5789,0.0002,-0.2788,20250321,1,底部吸筹,1,底部吸筹,1,0.9477,0.3,0.9,-0.08
000887.SZ,中鼎股份,0.1293,21.02,20.4,23.2,21.65,6.14,-0.8737,0.0,-0.6817,20250321,1,底部吸筹,1,底部吸筹,1,0.9709,0.3,0.9,-0.08
002277.SZ,友阿股份,0.1483,5.69,5.6,6.5,6.07,6.17,-0.5119,0.0016,-0.1934,20250321,1,底部吸筹,1,底部吸筹,1,0.9374,0.3,0.9,-0.08
000816.SZ,智慧农业,0.1348,3.56,3.5,4.0,3.71,6.2,-0.7831,0.0,-0.5202,20250321,1,底部吸筹,1,底部吸筹,1,0.9596,0.3,0.9,-0.08
605488.SH,福莱新材,0.2128,47.9,34.2,42.2,37.6,6.25,-0.8526,0.0,-0.4018,20250321,1,底部吸筹,1,底部吸筹,1,1.2739,0.3,0.9,-0.08
002527.SZ,新时达,0.107,14.33,14.2,15.8,14.96,6.27,-0.3368,0.0398,-0.781,20250321,1,底部吸筹,1,底部吸筹,1,0.9579,0.3,0.9,-0.08
688017.SH,绿的谐波,0.146,155.17,153.6,177.6,164.43,6.29,-0.9474,0.0,-0.4906,20250321,1,底部吸筹,1,底部吸筹,1,0.9437,0.3,0.9,-0.08
300409.SZ,道氏技术,0.1549,15.61,15.4,18.0,16.78,6.31,-0.5895,0.0001,-0.3449,20250321,1,底部吸筹,1,底部吸筹,1,0.9303,0.3,0.9,-0.08
688698.SH,伟创电气,0.2287,56.31,54.0,68.0,61.22,6.31,-0.8421,0.0,-0.2532,20250321,1,底部吸筹,1,底部吸筹,1,0.9198,0.3,0.9,-0.08
000016.SZ,深康佳Ａ,0.167,5.02,5.0,5.9,5.39,6.35,-0.4802,0.0031,-0.1301,20250321,1,底部吸筹,1,底部吸筹,1,0.9314,0.3,0.9,-0.08
603015.SH,弘讯科技,0.0902,12.79,12.6,13.8,13.31,6.38,-0.6915,0.0,-0.3423,20250321,1,底部吸筹,1,底部吸筹,1,0.9609,0.3,0.9,-0.08
002222.SZ,福晶科技,0.1206,34.39,34.2,38.6,36.48,6.39,-0.7368,0.0,-0.0883,20250321,1,底部吸筹,1,底部吸筹,1,0.9427,0.3,0.9,-0.08
603269.SH,海鸥股份,0.0936,11.88,8.2,9.0,8.55,6.4,-0.6987,0.0,-0.3224,20250321,1,底部吸筹,1,底部吸筹,1,1.3895,0.3,0.9,-0.08
920985.BJ,海泰新能,0.1536,12.03,12.0,14.0,13.02,6.43,-0.7789,0.0,-0.4025,20250321,1,底部吸筹,1,底部吸筹,1,0.924,0.3,0.9,-0.08
688401.SH,路维光电,0.1002,30.85,30.4,33.6,31.93,6.44,-0.7579,0.0,-0.5837,20250321,1,底部吸筹,1,底部吸筹,1,0.9662,0.3,0.9,-0.08
688018.SH,乐鑫科技,0.1771,215.0,153.0,182.0,163.76,6.45,-0.5895,0.0001,-0.232,20250321,1,底部吸筹,1,底部吸筹,1,1.3129,0.3,0.9,-0.08
603106.SH,恒银科技,0.1316,8.65,8.6,9.8,9.12,6.46,-0.3704,0.023,-0.1137,20250321,1,底部吸筹,1,底部吸筹,1,0.9485,0.3,0.9,-0.08
002307.SZ,北新路桥,0.1176,4.1,4.0,4.5,4.25,6.5,-0.4616,0.0047,-0.4147,20250321,1,底部吸筹,1,底部吸筹,1,0.9647,0.3,0.9,-0.08
002889.SZ,东方嘉盛,0.1393,21.07,14.5,16.7,15.79,6.52,-0.8211,0.0,-0.4208,20250321,1,底部吸筹,1,底部吸筹,1,1.3344,0.3,0.9,-0.08
000695.SZ,滨海能源,0.142,10.46,10.4,12.0,11.27,6.56,-0.8211,0.0,-0.4433,20250321,1,底部吸筹,1,底部吸筹,1,0.9281,0.3,0.9,-0.08
301018.SZ,申菱环境,0.1867,43.23,42.8,51.6,47.14,6.61,-0.9368,0.0,-0.4099,20250321,1,底部吸筹,1,底部吸筹,1,0.9171,0.3,0.9,-0.08
002283.SZ,天润工业,0.1355,7.18,6.8,7.8,7.38,6.62,-0.4908,0.0025,-0.362,20250321,1,底部吸筹,1,底部吸筹,1,0.9729,0.3,0.9,-0.08
301022.SZ,海泰科,0.1266,27.12,26.8,30.4,28.44,6.63,-0.3895,0.0164,-0.3803,20250321,1,底部吸筹,1,底部吸筹,1,0.9536,0.3,0.9,-0.08
000948.SZ,南天信息,0.142,18.74,18.4,21.2,19.72,6.65,-0.6032,0.0002,-0.2762,20250321,1,底部吸筹,1,底部吸筹,1,0.9503,0.3,0.9,-0.08
920523.BJ,德瑞锂电,0.1299,25.57,25.5,29.1,27.71,6.67,-0.8,0.0,-0.3887,20250321,1,底部吸筹,1,底部吸筹,1,0.9228,0.3,0.9,-0.08
688515.SH,裕太微-U,0.1978,101.77,97.2,118.8,109.2,6.67,-0.6737,0.0,-0.2127,20250321,1,底部吸筹,1,底部吸筹,1,0.932,0.3,0.9,-0.08
301045.SZ,天禄科技,0.0862,22.36,22.2,24.2,23.19,6.72,-0.5609,0.0006,-0.1688,20250321,1,底部吸筹,1,底部吸筹,1,0.9642,0.3,0.9,-0.08
300236.SZ,上海新阳,0.1798,35.66,34.8,41.6,37.82,6.77,-0.7474,0.0,-0.2538,20250321,1,底部吸筹,1,底部吸筹,1,0.9429,0.3,0.9,-0.08
300678.SZ,中科信息,0.0795,36.23,36.0,39.0,37.72,6.87,-0.7335,0.0,-0.4484,20250321,1,底部吸筹,1,底部吸筹,1,0.9605,0.3,0.9,-0.08
601689.SH,拓普集团,0.2519,58.5,56.8,72.8,63.51,6.89,-0.9263,0.0,-0.2545,20250321,1,底部吸筹,1,底部吸筹,1,0.9211,0.3,0.9,-0.08
300582.SZ,英飞特,0.1536,13.73,13.6,15.8,14.32,6.9,-0.4211,0.0091,-0.1308,20250321,1,底部吸筹,1,底部吸筹,1,0.9588,0.3,0.9,-0.08
002194.SZ,武汉凡谷,0.1028,13.08,13.0,14.4,13.62,6.92,-0.7789,0.0,-0.3925,20250321,1,底部吸筹,1,底部吸筹,1,0.9604,0.3,0.9,-0.08
300857.SZ,协创数据,0.1965,118.66,81.6,99.6,91.58,7.0,-0.8105,0.0,-0.2897,20250321,1,底部吸筹,1,底部吸筹,1,1.2957,0.3,0.9,-0.08
002577.SZ,雷柏科技,0.1869,23.43,23.2,28.0,25.68,7.02,-0.4486,0.0058,-0.1335,20250321,1,底部吸筹,1,底部吸筹,1,0.9124,0.3,0.9,-0.08
301510.SZ,固高科技,0.2157,38.9,38.4,47.4,41.72,7.06,-0.8737,0.0,-0.5793,20250321,1,底部吸筹,1,底部吸筹,1,0.9324,0.3,0.9,-0.08
002230.SZ,科大讯飞,0.1528,48.54,48.0,56.0,52.34,7.07,-0.5053,0.0014,-0.324,20250321,1,底部吸筹,1,底部吸筹,1,0.9274,0.3,0.9,-0.08
300507.SZ,苏奥传感,0.1229,8.52,8.3,9.4,8.95,7.19,-0.4274,0.0086,-0.3688,20250321,1,底部吸筹,1,底部吸筹,1,0.952,0.3,0.9,-0.08
688372.SH,伟测科技,0.2149,77.87,58.0,72.0,65.15,7.2,-0.8179,0.0,-0.2594,20250321,1,底部吸筹,1,底部吸筹,1,1.1952,0.3,0.9,-0.08
300319.SZ,麦捷科技,0.0881,12.17,12.0,13.1,12.48,7.26,-0.8618,0.0,-0.3899,20250321,1,底部吸筹,1,底部吸筹,1,0.9752,0.3,0.9,-0.08
688058.SH,宝兰德,0.1856,31.59,31.2,37.6,34.49,7.26,-0.7684,0.0,-0.4897,20250321,1,底部吸筹,1,底部吸筹,1,0.9159,0.3,0.9,-0.08
600895.SH,张江高科,0.1588,25.27,24.6,28.8,26.45,7.27,-0.343,0.0349,-0.3,20250321,1,底部吸筹,1,底部吸筹,1,0.9554,0.3,0.9,-0.08
000713.SZ,国投丰乐,0.0963,7.06,7.0,7.7,7.27,7.33,-0.7172,0.0,-0.407,20250321,1,底部吸筹,1,底部吸筹,1,0.9711,0.3,0.9,-0.08
002600.SZ,领益智造,0.2218,9.13,8.7,10.9,9.92,7.34,-0.8161,0.0,-0.2674,20250321,1,底部吸筹,1,底部吸筹,1,0.9204,0.3,0.9,-0.08
688061.SH,灿瑞科技,0.1351,30.55,30.4,34.8,32.58,7.37,-0.9158,0.0,-0.5094,20250321,1,底部吸筹,1,底部吸筹,1,0.9377,0.3,0.9,-0.08
600143.SH,金发科技,0.2645,11.29,10.2,13.4,12.1,7.38,-0.7937,0.0,-0.4148,20250321,1,底部吸筹,1,底部吸筹,1,0.9331,0.3,0.9,-0.08
301408.SZ,华人健康,0.0812,11.98,11.8,12.8,12.32,7.39,-0.8,0.0,-0.502,20250321,1,底部吸筹,1,底部吸筹,1,0.9724,0.3,0.9,-0.08
688279.SH,峰岹科技,0.2462,246.48,239.7,306.0,269.34,7.4,-0.3789,0.0198,-0.1405,20250321,1,底部吸筹,1,底部吸筹,1,0.9151,0.3,0.9,-0.08
002423.SZ,中粮资本,0.2454,12.71,12.5,15.8,13.45,7.44,-0.5858,0.0003,-0.1535,20250321,1,底部吸筹,1,底部吸筹,1,0.945,0.3,0.9,-0.08
300031.SZ,宝通科技,0.1267,28.56,28.4,32.2,29.99,7.51,-0.4842,0.0024,-0.2027,20250321,1,底部吸筹,1,底部吸筹,1,0.9523,0.3,0.9,-0.08
301508.SZ,中机认检,0.1104,34.29,33.9,37.8,35.33,7.54,-0.4,0.0135,-0.0893,20250321,1,底部吸筹,1,底部吸筹,1,0.9706,0.3,0.9,-0.08
002301.SZ,齐心集团,0.1264,7.6,7.4,8.4,7.91,7.62,-0.6417,0.0001,-0.436,20250321,1,底部吸筹,1,底部吸筹,1,0.9608,0.3,0.9,-0.08
300256.SZ,星星科技,0.1501,5.06,5.0,5.8,5.33,7.63,-0.6455,0.0001,-0.4767,20250321,1,底部吸筹,1,底部吸筹,1,0.9493,0.3,0.9,-0.08
688655.SH,迅捷兴,0.2402,14.4,13.4,17.2,15.82,7.67,-0.7789,0.0,-0.1621,20250321,1,底部吸筹,1,底部吸筹,1,0.9102,0.3,0.9,-0.08
300659.SZ,中孚信息,0.1113,17.14,16.8,18.8,17.97,7.72,-0.6526,0.0,-0.3858,20250321,1,底部吸筹,1,底部吸筹,1,0.9538,0.3,0.9,-0.08
603667.SH,五洲新春,0.0809,43.04,42.6,46.2,44.49,7.86,-0.7158,0.0,-0.3833,20250321,1,底部吸筹,1,底部吸筹,1,0.9674,0.3,0.9,-0.08
688299.SH,长阳科技,0.1801,15.56,15.0,18.0,16.66,7.86,-0.6632,0.0,-0.2032,20250321,1,底部吸筹,1,底部吸筹,1,0.934,0.3,0.9,-0.08
300746.SZ,汉嘉数智,0.1897,12.93,12.9,15.6,14.23,7.88,-0.7474,0.0,-0.4773,20250321,1,底部吸筹,1,底部吸筹,1,0.9086,0.3,0.9,-0.08
300327.SZ,中颖电子,0.1107,24.03,23.6,26.4,25.3,7.9,-0.8192,0.0,-0.3183,20250321,1,底部吸筹,1,底部吸筹,1,0.9498,0.3,0.9,-0.08
603863.SH,松炀资源,0.2736,14.76,14.4,18.8,16.08,7.94,-0.4632,0.0038,-0.2107,20250321,1,底部吸筹,1,底部吸筹,1,0.9179,0.3,0.9,-0.08
301281.SZ,科源制药,0.1622,31.66,29.4,34.8,33.3,7.96,-0.9235,0.0,-0.2881,20250321,1,底部吸筹,1,底部吸筹,1,0.9508,0.3,0.9,-0.08
