ts_code,name,trade_date,asof_time,strategy_type,open,low_0930_1000,low_0930_1000_pct,close_0959,close_0959_pct,cross_time,cross_minutes,last_close,pct_from_open,recent_deepdrop_rebound_total,recent_deepdrop_rebound_yesterday,recent_deepdrop_rebound_daybefore,bonus_points,score,reason
600256.SH,广汇能源,20260311,10:32,standard,6.65,6.58,-1.0526315789473726,6.6,-0.7518796992481309,10:03,33,6.8,2.255639097744353,0.0,0.0,0.0,0.0,2.255639097744353,"standard策略:前30分钟回撤-1.05%,随后站上开盘价并稳住"
600256.SH,广汇能源,20260311,10:32,deep_v,6.65,6.58,-1.0526315789473726,6.6,-0.7518796992481309,10:03,33,6.8,2.255639097744353,0.0,0.0,0.0,0.0,2.255639097744353,"deep_v策略:前30分钟回撤-1.05%,随后站上开盘价并稳住"
002986.SZ,宇新股份,20260311,10:32,standard,15.81,15.58,-1.4547754585705275,15.66,-0.948766603415562,10:06,36,16.14,2.087286527514232,0.0,0.0,0.0,0.0,2.087286527514232,"standard策略:前30分钟回撤-1.45%,随后站上开盘价并稳住"
002986.SZ,宇新股份,20260311,10:32,deep_v,15.81,15.58,-1.4547754585705275,15.66,-0.948766603415562,10:08,38,16.14,2.087286527514232,0.0,0.0,0.0,0.0,2.087286527514232,"deep_v策略:前30分钟回撤-1.45%,随后站上开盘价并稳住"
002993.SZ,奥海科技,20260311,10:32,standard,50.43,49.82,-1.2095974618282757,49.92,-1.011302795954785,10:08,38,51.41,1.9432877255601764,0.0,0.0,0.0,0.0,1.9432877255601764,"standard策略:前30分钟回撤-1.21%,随后站上开盘价并稳住"
002993.SZ,奥海科技,20260311,10:32,deep_v,50.43,49.82,-1.2095974618282757,49.92,-1.011302795954785,10:08,38,51.41,1.9432877255601764,0.0,0.0,0.0,0.0,1.9432877255601764,"deep_v策略:前30分钟回撤-1.21%,随后站上开盘价并稳住"
600470.SH,六国化工,20260311,10:32,standard,8.2,8.01,-2.3170731707317014,8.05,-1.8292682926829098,10:04,34,8.29,1.0975609756097544,0.6,0.0,1.0,0.72,1.8175609756097544,"standard策略:前30分钟回撤-2.32%,随后站上开盘价并稳住"
600470.SH,六国化工,20260311,10:32,deep_v,8.2,8.01,-2.3170731707317014,8.05,-1.8292682926829098,10:04,34,8.29,1.0975609756097544,0.6,0.0,1.0,0.72,1.8175609756097544,"deep_v策略:前30分钟回撤-2.32%,随后站上开盘价并稳住"
600535.SH,天士力,20260311,10:32,standard,14.19,14.06,-0.916138125440444,14.15,-0.28188865398167123,10:13,43,14.42,1.620859760394647,0.0,0.0,0.0,0.0,1.620859760394647,"standard策略:前30分钟回撤-0.92%,随后站上开盘价并稳住"
600535.SH,天士力,20260311,10:32,deep_v,14.19,14.06,-0.916138125440444,14.15,-0.28188865398167123,10:14,44,14.42,1.620859760394647,0.0,0.0,0.0,0.0,1.620859760394647,"deep_v策略:前30分钟回撤-0.92%,随后站上开盘价并稳住"
600535.SH,天士力,20260311,10:32,volume_validated,14.19,14.06,-0.916138125440444,14.15,-0.28188865398167123,10:13,43,14.42,1.620859760394647,0.0,0.0,0.0,0.0,1.620859760394647,"volume_validated策略:前30分钟回撤-0.92%,随后站上开盘价并稳住"
601898.SH,中煤能源,20260311,10:32,standard,16.83,16.52,-1.8419489007724228,16.68,-0.8912655971479418,10:03,33,17.08,1.4854426619132504,0.0,0.0,0.0,0.0,1.4854426619132504,"standard策略:前30分钟回撤-1.84%,随后站上开盘价并稳住"
601898.SH,中煤能源,20260311,10:32,deep_v,16.83,16.52,-1.8419489007724228,16.68,-0.8912655971479418,10:09,39,17.08,1.4854426619132504,0.0,0.0,0.0,0.0,1.4854426619132504,"deep_v策略:前30分钟回撤-1.84%,随后站上开盘价并稳住"
000027.SZ,深圳能源,20260311,10:32,standard,7.07,6.96,-1.5558698727015603,7.06,-0.141442715700151,10:01,31,7.17,1.4144271570014093,0.0,0.0,0.0,0.0,1.4144271570014093,"standard策略:前30分钟回撤-1.56%,随后站上开盘价并稳住"
601033.SH,永兴股份,20260311,10:32,standard,16.08,15.95,-0.80845771144278,16.07,-0.062189054726355796,10:00,30,16.3,1.3681592039801147,0.0,0.0,0.0,0.0,1.3681592039801147,"standard策略:前30分钟回撤-0.81%,随后站上开盘价并稳住"
601019.SH,山东出版,20260311,10:32,standard,8.91,8.87,-0.44893378226712594,8.89,-0.224466891133553,10:11,41,9.03,1.346801346801338,0.0,0.0,0.0,0.0,1.346801346801338,"standard策略:前30分钟回撤-0.45%,随后站上开盘价并稳住"
000723.SZ,美锦能源,20260311,10:32,standard,5.28,5.22,-1.1363636363636458,5.26,-0.3787878787878875,10:03,33,5.35,1.3257575757575641,0.0,0.0,0.0,0.0,1.3257575757575641,"standard策略:前30分钟回撤-1.14%,随后站上开盘价并稳住"
000723.SZ,美锦能源,20260311,10:32,deep_v,5.28,5.22,-1.1363636363636458,5.26,-0.3787878787878875,10:07,37,5.35,1.3257575757575641,0.0,0.0,0.0,0.0,1.3257575757575641,"deep_v策略:前30分钟回撤-1.14%,随后站上开盘价并稳住"
603256.SH,宏和科技,20260311,10:32,standard,73.55,72.16,-1.8898708361658745,72.16,-1.8898708361658745,10:19,49,73.98,0.5846363018354953,0.6,0.0,1.0,0.72,1.3046363018354952,"standard策略:前30分钟回撤-1.89%,随后站上开盘价并稳住"
000683.SZ,博源化工,20260311,10:32,standard,9.24,9.15,-0.9740259740259725,9.17,-0.7575757575757607,10:02,32,9.35,1.1904761904761842,0.0,0.0,0.0,0.0,1.1904761904761842,"standard策略:前30分钟回撤-0.97%,随后站上开盘价并稳住"
000683.SZ,博源化工,20260311,10:32,deep_v,9.24,9.15,-0.9740259740259725,9.17,-0.7575757575757607,10:02,32,9.35,1.1904761904761842,0.0,0.0,0.0,0.0,1.1904761904761842,"deep_v策略:前30分钟回撤-0.97%,随后站上开盘价并稳住"
300569.SZ,天能重工,20260311,10:32,standard,6.77,6.73,-0.5908419497784217,6.75,-0.2954209748892109,10:03,33,6.85,1.1816838995568697,0.0,0.0,0.0,0.0,1.1816838995568697,"standard策略:前30分钟回撤-0.59%,随后站上开盘价并稳住"
600486.SH,扬农化工,20260311,10:32,standard,78.5,77.18,-1.6815286624203736,77.85,-0.8280254777070136,10:01,31,78.83,0.4203821656050934,0.6,0.0,1.0,0.72,1.1403821656050934,"standard策略:前30分钟回撤-1.68%,随后站上开盘价并稳住"
300374.SZ,中铁装配,20260311,10:32,standard,15.53,15.37,-1.030264005151321,15.52,-0.06439150032195613,10:04,34,15.7,1.094655505473277,0.0,0.0,0.0,0.0,1.094655505473277,"standard策略:前30分钟回撤-1.03%,随后站上开盘价并稳住"
300374.SZ,中铁装配,20260311,10:32,volume_validated,15.53,15.37,-1.030264005151321,15.52,-0.06439150032195613,10:04,34,15.7,1.094655505473277,0.0,0.0,0.0,0.0,1.094655505473277,"volume_validated策略:前30分钟回撤-1.03%,随后站上开盘价并稳住"
600970.SH,中材国际,20260311,10:32,standard,11.03,10.85,-1.6319129646418833,10.96,-0.634632819582942,10:05,35,11.15,1.0879419764279328,0.0,0.0,0.0,0.0,1.0879419764279328,"standard策略:前30分钟回撤-1.63%,随后站上开盘价并稳住"
600970.SH,中材国际,20260311,10:32,deep_v,11.03,10.85,-1.6319129646418833,10.96,-0.634632819582942,10:11,41,11.15,1.0879419764279328,0.0,0.0,0.0,0.0,1.0879419764279328,"deep_v策略:前30分钟回撤-1.63%,随后站上开盘价并稳住"
300187.SZ,永清环保,20260311,10:32,standard,5.67,5.59,-1.4109347442680789,5.66,-0.17636684303350594,10:00,30,5.73,1.058201058201067,0.0,0.0,0.0,0.0,1.058201058201067,"standard策略:前30分钟回撤-1.41%,随后站上开盘价并稳住"
002978.SZ,安宁股份,20260311,10:32,standard,38.67,38.48,-0.4913369537108994,38.6,-0.1810188776829591,10:06,36,39.07,1.0343935867597585,0.0,0.0,0.0,0.0,1.0343935867597585,"standard策略:前30分钟回撤-0.49%,随后站上开盘价并稳住"
300377.SZ,赢时胜,20260311,10:32,standard,20.33,20.23,-0.49188391539595605,20.26,-0.34431874077716057,10:21,51,20.54,1.032956222331534,0.0,0.0,0.0,0.0,1.032956222331534,"standard策略:前30分钟回撤-0.49%,随后站上开盘价并稳住"
002556.SZ,辉隆股份,20260311,10:32,standard,6.79,6.75,-0.5891016200294555,6.78,-0.1472754050073606,10:03,33,6.86,1.0309278350515505,0.0,0.0,0.0,0.0,1.0309278350515505,"standard策略:前30分钟回撤-0.59%,随后站上开盘价并稳住"
600173.SH,卧龙新能,20260311,10:32,standard,7.9,7.82,-1.0126582278481022,7.84,-0.7594936708860822,10:17,47,7.98,1.0126582278481022,0.0,0.0,0.0,0.0,1.0126582278481022,"standard策略:前30分钟回撤-1.01%,随后站上开盘价并稳住"
603515.SH,欧普照明,20260311,10:32,standard,18.41,18.3,-0.5975013579576287,18.35,-0.3259098316132467,10:06,36,18.59,0.9777294948397593,0.0,0.0,0.0,0.0,0.9777294948397593,"standard策略:前30分钟回撤-0.60%,随后站上开盘价并稳住"
600184.SH,光电股份,20260311,10:32,standard,18.5,18.4,-0.5405405405405482,18.46,-0.21621621621621162,10:02,32,18.68,0.9729729729729714,0.0,0.0,0.0,0.0,0.9729729729729714,"standard策略:前30分钟回撤-0.54%,随后站上开盘价并稳住"
300341.SZ,麦克奥迪,20260311,10:32,standard,16.46,16.38,-0.4860267314702421,16.43,-0.18226002430134347,10:02,32,16.62,0.9720534629404625,0.0,0.0,0.0,0.0,0.9720534629404625,"standard策略:前30分钟回撤-0.49%,随后站上开盘价并稳住"
002161.SZ,远 望 谷,20260311,10:32,standard,8.28,8.24,-0.4830917874396033,8.26,-0.24154589371980165,10:21,51,8.36,0.966183574879228,0.0,0.0,0.0,0.0,0.966183574879228,"standard策略:前30分钟回撤-0.48%,随后站上开盘价并稳住"
603606.SH,东方电缆,20260311,10:32,standard,63.54,62.4,-1.794145420207744,62.95,-0.9285489455461069,10:11,41,64.14,0.9442870632672354,0.0,0.0,0.0,0.0,0.9442870632672354,"standard策略:前30分钟回撤-1.79%,随后站上开盘价并稳住"
603606.SH,东方电缆,20260311,10:32,deep_v,63.54,62.4,-1.794145420207744,62.95,-0.9285489455461069,10:11,41,64.14,0.9442870632672354,0.0,0.0,0.0,0.0,0.9442870632672354,"deep_v策略:前30分钟回撤-1.79%,随后站上开盘价并稳住"
603978.SH,深圳新星,20260311,10:32,standard,24.46,24.36,-0.40883074407196,24.4,-0.24529844644318183,10:00,30,24.68,0.8994276369582946,0.0,0.0,0.0,0.0,0.8994276369582946,"standard策略:前30分钟回撤-0.41%,随后站上开盘价并稳住"
600500.SH,中化国际,20260311,10:32,standard,4.57,4.52,-1.094091903719928,4.53,-0.8752735229759306,10:19,49,4.61,0.8752735229759306,0.0,0.0,0.0,0.0,0.8752735229759306,"standard策略:前30分钟回撤-1.09%,随后站上开盘价并稳住"
301257.SZ,普蕊斯,20260311,10:32,standard,65.16,64.58,-0.890116635972987,64.85,-0.4757519950890152,10:00,30,65.71,0.84407612031921,0.0,0.0,0.0,0.0,0.84407612031921,"standard策略:前30分钟回撤-0.89%,随后站上开盘价并稳住"
301257.SZ,普蕊斯,20260311,10:32,deep_v,65.16,64.58,-0.890116635972987,64.85,-0.4757519950890152,10:00,30,65.71,0.84407612031921,0.0,0.0,0.0,0.0,0.84407612031921,"deep_v策略:前30分钟回撤-0.89%,随后站上开盘价并稳住"
300804.SZ,广康生化,20260311,10:32,standard,48.91,48.0,-1.8605602126354461,48.68,-0.4702514823144488,10:03,33,49.31,0.8178286648947162,0.0,0.0,0.0,0.0,0.8178286648947162,"standard策略:前30分钟回撤-1.86%,随后站上开盘价并稳住"
300804.SZ,广康生化,20260311,10:32,deep_v,48.91,48.0,-1.8605602126354461,48.68,-0.4702514823144488,10:03,33,49.31,0.8178286648947162,0.0,0.0,0.0,0.0,0.8178286648947162,"deep_v策略:前30分钟回撤-1.86%,随后站上开盘价并稳住"
301031.SZ,中熔电气,20260311,10:32,standard,153.51,151.55,-1.2767897856817014,153.26,-0.16285584001042278,10:08,38,154.71,0.7817080320500405,0.0,0.0,0.0,0.0,0.7817080320500405,"standard策略:前30分钟回撤-1.28%,随后站上开盘价并稳住"
601827.SH,三峰环境,20260311,10:32,standard,8.96,8.87,-1.0044642857143038,8.91,-0.5580357142857222,10:05,35,9.03,0.7812499999999832,0.0,0.0,0.0,0.0,0.7812499999999832,"standard策略:前30分钟回撤-1.00%,随后站上开盘价并稳住"
601827.SH,三峰环境,20260311,10:32,deep_v,8.96,8.87,-1.0044642857143038,8.91,-0.5580357142857222,10:06,36,9.03,0.7812499999999832,0.0,0.0,0.0,0.0,0.7812499999999832,"deep_v策略:前30分钟回撤-1.00%,随后站上开盘价并稳住"
601827.SH,三峰环境,20260311,10:32,volume_validated,8.96,8.87,-1.0044642857143038,8.91,-0.5580357142857222,10:05,35,9.03,0.7812499999999832,0.0,0.0,0.0,0.0,0.7812499999999832,"volume_validated策略:前30分钟回撤-1.00%,随后站上开盘价并稳住"
600758.SH,辽宁能源,20260311,10:32,standard,4.06,4.0,-1.4778325123152616,4.03,-0.7389162561576198,10:20,50,4.09,0.7389162561576417,0.0,0.0,0.0,0.0,0.7389162561576417,"standard策略:前30分钟回撤-1.48%,随后站上开盘价并稳住"
601101.SH,昊华能源,20260311,10:32,standard,8.29,8.14,-1.8094089264173534,8.21,-0.9650180940892437,10:19,49,8.35,0.7237635705669542,0.0,0.0,0.0,0.0,0.7237635705669542,"standard策略:前30分钟回撤-1.81%,随后站上开盘价并稳住"
688251.SH,井松智能,20260311,10:32,standard,33.35,32.91,-1.3193403298350967,33.01,-1.019490254872574,10:13,43,33.59,0.7196401799100509,0.0,0.0,0.0,0.0,0.7196401799100509,"standard策略:前30分钟回撤-1.32%,随后站上开盘价并稳住"
688251.SH,井松智能,20260311,10:32,deep_v,33.35,32.91,-1.3193403298350967,33.01,-1.019490254872574,10:13,43,33.59,0.7196401799100509,0.0,0.0,0.0,0.0,0.7196401799100509,"deep_v策略:前30分钟回撤-1.32%,随后站上开盘价并稳住"
601065.SH,江盐集团,20260311,10:32,standard,8.75,8.7,-0.5714285714285796,8.72,-0.34285714285713553,10:05,35,8.81,0.6857142857142914,0.0,0.0,0.0,0.0,0.6857142857142914,"standard策略:前30分钟回撤-0.57%,随后站上开盘价并稳住"
002808.SZ,*ST恒久,20260311,10:32,standard,4.4,4.38,-0.454545454545465,4.38,-0.454545454545465,10:13,43,4.43,0.6818181818181672,0.0,0.0,0.0,0.0,0.6818181818181672,"standard策略:前30分钟回撤-0.45%,随后站上开盘价并稳住"
603226.SH,菲林格尔,20260311,10:32,standard,37.0,36.11,-2.405405405405407,36.73,-0.7297297297297382,10:12,42,37.25,0.6756756756756757,0.0,0.0,0.0,0.0,0.6756756756756757,"standard策略:前30分钟回撤-2.41%,随后站上开盘价并稳住"
601985.SH,中国核电,20260311,10:32,standard,8.88,8.78,-1.126126126126142,8.87,-0.1126126126126302,10:00,30,8.94,0.6756756756756612,0.0,0.0,0.0,0.0,0.6756756756756612,"standard策略:前30分钟回撤-1.13%,随后站上开盘价并稳住"
000776.SZ,广发证券,20260311,10:32,standard,19.47,19.39,-0.4108885464817581,19.43,-0.20544427324087905,10:12,42,19.6,0.6676938880328842,0.0,0.0,0.0,0.0,0.6676938880328842,"standard策略:前30分钟回撤-0.41%,随后站上开盘价并稳住"
300129.SZ,泰胜风能,20260311,10:32,standard,14.07,13.95,-0.8528784648187704,13.96,-0.7818052594171957,10:17,47,14.16,0.6396588486140714,0.0,0.0,0.0,0.0,0.6396588486140714,"standard策略:前30分钟回撤-0.85%,随后站上开盘价并稳住"
300129.SZ,泰胜风能,20260311,10:32,deep_v,14.07,13.95,-0.8528784648187704,13.96,-0.7818052594171957,10:17,47,14.16,0.6396588486140714,0.0,0.0,0.0,0.0,0.6396588486140714,"deep_v策略:前30分钟回撤-0.85%,随后站上开盘价并稳住"
000707.SZ,双环科技,20260311,10:32,standard,6.5,6.4,-1.538461538461533,6.44,-0.9230769230769171,10:20,50,6.54,0.6153846153846159,0.0,0.0,0.0,0.0,0.6153846153846159,"standard策略:前30分钟回撤-1.54%,随后站上开盘价并稳住"
603218.SH,日月股份,20260311,10:32,standard,14.64,14.51,-0.887978142076508,14.56,-0.5464480874316944,10:04,34,14.73,0.6147540983606548,0.0,0.0,0.0,0.0,0.6147540983606548,"standard策略:前30分钟回撤-0.89%,随后站上开盘价并稳住"
603218.SH,日月股份,20260311,10:32,deep_v,14.64,14.51,-0.887978142076508,14.56,-0.5464480874316944,10:17,47,14.73,0.6147540983606548,0.0,0.0,0.0,0.0,0.6147540983606548,"deep_v策略:前30分钟回撤-0.89%,随后站上开盘价并稳住"
002130.SZ,沃尔核材,20260311,10:32,standard,26.38,26.25,-0.4927975739196323,26.28,-0.3790750568612505,10:17,47,26.54,0.6065200909780143,0.0,0.0,0.0,0.0,0.6065200909780143,"standard策略:前30分钟回撤-0.49%,随后站上开盘价并稳住"
301222.SZ,浙江恒威,20260311,10:32,standard,33.4,33.22,-0.5389221556886219,33.31,-0.26946107784430035,10:13,43,33.6,0.5988023952095893,0.0,0.0,0.0,0.0,0.5988023952095893,"standard策略:前30分钟回撤-0.54%,随后站上开盘价并稳住"
300185.SZ,通裕重工,20260311,10:32,standard,3.37,3.29,-2.373887240356085,3.36,-0.29673590504451725,10:13,43,3.39,0.5934718100890213,0.0,0.0,0.0,0.0,0.5934718100890213,"standard策略:前30分钟回撤-2.37%,随后站上开盘价并稳住"
002569.SZ,*ST步森,20260311,10:32,standard,14.48,14.3,-1.2430939226519317,14.39,-0.6215469613259659,10:06,36,14.56,0.5524861878453043,0.0,0.0,0.0,0.0,0.5524861878453043,"standard策略:前30分钟回撤-1.24%,随后站上开盘价并稳住"
002569.SZ,*ST步森,20260311,10:32,deep_v,14.48,14.3,-1.2430939226519317,14.39,-0.6215469613259659,10:12,42,14.56,0.5524861878453043,0.0,0.0,0.0,0.0,0.5524861878453043,"deep_v策略:前30分钟回撤-1.24%,随后站上开盘价并稳住"
002531.SZ,天顺风能,20260311,10:32,standard,10.96,10.87,-0.8211678832116936,10.92,-0.3649635036496434,10:01,31,11.02,0.5474452554744409,0.0,0.0,0.0,0.0,0.5474452554744409,"standard策略:前30分钟回撤-0.82%,随后站上开盘价并稳住"
002531.SZ,天顺风能,20260311,10:32,deep_v,10.96,10.87,-0.8211678832116936,10.92,-0.3649635036496434,10:02,32,11.02,0.5474452554744409,0.0,0.0,0.0,0.0,0.5474452554744409,"deep_v策略:前30分钟回撤-0.82%,随后站上开盘价并稳住"
300181.SZ,佐力药业,20260311,10:32,standard,16.48,16.4,-0.4854368932038947,16.42,-0.36407766990290485,10:14,44,16.57,0.5461165048543681,0.0,0.0,0.0,0.0,0.5461165048543681,"standard策略:前30分钟回撤-0.49%,随后站上开盘价并稳住"
603188.SH,亚邦股份,20260311,10:32,standard,5.53,5.49,-0.7233273056057872,5.52,-0.18083182640145887,10:02,32,5.56,0.5424954792043284,0.0,0.0,0.0,0.0,0.5424954792043284,"standard策略:前30分钟回撤-0.72%,随后站上开盘价并稳住"
600525.SH,ST长园,20260311,10:32,standard,5.89,5.75,-2.3769100169779236,5.82,-1.1884550084889542,10:22,52,5.92,0.509337860780989,0.0,0.0,0.0,0.0,0.509337860780989,"standard策略:前30分钟回撤-2.38%,随后站上开盘价并稳住"
601928.SH,凤凰传媒,20260311,10:32,standard,9.84,9.79,-0.5081300813008202,9.82,-0.2032520325203209,10:10,40,9.89,0.5081300813008202,0.0,0.0,0.0,0.0,0.5081300813008202,"standard策略:前30分钟回撤-0.51%,随后站上开盘价并稳住"
002573.SZ,清新环境,20260311,10:32,standard,4.1,4.04,-1.463414634146332,4.07,-0.7317073170731552,10:16,46,4.12,0.48780487804879175,0.0,0.0,0.0,0.0,0.48780487804879175,"standard策略:前30分钟回撤-1.46%,随后站上开盘价并稳住"
301219.SZ,腾远钴业,20260311,10:32,standard,69.76,69.03,-1.046444954128446,69.72,-0.057339449541293365,10:01,31,70.09,0.4730504587155938,0.0,0.0,0.0,0.0,0.4730504587155938,"standard策略:前30分钟回撤-1.05%,随后站上开盘价并稳住"
002578.SZ,闽发铝业,20260311,10:32,standard,4.35,4.31,-0.9195402298850583,4.33,-0.459770114942519,10:07,37,4.37,0.4597701149425394,0.0,0.0,0.0,0.0,0.4597701149425394,"standard策略:前30分钟回撤-0.92%,随后站上开盘价并稳住"
002578.SZ,闽发铝业,20260311,10:32,deep_v,4.35,4.31,-0.9195402298850583,4.33,-0.459770114942519,10:09,39,4.37,0.4597701149425394,0.0,0.0,0.0,0.0,0.4597701149425394,"deep_v策略:前30分钟回撤-0.92%,随后站上开盘价并稳住"
000729.SZ,燕京啤酒,20260311,10:32,standard,13.05,12.93,-0.9195402298850651,12.97,-0.6130268199233722,10:17,47,13.11,0.4597701149425189,0.0,0.0,0.0,0.0,0.4597701149425189,"standard策略:前30分钟回撤-0.92%,随后站上开盘价并稳住"
600985.SH,淮北矿业,20260311,10:32,standard,13.53,13.45,-0.5912786400591283,13.52,-0.0739098300073894,10:01,31,13.59,0.44345898004434964,0.0,0.0,0.0,0.0,0.44345898004434964,"standard策略:前30分钟回撤-0.59%,随后站上开盘价并稳住"
003012.SZ,东鹏控股,20260311,10:32,standard,6.84,6.8,-0.5847953216374274,6.83,-0.1461988304093536,10:02,32,6.87,0.4385964912280738,0.0,0.0,0.0,0.0,0.4385964912280738,"standard策略:前30分钟回撤-0.58%,随后站上开盘价并稳住"
300132.SZ,青松股份,20260311,10:32,standard,9.39,9.35,-0.4259850905218416,9.36,-0.3194888178913859,10:17,47,9.43,0.42598509052182265,0.0,0.0,0.0,0.0,0.42598509052182265,"standard策略:前30分钟回撤-0.43%,随后站上开盘价并稳住"
600716.SH,凤凰股份,20260311,10:32,standard,4.72,4.61,-2.330508474576259,4.69,-0.6355932203389696,10:22,52,4.74,0.42372881355933184,0.0,0.0,0.0,0.0,0.42372881355933184,"standard策略:前30分钟回撤-2.33%,随后站上开盘价并稳住"
300173.SZ,ST福能,20260311,10:32,standard,4.79,4.76,-0.6263048016701513,4.78,-0.2087682672233776,10:07,37,4.81,0.4175365344467552,0.0,0.0,0.0,0.0,0.4175365344467552,"standard策略:前30分钟回撤-0.63%,随后站上开盘价并稳住"
600720.SH,中交设计,20260311,10:32,standard,7.22,7.17,-0.6925207756232663,7.2,-0.27700831024930156,10:02,32,7.25,0.4155124653739647,0.0,0.0,0.0,0.0,0.4155124653739647,"standard策略:前30分钟回撤-0.69%,随后站上开盘价并稳住"
002565.SZ,顺灏股份,20260311,10:32,standard,14.47,14.26,-1.4512785072563983,14.26,-1.4512785072563983,10:16,46,14.53,0.4146510020732462,0.0,0.0,0.0,0.0,0.4146510020732462,"standard策略:前30分钟回撤-1.45%,随后站上开盘价并稳住"
002540.SZ,亚太科技,20260311,10:32,standard,7.24,7.2,-0.5524861878453043,7.23,-0.138121546961323,10:01,31,7.27,0.414364640883969,0.0,0.0,0.0,0.0,0.414364640883969,"standard策略:前30分钟回撤-0.55%,随后站上开盘价并稳住"
000404.SZ,长虹华意,20260311,10:32,standard,7.28,7.23,-0.6868131868131844,7.25,-0.4120879120879155,10:20,50,7.31,0.41208791208790324,0.0,0.0,0.0,0.0,0.41208791208790324,"standard策略:前30分钟回撤-0.69%,随后站上开盘价并稳住"
