ts_code,name,trade_date,asof_time,strategy_type,open,low_0930_1000,low_0930_1000_pct,close_0959,close_0959_pct,cross_time,cross_minutes,last_close,pct_from_open,recent_deepdrop_rebound_total,recent_deepdrop_rebound_yesterday,recent_deepdrop_rebound_daybefore,bonus_points,score,reason
002729.SZ,好利科技,20260311,10:19,standard,19.38,19.1,-1.4447884416924541,19.34,-0.2063983488132051,10:01,31,19.7,1.6511867905056776,0.0,0.0,0.0,0.0,1.6511867905056776,"standard策略:前30分钟回撤-1.44%,随后站上开盘价并稳住"
002729.SZ,好利科技,20260311,10:19,deep_v,19.38,19.1,-1.4447884416924541,19.34,-0.2063983488132051,10:02,32,19.7,1.6511867905056776,0.0,0.0,0.0,0.0,1.6511867905056776,"deep_v策略:前30分钟回撤-1.44%,随后站上开盘价并稳住"
301607.SZ,富特科技,20260311,10:19,standard,51.55,50.9,-1.260911736178465,51.37,-0.3491755577109597,10:06,36,51.74,0.36857419980602296,1.0,1.0,0.0,1.2,1.568574199806023,"standard策略:前30分钟回撤-1.26%,随后站上开盘价并稳住"
601001.SH,晋控煤业,20260311,10:19,standard,16.99,16.87,-0.7062978222483665,16.97,-0.11771630370806106,10:02,32,17.13,0.8240141259564484,0.6,0.0,1.0,0.72,1.5440141259564484,"standard策略:前30分钟回撤-0.71%,随后站上开盘价并稳住"
000792.SZ,盐湖股份,20260311,10:19,standard,38.38,38.07,-0.8077123501823925,38.31,-0.18238665971860415,10:01,31,38.48,0.26055237102656154,1.0,1.0,0.0,1.2,1.4605523710265615,"standard策略:前30分钟回撤-0.81%,随后站上开盘价并稳住"
301031.SZ,中熔电气,20260311,10:19,standard,153.51,151.55,-1.2767897856817014,153.26,-0.16285584001042278,10:08,38,155.59,1.3549605888867258,0.0,0.0,0.0,0.0,1.3549605888867258,"standard策略:前30分钟回撤-1.28%,随后站上开盘价并稳住"
600256.SH,广汇能源,20260311,10:19,standard,6.65,6.58,-1.0526315789473726,6.6,-0.7518796992481309,10:03,33,6.74,1.3533834586466142,0.0,0.0,0.0,0.0,1.3533834586466142,"standard策略:前30分钟回撤-1.05%,随后站上开盘价并稳住"
600256.SH,广汇能源,20260311,10:19,deep_v,6.65,6.58,-1.0526315789473726,6.6,-0.7518796992481309,10:03,33,6.74,1.3533834586466142,0.0,0.0,0.0,0.0,1.3533834586466142,"deep_v策略:前30分钟回撤-1.05%,随后站上开盘价并稳住"
600744.SH,华银电力,20260311,10:19,standard,9.05,8.67,-4.198895027624318,9.0,-0.5524861878453117,10:02,32,9.06,0.11049723756905842,1.0,1.0,0.0,1.2,1.3104972375690584,"standard策略:前30分钟回撤-4.20%,随后站上开盘价并稳住"
600744.SH,华银电力,20260311,10:19,deep_v,9.05,8.67,-4.198895027624318,9.0,-0.5524861878453117,10:02,32,9.06,0.11049723756905842,1.0,1.0,0.0,1.2,1.3104972375690584,"deep_v策略:前30分钟回撤-4.20%,随后站上开盘价并稳住"
600970.SH,中材国际,20260311,10:19,standard,11.03,10.85,-1.6319129646418833,10.96,-0.634632819582942,10:05,35,11.17,1.2692656391659163,0.0,0.0,0.0,0.0,1.2692656391659163,"standard策略:前30分钟回撤-1.63%,随后站上开盘价并稳住"
601033.SH,永兴股份,20260311,10:19,standard,16.08,15.95,-0.80845771144278,16.07,-0.062189054726355796,10:00,30,16.28,1.2437810945273808,0.0,0.0,0.0,0.0,1.2437810945273808,"standard策略:前30分钟回撤-0.81%,随后站上开盘价并稳住"
603978.SH,深圳新星,20260311,10:19,standard,24.46,24.36,-0.40883074407196,24.4,-0.24529844644318183,10:00,30,24.76,1.2264922322158656,0.0,0.0,0.0,0.0,1.2264922322158656,"standard策略:前30分钟回撤-0.41%,随后站上开盘价并稳住"
301257.SZ,普蕊斯,20260311,10:19,standard,65.16,64.58,-0.890116635972987,64.85,-0.4757519950890152,10:00,30,65.93,1.1817065684469157,0.0,0.0,0.0,0.0,1.1817065684469157,"standard策略:前30分钟回撤-0.89%,随后站上开盘价并稳住"
301257.SZ,普蕊斯,20260311,10:19,deep_v,65.16,64.58,-0.890116635972987,64.85,-0.4757519950890152,10:00,30,65.93,1.1817065684469157,0.0,0.0,0.0,0.0,1.1817065684469157,"deep_v策略:前30分钟回撤-0.89%,随后站上开盘价并稳住"
600499.SH,科达制造,20260311,10:19,standard,17.8,17.6,-1.1235955056179736,17.75,-0.28089887640449834,10:01,31,18.01,1.179775280898881,0.0,0.0,0.0,0.0,1.179775280898881,"standard策略:前30分钟回撤-1.12%,随后站上开盘价并稳住"
600499.SH,科达制造,20260311,10:19,deep_v,17.8,17.6,-1.1235955056179736,17.75,-0.28089887640449834,10:03,33,18.01,1.179775280898881,0.0,0.0,0.0,0.0,1.179775280898881,"deep_v策略:前30分钟回撤-1.12%,随后站上开盘价并稳住"
301216.SZ,万凯新材,20260311,10:19,standard,24.83,24.09,-2.9802658074909325,24.68,-0.6041079339508603,10:07,37,24.94,0.4430124848973137,0.6,0.0,1.0,0.72,1.1630124848973136,"standard策略:前30分钟回撤-2.98%,随后站上开盘价并稳住"
002986.SZ,宇新股份,20260311,10:19,standard,15.81,15.58,-1.4547754585705275,15.66,-0.948766603415562,10:06,36,15.98,1.0752688172043006,0.0,0.0,0.0,0.0,1.0752688172043006,"standard策略:前30分钟回撤-1.45%,随后站上开盘价并稳住"
300187.SZ,永清环保,20260311,10:19,standard,5.67,5.59,-1.4109347442680789,5.66,-0.17636684303350594,10:00,30,5.73,1.058201058201067,0.0,0.0,0.0,0.0,1.058201058201067,"standard策略:前30分钟回撤-1.41%,随后站上开盘价并稳住"
601898.SH,中煤能源,20260311,10:19,standard,16.83,16.52,-1.8419489007724228,16.68,-0.8912655971479418,10:03,33,17.0,1.0101010101010204,0.0,0.0,0.0,0.0,1.0101010101010204,"standard策略:前30分钟回撤-1.84%,随后站上开盘价并稳住"
301219.SZ,腾远钴业,20260311,10:19,standard,69.76,69.03,-1.046444954128446,69.72,-0.057339449541293365,10:01,31,70.45,0.9891055045871526,0.0,0.0,0.0,0.0,0.9891055045871526,"standard策略:前30分钟回撤-1.05%,随后站上开盘价并稳住"
600486.SH,扬农化工,20260311,10:19,standard,78.5,77.18,-1.6815286624203736,77.85,-0.8280254777070136,10:01,31,78.7,0.2547770700636979,0.6,0.0,1.0,0.72,0.9747770700636978,"standard策略:前30分钟回撤-1.68%,随后站上开盘价并稳住"
002339.SZ,积成电子,20260311,10:19,standard,13.2,12.95,-1.893939393939394,13.18,-0.15151515151514827,10:01,31,13.16,-0.30303030303029654,1.0,1.0,0.0,1.2,0.8969696969697034,"standard策略:前30分钟回撤-1.89%,随后站上开盘价并稳住"
000683.SZ,博源化工,20260311,10:19,standard,9.24,9.15,-0.9740259740259725,9.17,-0.7575757575757607,10:02,32,9.32,0.8658008658008665,0.0,0.0,0.0,0.0,0.8658008658008665,"standard策略:前30分钟回撤-0.97%,随后站上开盘价并稳住"
000683.SZ,博源化工,20260311,10:19,deep_v,9.24,9.15,-0.9740259740259725,9.17,-0.7575757575757607,10:02,32,9.32,0.8658008658008665,0.0,0.0,0.0,0.0,0.8658008658008665,"deep_v策略:前30分钟回撤-0.97%,随后站上开盘价并稳住"
300173.SZ,ST福能,20260311,10:19,standard,4.79,4.76,-0.6263048016701513,4.78,-0.2087682672233776,10:07,37,4.83,0.835073068893529,0.0,0.0,0.0,0.0,0.835073068893529,"standard策略:前30分钟回撤-0.63%,随后站上开盘价并稳住"
300569.SZ,天能重工,20260311,10:19,standard,6.77,6.73,-0.5908419497784217,6.75,-0.2954209748892109,10:03,33,6.82,0.7385524372230534,0.0,0.0,0.0,0.0,0.7385524372230534,"standard策略:前30分钟回撤-0.59%,随后站上开盘价并稳住"
002578.SZ,闽发铝业,20260311,10:19,standard,4.35,4.31,-0.9195402298850583,4.33,-0.459770114942519,10:07,37,4.38,0.6896551724137989,0.0,0.0,0.0,0.0,0.6896551724137989,"standard策略:前30分钟回撤-0.92%,随后站上开盘价并稳住"
300618.SZ,寒锐钴业,20260311,10:19,standard,48.61,48.02,-1.2137420283892129,48.4,-0.43200987451141915,10:09,39,48.94,0.6788726599465096,0.0,0.0,0.0,0.0,0.6788726599465096,"standard策略:前30分钟回撤-1.21%,随后站上开盘价并稳住"
603515.SH,欧普照明,20260311,10:19,standard,18.41,18.3,-0.5975013579576287,18.35,-0.3259098316132467,10:06,36,18.53,0.6518196632265127,0.0,0.0,0.0,0.0,0.6518196632265127,"standard策略:前30分钟回撤-0.60%,随后站上开盘价并稳住"
002978.SZ,安宁股份,20260311,10:19,standard,38.67,38.48,-0.4913369537108994,38.6,-0.1810188776829591,10:06,36,38.92,0.6464959917248513,0.0,0.0,0.0,0.0,0.6464959917248513,"standard策略:前30分钟回撤-0.49%,随后站上开盘价并稳住"
300617.SZ,安靠智电,20260311,10:19,standard,69.02,67.2,-2.6369168356997874,68.87,-0.21732831063458632,10:01,31,68.11,-1.3184584178498937,1.6,1.0,1.0,1.92,0.6015415821501062,"standard策略:前30分钟回撤-2.64%,随后站上开盘价并稳住"
600470.SH,六国化工,20260311,10:19,standard,8.2,8.01,-2.3170731707317014,8.05,-1.8292682926829098,10:04,34,8.19,-0.12195121951219254,0.6,0.0,1.0,0.72,0.5980487804878074,"standard策略:前30分钟回撤-2.32%,随后站上开盘价并稳住"
601880.SH,辽港股份,20260311,10:19,standard,1.71,1.68,-1.7543859649122824,1.7,-0.5847953216374274,10:05,35,1.72,0.5847953216374274,0.0,0.0,0.0,0.0,0.5847953216374274,"standard策略:前30分钟回撤-1.75%,随后站上开盘价并稳住"
300374.SZ,中铁装配,20260311,10:19,standard,15.53,15.37,-1.030264005151321,15.52,-0.06439150032195613,10:04,34,15.62,0.5795235028976167,0.0,0.0,0.0,0.0,0.5795235028976167,"standard策略:前30分钟回撤-1.03%,随后站上开盘价并稳住"
601827.SH,三峰环境,20260311,10:19,standard,8.96,8.87,-1.0044642857143038,8.91,-0.5580357142857222,10:05,35,9.01,0.5580357142857023,0.0,0.0,0.0,0.0,0.5580357142857023,"standard策略:前30分钟回撤-1.00%,随后站上开盘价并稳住"
601827.SH,三峰环境,20260311,10:19,volume_validated,8.96,8.87,-1.0044642857143038,8.91,-0.5580357142857222,10:05,35,9.01,0.5580357142857023,0.0,0.0,0.0,0.0,0.5580357142857023,"volume_validated策略:前30分钟回撤-1.00%,随后站上开盘价并稳住"
600720.SH,中交设计,20260311,10:19,standard,7.22,7.17,-0.6925207756232663,7.2,-0.27700831024930156,10:02,32,7.26,0.5540166204986154,0.0,0.0,0.0,0.0,0.5540166204986154,"standard策略:前30分钟回撤-0.69%,随后站上开盘价并稳住"
002312.SZ,川发龙蟒,20260311,10:19,standard,12.75,12.66,-0.7058823529411754,12.69,-0.4705882352941215,10:04,34,12.81,0.4705882352941215,0.0,0.0,0.0,0.0,0.4705882352941215,"standard策略:前30分钟回撤-0.71%,随后站上开盘价并稳住"
