symbol,name,market,trade_date,close,pct_chg,ma5,ma10,ma20,signals,score,reason
600589,大位科技,1,20260302,12.22,-6.288,12.312,12.307,11.17,强势回调买,2.9758,强势回调买
300370,安控科技,0,20260302,2.95,1.027,2.928,2.883,2.8245,强势回调买,2.9746,强势回调买
300551,古鳌科技,0,20260302,20.1,-3.133,20.254,18.924,18.0735,强势回调买,2.9719,强势回调买
002645,华宏科技,0,20260302,17.18,-2.275,17.05,16.573,16.0965,强势回调买,2.9713,强势回调买
600873,梅花生物,1,20260302,11.45,-0.087,11.352,11.21,11.0245,强势回调买,2.9691,强势回调买
600479,千金药业,1,20260302,11.24,-1.056,11.366,11.147,10.86,强势回调买,2.9676,强势回调买
600353,旭光电子,1,20260302,19.39,0.727,19.24,19.204,18.5,强势回调买,2.9661,强势回调买
300486,东杰智能,0,20260302,23.21,-4.091,23.884,23.221,22.993,支撑确认买,2.9647,支撑确认买
301049,超越科技,0,20260302,24.91,-2.695,25.7,25.403,24.7695,支撑确认买,2.9644,支撑确认买
002176,江特电机,0,20260302,10.5,-3.67,10.418,9.801,9.695,强势回调买,2.9639,强势回调买
603281,江瀚新材,1,20260302,33.76,-0.207,33.496,33.062,32.351,强势回调买,2.9636,强势回调买
300748,金力永磁,0,20260302,39.97,-2.702,39.656,38.508,37.899,强势回调买,2.9625,强势回调买
002562,兄弟科技,0,20260302,7.56,-3.077,7.718,7.598,7.403,支撑确认买,2.9617,支撑确认买
603138,海量数据,1,20260302,22.3,-2.193,22.124,21.359,19.4595,强势回调买,2.9613,强势回调买
002420,毅昌科技,0,20260302,8.41,-1.981,8.588,8.408,8.238,支撑确认买,2.9606,支撑确认买
000801,四川九洲,0,20260302,17.06,-1.444,17.2,16.745,16.2405,强势回调买,2.9558,强势回调买
002498,汉缆股份,0,20260302,7.99,-3.269,8.056,7.04,6.387,强势回调买,2.9542,强势回调买
600862,中航高科,1,20260302,27.19,0.369,26.968,26.611,25.8575,强势回调买,2.953,强势回调买
002296,辉煌科技,0,20260302,14.68,-2.974,14.56,14.35,13.7385,强势回调买,2.9527,强势回调买
300388,节能国祯,0,20260302,8.68,-0.913,8.576,8.486,8.3925,强势回调买,2.9511,强势回调买
688728,格科微,1,20260302,16.7,-1.066,16.56,16.101,16.0605,强势回调买,2.95,强势回调买
600371,万向德农,1,20260302,9.56,1.164,9.382,9.248,9.334,强势回调买,2.9466,强势回调买
002859,洁美科技,0,20260302,42.62,0.495,42.986,41.551,39.6525,强势回调买,2.9446,强势回调买
300263,隆华科技,0,20260302,11.88,-3.415,11.982,11.884,11.3655,强势回调买,2.9446,强势回调买
600966,博汇纸业,1,20260302,8.49,3.663,8.418,8.187,7.7855,强势回调买,2.9434,强势回调买
603887,城地香江,1,20260302,16.35,-3.654,16.192,16.278,15.7485,强势回调买,2.9434,强势回调买
603315,福鞍股份,1,20260302,16.92,-4.407,17.066,16.385,16.0465,强势回调买,2.9433,强势回调买
301588,美新科技,0,20260302,25.14,1.74,25.358,25.515,24.1135,强势回调买,2.9421,强势回调买
002922,伊戈尔,0,20260302,46.13,-0.496,46.53,45.252,42.8155,强势回调买,2.9421,强势回调买
301125,腾亚精工,0,20260302,23.52,-1.631,23.724,22.673,21.8825,强势回调买,2.942,强势回调买
301265,华新环保,0,20260302,15.99,-0.125,15.852,15.098,14.8525,强势回调买,2.9388,强势回调买
600841,动力新科,1,20260302,10.62,-3.63,10.714,10.71,9.952,强势回调买,2.9368,强势回调买
688800,瑞可达,1,20260302,99.45,-5.6,100.334,90.804,88.418,强势回调买,2.9357,强势回调买
301002,崧盛股份,0,20260302,45.62,-2.895,45.212,42.842,41.2855,强势回调买,2.9293,强势回调买
001324,长青科技,0,20260302,20.34,-1.022,20.158,19.917,19.535,强势回调买,2.9291,强势回调买
300891,惠云钛业,0,20260302,10.44,-2.064,10.346,9.954,9.901,强势回调买,2.9274,强势回调买
601798,蓝科高新,1,20260302,10.01,0.401,9.896,9.737,9.658,强势回调买,2.9255,强势回调买
301196,唯科科技,0,20260302,92.02,-1.382,91.184,86.342,81.399,强势回调买,2.925,强势回调买
301132,满坤科技,0,20260302,39.22,0.849,38.862,37.739,37.033,强势回调买,2.9236,强势回调买
301390,经纬股份,0,20260302,39.35,-3.222,40.534,40.12,38.9545,支撑确认买,2.9206,支撑确认买
002112,三变科技,0,20260302,23.66,-4.249,24.532,24.554,23.644,支撑确认买,2.9201,支撑确认买
603297,永新光学,1,20260302,126.36,-2.009,125.19,120.938,113.829,强势回调买,2.9196,强势回调买
300982,苏文电能,0,20260302,23.7,-2.308,23.924,24.091,22.7085,强势回调买,2.9191,强势回调买
688001,华兴源创,1,20260302,33.25,-4.123,34.352,33.784,33.051,支撑确认买,2.9172,支撑确认买
000012,南 玻Ａ,0,20260302,4.93,-1.988,4.978,4.837,4.7415,强势回调买,2.9156,强势回调买
002970,锐明技术,0,20260302,79.94,-2.56,79.186,78.014,70.4195,强势回调买,2.9143,强势回调买
301203,国泰环保,0,20260302,46.4,-4.742,46.848,44.679,40.19,强势回调买,2.9131,强势回调买
300913,兆龙互连,0,20260302,56.32,0.374,55.786,54.81,53.341,强势回调买,2.9128,强势回调买
002748,世龙实业,0,20260302,13.34,0.452,13.212,12.945,12.677,强势回调买,2.9094,强势回调买
600681,百川能源,1,20260302,4.33,0.932,4.256,4.204,4.21,强势回调买,2.9083,强势回调买
002539,云图控股,0,20260302,16.0,0.251,16.158,15.508,14.9835,强势回调买,2.9066,强势回调买
601216,君正集团,1,20260302,6.04,0.499,5.97,5.871,5.824,强势回调买,2.9065,强势回调买
301665,泰禾股份,0,20260302,31.09,-3.207,31.998,30.85,30.7155,支撑确认买,2.9048,支撑确认买
300449,汉邦高科,0,20260302,8.43,-1.404,8.514,8.276,7.8085,强势回调买,2.904,强势回调买
300587,天铁科技,0,20260302,6.56,-3.387,6.626,6.357,6.2845,强势回调买,2.9012,强势回调买
300417,南华仪器,0,20260302,13.99,-3.849,14.51,14.433,13.973,支撑确认买,2.9005,支撑确认买
301191,菲菱科思,0,20260302,125.67,-1.094,124.426,119.934,114.369,强势回调买,2.9001,强势回调买
600072,中船科技,1,20260302,13.14,-1.72,13.274,13.143,12.607,强势回调买,2.8972,强势回调买
600860,京城股份,1,20260302,14.03,-3.241,14.174,13.808,13.3325,强势回调买,2.8952,强势回调买
300296,利亚德,0,20260302,8.35,-2.453,8.266,7.756,7.433,强势回调买,2.8951,强势回调买
600409,三友化工,1,20260302,8.73,0.692,8.642,8.245,7.894,强势回调买,2.8945,强势回调买
300151,昌红科技,0,20260302,18.65,-4.064,18.462,17.78,17.241,强势回调买,2.8945,强势回调买
002595,豪迈科技,0,20260302,96.58,0.083,95.604,94.843,89.7965,强势回调买,2.8937,强势回调买
688107,安路科技,1,20260302,32.16,-3.828,32.492,31.143,30.3185,强势回调买,2.8935,强势回调买
002012,凯恩股份,0,20260302,7.24,-1.897,7.316,7.258,6.851,强势回调买,2.8884,强势回调买
002531,天顺风能,0,20260302,9.87,-2.47,9.974,9.709,8.879,强势回调买,2.8872,强势回调买
301162,国能日新,0,20260302,72.21,-0.482,70.234,72.941,71.2455,强势回调买,2.8852,强势回调买
603330,天洋新材,1,20260302,7.81,-2.497,8.032,7.827,7.7,支撑确认买,2.8851,支撑确认买
002556,辉隆股份,0,20260302,6.73,0.149,6.66,6.537,6.4525,强势回调买,2.8847,强势回调买
688683,莱尔科技,1,20260302,39.17,-0.584,38.758,38.33,37.0815,强势回调买,2.8811,强势回调买
002957,科瑞技术,0,20260302,28.79,1.767,28.486,29.214,26.8445,强势回调买,2.8798,强势回调买
002483,润邦股份,0,20260302,7.93,-0.252,7.846,7.613,7.507,强势回调买,2.8788,强势回调买
300176,鸿特科技,0,20260302,7.79,-1.765,8.012,7.907,7.6785,支撑确认买,2.8783,支撑确认买
600184,光电股份,1,20260302,19.41,0.674,19.202,18.574,18.2245,强势回调买,2.875,强势回调买
601799,星宇股份,1,20260302,154.15,1.009,152.494,150.981,144.2295,强势回调买,2.8742,强势回调买
002436,兴森科技,0,20260302,26.37,1.54,26.086,24.269,23.782,强势回调买,2.8734,强势回调买
300842,帝科股份,0,20260302,118.15,0.587,116.394,116.355,114.2925,强势回调买,2.8724,强势回调买
000823,超声电子,0,20260302,15.76,-1.253,15.934,15.365,14.868,强势回调买,2.8724,强势回调买
601858,中国科传,1,20260302,21.66,-2.826,22.32,22.145,21.4015,支撑确认买,2.8713,支撑确认买
601226,华电科工,1,20260302,11.92,-4.257,11.79,11.262,11.235,强势回调买,2.8692,强势回调买
300385,雪浪环境,0,20260302,11.54,-3.833,11.82,11.575,11.3025,支撑确认买,2.8691,支撑确认买
002986,宇新股份,0,20260302,14.22,-1.113,14.064,13.557,12.8965,强势回调买,2.8672,强势回调买
300862,蓝盾光电,0,20260302,24.0,-3.187,24.724,24.075,23.694,支撑确认买,2.8632,支撑确认买
002290,禾盛新材,0,20260302,63.77,-0.141,64.5,61.988,60.1665,强势回调买,2.8605,强势回调买
603306,华懋科技,1,20260302,88.36,0.466,87.358,82.0,79.3835,强势回调买,2.8559,强势回调买
688143,长盈通,1,20260302,59.95,1.921,59.268,60.671,57.343,强势回调买,2.8548,强势回调买
002219,新里程,0,20260302,2.47,-3.891,2.542,2.469,2.434,支撑确认买,2.8545,支撑确认买
300132,青松股份,0,20260302,9.46,-3.074,9.352,8.825,8.6035,强势回调买,2.8536,强势回调买
002467,二六三,0,20260302,7.21,-5.132,7.414,7.369,7.096,支撑确认买,2.8532,支撑确认买
601016,节能风电,1,20260302,3.28,-0.906,3.236,3.186,3.163,强势回调买,2.8523,强势回调买
600567,山鹰国际,1,20260302,1.74,-0.571,1.72,1.686,1.665,强势回调买,2.8512,强势回调买
300066,三川智慧,0,20260302,8.0,-3.148,7.908,7.581,7.299,强势回调买,2.851,强势回调买
300535,达威股份,0,20260302,21.73,-3.034,22.35,22.048,21.3895,支撑确认买,2.8494,支撑确认买
002881,美格智能,0,20260302,48.23,-1.932,47.502,47.567,46.6185,强势回调买,2.8489,强势回调买
688661,和林微纳,1,20260302,98.8,-4.633,99.974,92.038,89.986,强势回调买,2.8477,强势回调买
300845,捷安高科,0,20260302,12.72,1.193,12.572,12.508,12.231,强势回调买,2.8472,强势回调买
000722,湖南发展,0,20260302,13.4,-1.034,13.22,12.944,12.919,强势回调买,2.8469,强势回调买
002173,创新医疗,0,20260302,30.5,-1.581,30.144,29.617,29.028,强势回调买,2.8457,强势回调买
002511,中顺洁柔,0,20260302,8.89,-1.985,8.784,8.6,8.4275,强势回调买,2.838,强势回调买
002043,兔 宝 宝,0,20260302,17.05,1.127,16.696,16.946,16.613,强势回调买,2.8378,强势回调买
688718,唯赛勃,1,20260302,15.58,-1.765,15.394,15.105,14.7945,强势回调买,2.8375,强势回调买
600158,中体产业,1,20260302,10.55,0.0,10.424,10.12,9.7855,强势回调买,2.8374,强势回调买
300113,顺网科技,0,20260302,27.26,-3.946,26.934,27.102,26.1895,强势回调买,2.8369,强势回调买
000998,隆平高科,0,20260302,10.19,1.9,9.984,9.877,9.92,强势回调买,2.8367,强势回调买
002895,川恒股份,0,20260302,43.75,1.792,43.224,41.023,40.479,强势回调买,2.8349,强势回调买
688314,康拓医疗,1,20260302,40.1,0.25,39.558,39.342,38.64,强势回调买,2.8333,强势回调买
300736,百邦科技,0,20260302,21.34,1.862,21.082,20.795,19.4425,强势回调买,2.8329,强势回调买
605118,力鼎光电,1,20260302,43.86,-0.679,44.93,44.263,42.8845,支撑确认买,2.8306,支撑确认买
603186,华正新材,1,20260302,81.3,-0.221,80.31,78.38,72.5865,强势回调买,2.8302,强势回调买
000415,渤海租赁,0,20260302,5.39,2.471,5.324,5.283,4.9365,强势回调买,2.8281,强势回调买
600395,盘江股份,1,20260302,5.98,0.168,5.906,5.794,5.553,强势回调买,2.8241,强势回调买
003007,直真科技,0,20260302,46.3,-1.531,45.536,45.336,44.793,强势回调买,2.8238,强势回调买
601882,海天精工,1,20260302,21.87,1.25,21.596,21.247,20.662,强势回调买,2.8194,强势回调买
002930,宏川智慧,0,20260302,13.65,-1.087,13.478,13.216,12.5585,强势回调买,2.8172,强势回调买
000966,长源电力,0,20260302,4.76,-0.833,4.7,4.608,4.5605,强势回调买,2.817,强势回调买
002831,裕同科技,0,20260302,31.85,0.632,31.44,31.461,29.9935,强势回调买,2.8088,强势回调买
603790,雅运股份,1,20260302,25.42,-1.891,25.09,24.199,22.7185,强势回调买,2.8054,强势回调买
688796,百奥赛图,1,20260302,75.55,-1.564,74.566,74.833,72.47,强势回调买,2.8041,强势回调买
300877,金春股份,0,20260302,33.51,1.453,33.07,32.456,30.701,强势回调买,2.8008,强势回调买
300610,晨化股份,0,20260302,12.61,-3.223,12.984,12.689,12.401,支撑确认买,2.7988,支撑确认买
300423,昇辉科技,0,20260302,10.0,-3.475,9.868,9.646,9.2545,强势回调买,2.7987,强势回调买
002533,金杯电工,0,20260302,15.38,0.13,15.176,14.758,14.292,强势回调买,2.7967,强势回调买
600117,西宁特钢,1,20260302,3.01,-0.66,2.966,2.907,2.9,强势回调买,2.7963,强势回调买
002364,中恒电气,0,20260302,35.66,2.826,35.184,33.982,32.696,强势回调买,2.7941,强势回调买
603057,紫燕食品,1,20260302,32.6,-2.832,32.164,30.342,29.1445,强势回调买,2.7933,强势回调买
000591,太阳能,0,20260302,5.79,-0.686,5.688,5.642,5.6025,强势回调买,2.7927,强势回调买
002487,大金重工,0,20260302,69.12,-0.704,68.194,65.304,63.903,强势回调买,2.7926,强势回调买
600354,敦煌种业,1,20260302,7.15,1.418,6.964,6.858,7.006,支撑确认买,2.7877,支撑确认买
600176,中国巨石,1,20260302,28.35,4.845,27.962,26.443,23.8285,强势回调买,2.7837,强势回调买
300018,中元股份,0,20260302,13.21,-0.377,13.028,12.711,12.429,强势回调买,2.7809,强势回调买
301299,卓创资讯,0,20260302,64.5,-1.976,63.61,62.819,61.242,强势回调买,2.7803,强势回调买
603320,迪贝电气,1,20260302,25.0,0.888,24.654,24.643,23.3715,强势回调买,2.779,强势回调买
600585,海螺水泥,1,20260302,26.07,1.995,25.708,25.356,24.9075,强势回调买,2.7776,强势回调买
301568,思泰克,0,20260302,55.15,0.915,54.382,52.185,51.0335,强势回调买,2.7763,强势回调买
002479,富春环保,0,20260302,5.56,-0.537,5.48,5.369,5.3495,强势回调买,2.7751,强势回调买
300593,新雷能,0,20260302,32.88,-3.152,32.42,31.024,30.2795,强势回调买,2.7743,强势回调买
600726,华电能源,1,20260302,2.71,-0.368,2.672,2.612,2.58,强势回调买,2.7734,强势回调买
300319,麦捷科技,0,20260302,13.77,2.151,13.576,13.034,12.7015,强势回调买,2.7713,强势回调买
301109,军信股份,0,20260302,17.31,-0.403,17.066,16.537,16.0665,强势回调买,2.7711,强势回调买
300470,中密控股,0,20260302,40.11,0.855,39.542,38.785,38.1665,强势回调买,2.7691,强势回调买
600792,云煤能源,1,20260302,4.94,-0.803,4.87,4.71,4.5555,强势回调买,2.7688,强势回调买
600017,日照港,1,20260302,3.24,0.31,3.176,3.142,3.1415,强势回调买,2.7684,强势回调买
001360,南矿集团,0,20260302,28.2,1.148,27.8,26.678,26.532,强势回调买,2.7683,强势回调买
300960,通业科技,0,20260302,26.68,-4.986,27.872,27.848,26.6365,支撑确认买,2.7673,支撑确认买
601666,平煤股份,1,20260302,9.0,0.897,8.872,8.778,8.569,强势回调买,2.7672,强势回调买
603995,甬金股份,1,20260302,20.1,-1.034,19.814,19.434,19.271,强势回调买,2.767,强势回调买
000768,中航西飞,0,20260302,31.27,1.427,30.818,30.323,29.84,强势回调买,2.76,强势回调买
603757,大元泵业,1,20260302,45.7,0.883,45.038,43.442,42.039,强势回调买,2.759,强势回调买
002273,水晶光电,0,20260302,28.41,0.745,27.992,27.44,26.385,强势回调买,2.752,强势回调买
600540,新赛股份,1,20260302,5.42,0.743,5.34,5.083,5.02,强势回调买,2.7506,强势回调买
301115,联检科技,0,20260302,20.54,-0.964,20.236,19.392,19.009,强势回调买,2.7493,强势回调买
002636,金安国纪,0,20260302,27.27,0.073,26.866,26.179,25.56,强势回调买,2.7489,强势回调买
300304,云意电气,0,20260302,14.58,-1.752,14.364,13.88,13.449,强势回调买,2.7489,强势回调买
600428,中远海特,1,20260302,8.47,1.316,8.344,8.118,7.8815,强势回调买,2.747,强势回调买
002056,横店东磁,0,20260302,21.98,-0.767,21.652,21.091,20.784,强势回调买,2.7455,强势回调买
603713,密尔克卫,1,20260302,69.67,0.201,68.622,67.235,65.306,强势回调买,2.7418,强势回调买
002951,金时科技,0,20260302,15.16,-2.758,16.026,16.263,15.115,支撑确认买,2.7405,支撑确认买
002624,完美世界,0,20260302,21.6,0.046,21.274,21.55,19.8515,强势回调买,2.7403,强势回调买
605178,时空科技,1,20260302,69.23,0.319,70.598,66.769,66.9585,支撑确认买,2.7402,支撑确认买
000593,德龙汇能,0,20260302,15.5,-1.525,15.18,14.52,15.0275,强势回调买,2.7387,强势回调买
002340,格林美,0,20260302,9.89,-0.403,9.74,9.446,9.2275,强势回调买,2.738,强势回调买
600764,中国海防,1,20260302,29.72,1.537,29.266,28.822,28.2675,强势回调买,2.7346,强势回调买
603227,雪峰科技,1,20260302,9.0,1.237,8.836,8.729,8.692,强势回调买,2.7345,强势回调买
603298,杭叉集团,1,20260302,29.04,-2.156,30.2,29.778,28.873,支撑确认买,2.732,支撑确认买
688625,呈和科技,1,20260302,74.3,1.753,73.158,71.196,67.5945,强势回调买,2.7317,强势回调买
000798,中水渔业,0,20260302,11.64,-2.431,12.05,11.915,11.495,支撑确认买,2.727,支撑确认买
300938,信测标准,0,20260302,37.81,-2.325,37.222,36.027,35.568,强势回调买,2.7261,强势回调买
301118,恒光股份,0,20260302,28.84,0.488,28.39,27.444,27.1135,强势回调买,2.7245,强势回调买
600312,平高电气,1,20260302,23.38,2.499,23.012,22.462,22.0885,强势回调买,2.7203,强势回调买
603334,丰倍生物,1,20260302,56.25,1.534,55.364,55.566,53.2295,强势回调买,2.7199,强势回调买
002096,易普力,0,20260302,14.59,1.602,14.36,14.226,14.018,强势回调买,2.7195,强势回调买
600929,雪天盐业,1,20260302,6.56,0.0,6.456,6.287,6.203,强势回调买,2.7167,强势回调买
600022,山东钢铁,1,20260302,1.76,-0.565,1.732,1.677,1.6545,强势回调买,2.715,强势回调买
603071,物产环能,1,20260302,14.32,0.21,14.092,13.877,13.7355,强势回调买,2.7146,强势回调买
002408,齐翔腾达,0,20260302,6.15,1.485,6.052,5.95,5.8705,强势回调买,2.7142,强势回调买
300351,永贵电器,0,20260302,19.57,-1.311,19.258,18.61,18.2675,强势回调买,2.714,强势回调买
600603,广汇物流,1,20260302,7.17,0.14,7.054,6.937,6.772,强势回调买,2.7067,强势回调买
603113,金能科技,1,20260302,7.39,0.956,7.27,7.16,7.0775,强势回调买,2.7048,强势回调买
301217,铜冠铜箔,0,20260302,48.76,2.761,47.966,40.961,36.284,强势回调买,2.7034,强势回调买
601179,中国西电,1,20260302,16.16,0.498,15.896,15.253,15.243,强势回调买,2.7018,强势回调买
000422,湖北宜化,0,20260302,18.11,-0.165,17.814,16.762,16.413,强势回调买,2.7015,强势回调买
002510,天汽模,0,20260302,8.18,0.863,8.32,8.001,7.807,支撑确认买,2.6952,支撑确认买
600791,京能置业,1,20260302,8.29,1.593,8.152,7.453,6.85,强势回调买,2.6921,强势回调买
605020,永和股份,1,20260302,30.56,1.393,30.046,29.135,28.662,强势回调买,2.6868,强势回调买
601388,怡球资源,1,20260302,4.28,-0.233,4.208,4.106,4.067,强势回调买,2.6867,强势回调买
600727,鲁北化工,1,20260302,8.16,0.99,8.022,7.862,7.657,强势回调买,2.6839,强势回调买
601005,重庆钢铁,1,20260302,1.63,-0.61,1.602,1.557,1.536,强势回调买,2.6757,强势回调买
001228,永泰运,0,20260302,31.74,-3.584,33.178,32.783,31.544,支撑确认买,2.6757,支撑确认买
300057,万顺新材,0,20260302,6.4,-2.736,6.29,6.086,6.0335,强势回调买,2.6754,强势回调买
600352,浙江龙盛,1,20260302,16.73,2.074,16.442,16.416,15.385,强势回调买,2.6745,强势回调买
000717,中南股份,0,20260302,2.78,0.0,2.732,2.677,2.6545,强势回调买,2.6729,强势回调买
600319,亚星化学,1,20260302,8.56,1.542,8.412,8.278,8.1325,强势回调买,2.6722,强势回调买
002159,三特索道,0,20260302,19.07,-3.589,18.74,18.377,17.2725,强势回调买,2.6717,强势回调买
603399,永杉锂业,1,20260302,11.96,-3.314,11.752,11.212,11.155,强势回调买,2.669,强势回调买
603610,麒盛科技,1,20260302,19.28,0.417,18.944,18.556,18.1115,强势回调买,2.6679,强势回调买
301045,天禄科技,0,20260302,42.42,0.213,41.676,40.769,39.2535,强势回调买,2.6644,强势回调买
601001,晋控煤业,1,20260302,16.98,0.177,16.682,16.328,15.7545,强势回调买,2.6641,强势回调买
603097,江苏华辰,1,20260302,38.63,0.835,37.946,36.896,36.218,强势回调买,2.6592,强势回调买
002552,宝鼎科技,0,20260302,21.3,0.662,20.922,20.525,20.255,强势回调买,2.658,强势回调买
600328,中盐化工,1,20260302,9.74,-0.103,9.566,9.286,9.124,强势回调买,2.6543,强势回调买
603163,圣晖集成,1,20260302,141.6,-2.841,139.064,128.97,116.076,强势回调买,2.6529,强势回调买
300985,致远新能,0,20260302,26.68,-4.714,26.202,25.481,23.534,强势回调买,2.6527,强势回调买
600742,富维股份,1,20260302,11.03,1.847,10.832,10.374,10.052,强势回调买,2.6516,强势回调买
688280,精进电动,1,20260302,11.26,4.842,11.054,10.602,10.3625,强势回调买,2.6409,强势回调买
002136,安 纳 达,0,20260302,14.63,0.619,14.362,13.694,13.403,强势回调买,2.6402,强势回调买
688586,江航装备,1,20260302,16.57,3.627,16.266,15.945,15.489,强势回调买,2.6393,强势回调买
300056,中创环保,0,20260302,10.12,-1.075,9.934,9.694,9.475,强势回调买,2.6383,强势回调买
600131,国网信通,1,20260302,19.91,0.556,19.532,19.439,19.161,强势回调买,2.6376,强势回调买
600392,盛和资源,1,20260302,32.17,-4.17,31.578,30.267,28.2145,强势回调买,2.6376,强势回调买
600505,西昌电力,1,20260302,15.21,-1.17,14.93,14.418,14.1465,强势回调买,2.6374,强势回调买
688156,路德科技,1,20260302,21.48,-1.332,21.084,20.374,19.762,强势回调买,2.6365,强势回调买
003036,泰坦股份,0,20260302,17.5,-7.407,18.27,18.103,17.358,支撑确认买,2.6364,支撑确认买
300749,顶固集创,0,20260302,34.5,7.043,33.862,29.755,23.479,强势回调买,2.6348,强势回调买
000792,盐湖股份,0,20260302,38.15,-0.131,37.444,35.47,34.516,强势回调买,2.6344,强势回调买
000778,新兴铸管,0,20260302,5.28,0.763,5.182,5.074,4.9905,强势回调买,2.6327,强势回调买
600510,黑牡丹,1,20260302,9.8,-6.31,10.088,9.774,9.5525,支撑确认买,2.6253,支撑确认买
603685,晨丰科技,1,20260302,28.76,-0.069,28.218,26.36,24.326,强势回调买,2.6238,强势回调买
000937,冀中能源,0,20260302,5.83,1.215,5.72,5.635,5.5825,强势回调买,2.6231,强势回调买
603799,华友钴业,1,20260302,78.45,-0.216,76.968,74.633,74.485,强势回调买,2.6224,强势回调买
301389,隆扬电子,0,20260302,57.15,5.21,56.064,53.627,51.305,强势回调买,2.6189,强势回调买
301120,新特电气,0,20260302,23.71,2.819,23.256,22.231,21.2875,强势回调买,2.6143,强势回调买
300034,钢研高纳,0,20260302,23.59,-3.121,23.136,21.895,21.599,强势回调买,2.6113,强势回调买
002658,雪迪龙,0,20260302,11.32,-1.049,11.102,10.746,10.339,强势回调买,2.6109,强势回调买
300008,天海防务,0,20260302,9.96,2.154,9.768,9.349,8.9695,强势回调买,2.6103,强势回调买
000601,韶能股份,0,20260302,5.59,-1.237,5.482,5.329,5.2345,强势回调买,2.609,强势回调买
688545,兴福电子,1,20260302,61.87,3.531,60.674,58.582,54.419,强势回调买,2.6086,强势回调买
603301,振德医疗,1,20260302,90.03,2.891,88.282,87.858,78.662,强势回调买,2.606,强势回调买
002266,浙富控股,0,20260302,5.25,0.575,5.148,5.015,4.9525,强势回调买,2.6056,强势回调买
688227,品高股份,1,20260302,77.1,-0.759,75.596,72.41,71.119,强势回调买,2.6031,强势回调买
000571,新大洲A,0,20260302,7.66,-2.171,7.51,7.278,6.779,强势回调买,2.6008,强势回调买
603533,掌阅科技,1,20260302,27.85,-7.259,30.46,30.916,27.5745,支撑确认买,2.6002,支撑确认买
600575,淮河能源,1,20260302,3.73,0.811,3.656,3.577,3.498,强势回调买,2.5928,强势回调买
000520,凤凰航运,0,20260302,4.73,1.94,4.636,4.6,4.491,强势回调买,2.5917,强势回调买
600096,云天化,1,20260302,43.99,-0.856,43.114,39.574,38.4345,强势回调买,2.5905,强势回调买
000983,山西焦煤,0,20260302,7.4,0.817,7.252,7.118,7.075,强势回调买,2.5878,强势回调买
603706,东方环宇,1,20260302,21.78,1.966,21.27,21.051,21.0395,强势回调买,2.5768,强势回调买
300138,晨光生物,0,20260302,14.42,-0.483,14.126,13.921,13.7645,强势回调买,2.5756,强势回调买
600508,上海能源,1,20260302,13.24,1.069,12.97,12.731,12.6425,强势回调买,2.5755,强势回调买
601018,宁波港,1,20260302,4.27,0.0,4.182,4.148,4.042,强势回调买,2.5687,强势回调买
300567,精测电子,0,20260302,153.5,0.504,150.326,142.238,138.5085,强势回调买,2.5666,强势回调买
600032,浙江新能,1,20260302,8.38,0.964,8.206,8.049,7.9975,强势回调买,2.5639,强势回调买
600388,龙净环保,1,20260302,20.71,-0.193,20.28,19.5,18.7705,强势回调买,2.5639,强势回调买
600884,杉杉股份,1,20260302,15.14,0.331,14.822,14.845,14.081,强势回调买,2.5564,强势回调买
688081,兴图新科,1,20260302,44.57,3.124,43.63,43.403,39.692,强势回调买,2.5537,强势回调买
002615,哈尔斯,0,20260302,9.38,4.922,9.182,9.13,8.8345,强势回调买,2.5531,强势回调买
001205,盛航股份,0,20260302,17.05,0.59,16.688,16.449,16.279,强势回调买,2.5492,强势回调买
002355,兴民智通,0,20260302,6.95,-4.533,7.318,7.229,6.8635,支撑确认买,2.5479,支撑确认买
002631,德尔未来,0,20260302,6.12,-1.29,5.988,5.898,5.82,强势回调买,2.5387,强势回调买
601678,滨化股份,1,20260302,5.74,2.317,5.616,5.507,5.44,强势回调买,2.5376,强势回调买
300920,润阳科技,0,20260302,46.15,0.874,45.152,43.305,42.335,强势回调买,2.5369,强势回调买
000816,智慧农业,0,20260302,4.04,0.0,3.952,3.78,3.885,强势回调买,2.534,强势回调买
688485,九州一轨,1,20260302,26.6,0.872,27.204,26.422,25.3085,支撑确认买,2.5339,支撑确认买
000902,新洋丰,0,20260302,18.56,1.421,18.156,17.474,17.1945,强势回调买,2.5325,强势回调买
002637,赞宇科技,0,20260302,14.5,2.619,14.168,13.96,13.963,强势回调买,2.5278,强势回调买
300618,寒锐钴业,0,20260302,52.78,-2.512,51.612,48.648,48.666,强势回调买,2.5211,强势回调买
300811,铂科新材,0,20260302,89.16,0.871,87.182,81.637,79.789,强势回调买,2.5194,强势回调买
600320,振华重工,1,20260302,5.59,0.721,5.466,5.306,5.2425,强势回调买,2.5194,强势回调买
300476,胜宏科技,0,20260302,303.3,-0.25,296.568,280.638,271.342,强势回调买,2.519,强势回调买
002057,中钢天源,0,20260302,11.7,-0.426,11.44,11.05,10.9355,强势回调买,2.5182,强势回调买
600569,安阳钢铁,1,20260302,2.69,-1.103,2.63,2.523,2.4965,强势回调买,2.5156,强势回调买
603391,力聚热能,1,20260302,72.95,1.207,71.3,72.243,70.17,强势回调买,2.5134,强势回调买
600740,山西焦化,1,20260302,4.96,-1.195,4.848,4.723,4.607,强势回调买,2.5069,强势回调买
