ts_code,strategy,cost_range_start,cost_range_end,cost_range_change,cost_range_change_rate,cost_range_slope,cost_range_percent,winner_rate_start,winner_rate_end,winner_rate_change,winner_rate_change_rate,winner_rate_slope,weight_avg_start,weight_avg_end,weight_avg_change,weight_avg_change_rate,weight_avg_slope,weight_avg_diff_percent,start_date,end_date,latest_price,stock_name
002679.SZ,平衡型,3.4000000000000004,2.1999999999999993,-1.200000000000001,-35.294117647058854,-0.05157894736842106,16.17647058823529,54.47,86.22,31.75,58.28896640352488,1.332421052631579,12.32,12.24,-0.08000000000000007,-0.6493506493506499,-0.021894736842105203,11.111111111111107,20260122,20260225,13.6,福建金森
300397.SZ,平衡型,2.700000000000001,2.0999999999999996,-0.6000000000000014,-22.222222222222264,-0.021403508771929845,13.461538461538462,51.6,87.24,35.63999999999999,69.06976744186045,3.6185438596491233,15.14,14.4,-0.7400000000000002,-4.88771466314399,-0.045789473684210526,8.333333333333329,20260122,20260225,15.6,天和防务
002703.SZ,平衡型,5.099999999999998,4.399999999999999,-0.6999999999999993,-13.725490196078423,-0.10561403508771924,17.460317460317455,10.72,91.32,80.6,751.865671641791,2.9608947368421052,24.0,23.63,-0.370000000000001,-1.541666666666671,-0.09140350877192986,6.6440964875158715,20260122,20260225,25.2,浙江世宝
002748.SZ,平衡型,2.0,1.1000000000000014,-0.8999999999999986,-44.99999999999993,-0.05912280701754383,8.270676691729333,53.87,94.47,40.6,75.36662335251532,1.9884385964912281,12.79,12.7,-0.08999999999999986,-0.7036747458952296,-0.008087719298245581,4.72440944881891,20260122,20260225,13.3,世龙实业
603005.SH,平衡型,5.199999999999999,4.399999999999999,-0.8000000000000007,-15.3846153846154,-0.04842105263157895,12.94117647058823,57.46,86.49,29.029999999999994,50.522102332057074,1.1581052631578945,30.4,32.19,1.7899999999999991,5.88815789473684,0.0647368421052631,5.622864243553906,20260122,20260225,34.0,晶方科技
300438.SZ,平衡型,9.799999999999997,6.600000000000001,-3.1999999999999957,-32.65306122448976,-0.1694736842105262,13.043478260869568,22.22,57.7,35.480000000000004,159.6759675967597,2.4042456140350876,48.42,47.55,-0.8700000000000045,-1.796778190830245,-0.06905263157894738,6.4143007360673066,20260122,20260225,50.6,鹏辉能源
603789.SH,平衡型,1.2000000000000002,0.7999999999999998,-0.40000000000000036,-33.33333333333336,-0.030877192982456163,13.33333333333333,31.89,78.18,46.290000000000006,145.15522107243652,2.0850701754385965,5.75,5.75,0.0,0.0,-0.00029824561403508134,4.3478260869565215,20260122,20260225,6.0,*ST星农
300467.SZ,平衡型,6.200000000000003,3.1999999999999993,-3.0000000000000036,-48.38709677419358,-0.1824561403508774,9.142857142857142,43.23,68.69,25.46,58.89428637520241,3.2615263157894745,33.64,33.59,-0.04999999999999716,-0.14863258026158488,0.001578947368421175,4.197677880321514,20260122,20260225,35.0,迅游科技
002730.SZ,平衡型,2.1999999999999993,2.0,-0.1999999999999993,-9.090909090909062,-0.023157894736842023,11.904761904761903,73.08,96.81,23.730000000000004,32.4712643678161,2.208017543859649,15.68,15.94,0.2599999999999998,1.6581632653061211,0.010824561403508803,5.395232120451702,20260122,20260225,16.8,电光科技
002732.SZ,平衡型,2.099999999999998,1.8000000000000007,-0.29999999999999716,-14.285714285714166,-0.02210526315789453,9.677419354838712,66.33,81.49,15.159999999999997,22.85541987034524,1.3188070175438595,17.65,17.71,0.060000000000002274,0.3399433427762169,0.0043157894736842615,5.025409373235464,20260122,20260225,18.6,燕塘乳业
300523.SZ,平衡型,5.400000000000002,3.599999999999998,-1.8000000000000043,-33.3333333333334,-0.0863157894736844,13.63636363636363,46.16,76.45,30.290000000000006,65.61958405545928,1.6854736842105265,24.74,24.45,-0.28999999999999915,-1.172190784155211,-0.021912280701754352,7.975460122699383,20260122,20260225,26.4,辰安科技
603017.SH,平衡型,2.9000000000000004,1.5,-1.4000000000000004,-48.27586206896552,-0.05754385964912284,11.194029850746269,68.59,86.8,18.209999999999994,26.54905962968362,2.5877543859649124,12.84,12.55,-0.28999999999999915,-2.25856697819314,-0.017333333333333322,6.772908366533861,20260122,20260225,13.4,中衡设计
300552.SZ,平衡型,5.599999999999994,3.900000000000002,-1.6999999999999922,-30.357142857142748,-0.083157894736842,10.955056179775287,14.59,58.34,43.75,299.8629198080877,2.721894736842105,35.81,33.79,-2.020000000000003,-5.64088243507401,-0.1281754385964912,5.356614382953544,20260122,20260225,35.6,万集科技
300469.SZ,平衡型,11.399999999999991,9.600000000000009,-1.799999999999983,-15.789473684210389,-0.07473684210526245,13.445378151260515,40.09,87.92,47.83,119.3065602394612,3.248157894736842,65.94,66.57,0.6299999999999955,0.9554140127388467,0.011719298245613822,7.255520504731881,20260122,20260225,71.4,信息发展
603986.SH,平衡型,60.900000000000006,52.5,-8.400000000000006,-13.79310344827587,-0.44210526315789456,16.233766233766232,53.97,70.89,16.92,31.350750416898283,0.6412807017543863,292.19,298.32,6.1299999999999955,2.097949964064477,-0.038877192982456184,8.407079646017694,20260122,20260225,323.4,兆易创新
002789.SZ,平衡型,2.4000000000000004,1.4000000000000004,-1.0,-41.666666666666664,-0.05912280701754392,12.727272727272732,37.72,69.35,31.629999999999995,83.85471898197243,2.25459649122807,10.34,10.23,-0.10999999999999943,-1.0638297872340372,-0.007245614035087674,7.5268817204301035,20260122,20260225,11.0,*ST建艺
603189.SH,平衡型,3.6000000000000014,2.8999999999999986,-0.7000000000000028,-19.444444444444517,-0.03421052631578951,12.888888888888882,46.52,72.3,25.779999999999994,55.41702493551159,2.7653508771929824,21.45,20.99,-0.46000000000000085,-2.1445221445221483,-0.03166666666666668,7.19390185802764,20260122,20260225,22.5,网达软件
300414.SZ,平衡型,3.1000000000000014,2.0000000000000018,-1.0999999999999996,-35.48387096774191,-0.06491228070175441,11.695906432748547,25.19,77.09,51.900000000000006,206.03414053195715,1.3942280701754386,16.8,15.74,-1.0600000000000005,-6.309523809523812,-0.055824561403508784,8.640406607369766,20260122,20260225,17.1,中光防雷
300442.SZ,平衡型,39.599999999999994,15.0,-24.599999999999994,-62.12121212121211,-1.918681318681319,16.778523489932883,48.09,78.0,29.909999999999997,62.195882719900176,1.1933516483516484,77.15,81.9,4.75,6.156837329876863,0.3813186813186813,9.157509157509157,20260122,20260225,89.4,润泽科技
300456.SZ,平衡型,9.600000000000001,4.200000000000003,-5.399999999999999,-56.24999999999998,-0.3894736842105264,7.500000000000005,55.42,79.92,24.5,44.20786719595814,1.681578947368421,57.42,53.94,-3.480000000000004,-6.060606060606067,-0.17063157894736827,3.819058212829074,20260122,20260225,56.0,赛微电子
300499.SZ,平衡型,3.8000000000000007,3.5,-0.3000000000000007,-7.894736842105281,-0.03140350877192979,10.9717868338558,22.95,89.01,66.06,287.84313725490193,4.071929824561403,31.42,30.74,-0.6800000000000033,-2.1642266072565346,-0.06408771929824564,3.773584905660378,20260122,20260225,31.9,高澜股份
603067.SH,平衡型,10.800000000000004,6.199999999999996,-4.6000000000000085,-42.59259259259265,-0.2919298245614036,15.57788944723617,46.05,99.26,53.21000000000001,115.5483170466884,2.1578421052631582,36.82,36.25,-0.5700000000000003,-1.5480717001629558,-0.06492982456140342,9.793103448275854,20260122,20260225,39.8,振华股份
300446.SZ,平衡型,5.099999999999998,2.1999999999999993,-2.8999999999999986,-56.86274509803921,-0.14999999999999986,8.627450980392155,32.98,83.2,50.220000000000006,152.2741055184961,0.9311052631578948,25.85,23.94,-1.9100000000000001,-7.388781431334623,-0.10782456140350877,6.5162907268170365,20260122,20260225,25.5,航天智造
300560.SZ,平衡型,2.1000000000000014,1.799999999999999,-0.3000000000000025,-14.285714285714393,-0.03578947368421056,10.650887573964491,40.65,80.19,39.54,97.26937269372694,4.21178947368421,17.43,16.33,-1.1000000000000014,-6.310958118187042,-0.0634035087719298,3.4905082669932663,20260122,20260225,16.9,中富通
300541.SZ,平衡型,2.0999999999999996,1.200000000000001,-0.8999999999999986,-42.8571428571428,-0.05719298245614027,7.228915662650608,41.35,57.9,16.549999999999997,40.0241837968561,0.28014035087719286,15.48,16.12,0.6400000000000006,4.134366925064603,0.039228070175438605,2.9776674937965284,20260122,20260225,16.6,先进数通
601858.SH,平衡型,6.0,5.200000000000003,-0.7999999999999972,-13.333333333333286,-0.04140350877192968,22.033898305084758,42.39,88.27,45.879999999999995,108.23307383816936,2.5395087719298246,21.27,21.58,0.3099999999999987,1.4574518100611131,0.012368421052631617,9.36051899907323,20260122,20260225,23.6,中国科传
603966.SH,平衡型,3.1999999999999993,1.8000000000000007,-1.3999999999999986,-43.749999999999964,-0.07736842105263156,12.587412587412592,21.23,84.4,63.17,297.5506358926048,3.107,13.38,13.12,-0.26000000000000156,-1.943198804185363,-0.011701754385964965,8.993902439024403,20260122,20260225,14.3,法兰泰克
300567.SZ,平衡型,45.5,24.69999999999999,-20.80000000000001,-45.714285714285744,-1.2087719298245616,16.23931623931623,59.41,96.52,37.11,62.464231610839924,1.2828070175438597,140.14,136.62,-3.519999999999982,-2.511773940345356,-0.4801754385964913,11.330698287220018,20260122,20260225,152.1,精测电子
300597.SZ,平衡型,2.1999999999999993,1.5,-0.6999999999999993,-31.818181818181795,-0.044035087719298226,13.513513513513514,43.88,57.59,13.71,31.24430264357338,2.6497192982456137,10.29,10.13,-0.15999999999999837,-1.5549076773566413,-0.009140350877192982,9.575518262586364,20260122,20260225,11.1,吉大通信
300593.SZ,平衡型,5.9999999999999964,3.799999999999997,-2.1999999999999993,-36.66666666666668,-0.1119298245614035,11.728395061728387,28.08,88.99,60.91,216.91595441595442,1.338175438596491,31.86,30.18,-1.6799999999999997,-5.273069679849341,-0.11017543859649123,7.3558648111331975,20260122,20260225,32.4,新雷能
300629.SZ,平衡型,6.699999999999999,2.200000000000003,-4.4999999999999964,-67.16417910447757,-0.24105263157894732,8.118081180811817,35.97,71.42,35.45,98.55435084792884,0.2915614035087719,27.5,25.75,-1.75,-6.363636363636363,-0.09363157894736841,5.242718446601947,20260122,20260225,27.1,新劲刚
603855.SH,平衡型,3.599999999999998,2.6000000000000014,-0.9999999999999964,-27.777777777777697,-0.047368421052631414,12.037037037037043,39.53,76.06,36.53,92.41082721983304,3.35561403508772,19.96,19.97,0.00999999999999801,0.050100200400791634,-0.0003157894736842848,8.162243365047585,20260122,20260225,21.6,华荣股份
603496.SH,平衡型,7.699999999999996,5.600000000000001,-2.0999999999999943,-27.272727272727217,-0.08192982456140341,16.617210682492583,10.58,55.8,45.22,427.4102079395085,2.781263157894737,33.28,30.24,-3.0400000000000027,-9.134615384615392,-0.18078947368421058,11.441798941798957,20260122,20260225,33.7,恒为科技
603721.SH,平衡型,4.399999999999999,3.799999999999997,-0.6000000000000014,-13.636363636363674,-0.032105263157894824,16.964285714285705,55.12,77.94,22.82,41.40058055152395,1.4004210526315792,20.46,20.83,0.36999999999999744,1.8084066471163118,0.02019298245614041,7.537205952952474,20260122,20260225,22.4,*ST天择
300608.SZ,平衡型,2.0999999999999996,1.5,-0.5999999999999996,-28.57142857142856,-0.028245614035087723,11.450381679389313,50.61,62.43,11.82,23.355068168346175,2.490017543859649,12.13,12.47,0.33999999999999986,2.802967848309974,0.01640350877192979,5.052125100240569,20260122,20260225,13.1,思特奇
002880.SZ,平衡型,9.600000000000001,6.199999999999999,-3.400000000000002,-35.416666666666686,-0.21473684210526314,19.1358024691358,24.55,83.29,58.74000000000001,239.2668024439919,1.8142105263157893,28.4,29.52,1.120000000000001,3.9436619718309895,0.07236842105263169,9.756097560975606,20260122,20260225,32.4,卫光生物
603978.SH,平衡型,4.0,3.3999999999999986,-0.6000000000000014,-15.000000000000036,-0.04842105263157908,12.142857142857137,12.29,79.65,67.36000000000001,548.0878763222133,1.116824561403509,27.37,25.98,-1.3900000000000006,-5.078553160394595,-0.07736842105263159,7.775211701308697,20260122,20260225,28.0,深圳新星
001332.SZ,平衡型,11.0,8.599999999999994,-2.4000000000000057,-21.81818181818187,-0.125263157894737,13.694267515923558,36.69,69.45,32.760000000000005,89.28863450531482,1.128842105263158,59.18,58.02,-1.1599999999999966,-1.9601216627238873,-0.0828245614035089,8.238538435022395,20260122,20260225,62.8,锡装股份
603880.SH,平衡型,1.0,0.8000000000000007,-0.1999999999999993,-19.99999999999993,-0.020526315789473667,11.594202898550735,73.11,93.84,20.730000000000004,28.35453426343866,2.1775964912280696,6.35,6.48,0.13000000000000078,2.0472440944882013,0.007701754385964932,6.48148148148148,20260122,20260225,6.9,南卫股份
300648.SZ,平衡型,11.399999999999999,9.0,-2.3999999999999986,-21.05263157894736,-0.18631578947368435,14.423076923076925,22.35,97.06,74.71000000000001,334.2729306487696,4.310894736842105,58.39,58.59,0.20000000000000284,0.34252440486385144,0.012684210526315796,6.502816180235527,20260122,20260225,62.4,星云股份
300963.SZ,平衡型,3.8000000000000007,2.8999999999999986,-0.9000000000000021,-23.68421052631584,-0.05210526315789476,12.946428571428568,33.92,71.08,37.16,109.55188679245282,1.0147543859649122,22.58,20.3,-2.2799999999999976,-10.097431355181568,-0.13643859649122797,10.344827586206886,20260122,20260225,22.4,中洲特材
300604.SZ,平衡型,23.19999999999999,16.799999999999983,-6.400000000000006,-27.58620689655176,-0.2708771929824563,12.068965517241368,34.21,96.31,62.1,181.5258696287635,2.6581754385964915,134.26,129.98,-4.280000000000001,-3.1878444808580375,-0.3275263157894735,7.093398984459147,20260122,20260225,139.2,长川科技
002925.SZ,平衡型,4.400000000000002,4.0,-0.40000000000000213,-9.090909090909136,-0.03508771929824577,18.181818181818183,61.76,98.22,36.46,59.034974093264246,2.6956666666666664,20.22,20.58,0.35999999999999943,1.7804154302670596,0.015543859649122744,6.899902818270174,20260122,20260225,22.0,盈趣科技
300773.SZ,平衡型,3.6000000000000014,2.0,-1.6000000000000014,-44.444444444444464,-0.09368421052631586,6.9930069930069925,20.88,83.58,62.7,300.2873563218391,0.8125087719298245,28.84,27.42,-1.4199999999999982,-4.923717059639383,-0.07991228070175431,4.303428154631654,20260122,20260225,28.6,拉卡拉
300915.SZ,平衡型,3.1999999999999993,2.3999999999999986,-0.8000000000000007,-25.00000000000003,-0.044561403508772024,9.090909090909086,56.84,84.38,27.539999999999992,48.45179451090779,1.5343157894736843,25.04,25.47,0.4299999999999997,1.7172523961661332,0.02668421052631578,3.6513545347467598,20260122,20260225,26.4,海融科技
603810.SH,平衡型,3.200000000000001,2.5999999999999996,-0.6000000000000014,-18.75000000000004,-0.024561403508772124,14.285714285714285,66.13,86.85,20.72,31.332224406472104,1.1921929824561404,16.56,16.56,0.0,0.0,-0.0015614035087718747,9.90338164251208,20260122,20260225,18.2,丰山集团
300753.SZ,平衡型,4.899999999999999,1.8999999999999986,-3.0,-61.22448979591838,-0.14052631578947367,5.523255813953484,14.23,72.87,58.64,412.087139845397,2.707385964912281,35.65,33.55,-2.1000000000000014,-5.890603085554001,-0.11064912280701768,2.5335320417287677,20260122,20260225,34.4,爱朋医疗
603739.SH,平衡型,3.6000000000000014,2.5999999999999996,-1.0000000000000018,-27.777777777777818,-0.057543859649122966,15.11627906976744,55.31,76.52,21.209999999999994,38.34749593201951,1.5782105263157893,15.79,15.71,-0.0799999999999983,-0.5066497783407112,-0.00619298245614035,9.484404837682995,20260122,20260225,17.2,蔚蓝生物
300960.SZ,平衡型,6.600000000000001,5.0,-1.6000000000000014,-24.24242424242426,-0.10736842105263153,17.006802721088434,61.93,89.26,27.330000000000005,44.13046988535444,3.1228771929824566,26.52,26.76,0.240000000000002,0.9049773755656184,0.010666666666666677,9.865470852017925,20260122,20260225,29.4,通业科技
300716.SZ,平衡型,4.0,3.1999999999999993,-0.8000000000000007,-20.000000000000018,-0.041052631578947375,23.529411764705877,46.45,95.39,48.94,105.36060279870827,3.8127894736842105,12.08,12.55,0.47000000000000064,3.8907284768211974,0.03621052631578948,8.366533864541823,20260122,20260225,13.6,ST泉为
300970.SZ,平衡型,3.5,2.3000000000000007,-1.1999999999999993,-34.28571428571426,-0.07561403508771931,9.543568464730292,36.46,95.03,58.57,160.6417992320351,2.837894736842105,22.22,22.85,0.6300000000000026,2.835283528352847,0.029947368421052646,5.470459518599562,20260122,20260225,24.1,华绿生物
002977.SZ,平衡型,5.600000000000001,2.5,-3.1000000000000014,-55.35714285714287,-0.15491228070175422,7.668711656441718,46.72,65.89,19.17,41.03167808219179,1.608789473684211,32.69,31.51,-1.1799999999999962,-3.609666564698673,-0.06522807017543848,3.4592192954617573,20260122,20260225,32.6,天箭科技
300831.SZ,平衡型,2.799999999999999,2.1999999999999993,-0.5999999999999996,-21.428571428571423,-0.06543859649122799,14.193548387096769,28.05,79.9,51.85000000000001,184.84848484848487,4.289017543859649,13.29,14.46,1.1700000000000017,8.803611738148998,0.05096491228070175,7.1922544951590535,20260122,20260225,15.5,派瑞股份
688005.SH,平衡型,8.0,6.0,-2.0,-25.0,-0.05263157894736841,17.142857142857142,13.26,66.58,53.32,402.1116138763198,0.5349473684210525,33.24,32.23,-1.0100000000000051,-3.038507821901339,-0.07743859649122825,8.5944771951598,20260122,20260225,35.0,容百科技
688116.SH,平衡型,12.100000000000001,8.799999999999997,-3.3000000000000043,-27.272727272727305,-0.15631578947368444,16.326530612244895,52.2,89.51,37.31,71.47509578544062,0.5593508771929824,49.55,48.35,-1.1999999999999957,-2.421796165489396,-0.08473684210526305,11.47880041365046,20260122,20260225,53.9,天奈科技
688288.SH,平衡型,4.800000000000001,4.400000000000002,-0.3999999999999986,-8.333333333333302,-0.03438596491228072,14.285714285714294,61.29,88.94,27.65,45.11339533365965,2.9625789473684216,28.22,28.53,0.3100000000000023,1.0985116938341684,0.006526315789473713,7.9565369786189954,20260122,20260225,30.8,鸿泉技术
688016.SH,平衡型,19.200000000000003,16.799999999999997,-2.4000000000000057,-12.500000000000028,-0.12631578947368452,15.555555555555554,46.22,83.01,36.790000000000006,79.59757680657725,1.9021929824561399,99.56,98.76,-0.7999999999999972,-0.80353555644837,-0.04814035087719293,9.356014580801938,20260122,20260225,108.0,心脉医疗
688268.SH,平衡型,13.5,9.0,-4.5,-33.33333333333333,-0.22736842105263116,12.987012987012989,66.53,95.25,28.72,43.16849541560198,0.38985964912280735,66.13,65.78,-0.3499999999999943,-0.5292605474066148,-0.04942105263157887,5.351170568561867,20260122,20260225,69.3,华特气体
688202.SH,平衡型,20.4,13.600000000000009,-6.79999999999999,-33.333333333333286,-0.36982456140350806,19.047619047619058,39.08,89.7,50.620000000000005,129.52917093142273,2.6286491228070177,66.18,65.59,-0.5900000000000034,-0.8915080084617759,-0.019052631578947515,8.858057630736397,20260122,20260225,71.4,美迪西
688310.SH,平衡型,5.700000000000001,3.799999999999999,-1.9000000000000021,-33.333333333333364,-0.10333333333333353,20.320855614973258,75.24,91.32,16.08,21.371610845295056,1.5894912280701752,16.22,16.78,0.5600000000000023,3.4525277435265247,0.029561403508771945,11.44219308700833,20260122,20260225,18.7,迈得医疗
300880.SZ,平衡型,3.1999999999999993,2.8000000000000007,-0.3999999999999986,-12.49999999999996,-0.03157894736842094,13.461538461538463,42.56,86.03,43.47,102.13815789473684,0.6340701754385965,19.46,19.45,-0.010000000000001563,-0.05138746145941194,-0.0037192982456140055,6.940874035989725,20260122,20260225,20.8,迦南智能
003023.SZ,平衡型,2.6000000000000014,2.0,-0.6000000000000014,-23.07692307692312,-0.028421052631578902,8.130081300813007,60.16,82.24,22.08,36.702127659574465,0.7058421052631579,23.61,23.68,0.07000000000000028,0.2964845404489635,-0.00043859649122810135,3.8851351351351426,20260122,20260225,24.6,彩虹集团
605122.SH,平衡型,2.1999999999999993,1.8000000000000007,-0.3999999999999986,-18.181818181818123,-0.029122807017543748,12.500000000000005,77.47,93.52,16.049999999999997,20.71769717309926,1.0209824561403507,13.21,13.52,0.3099999999999987,2.3467070401211108,0.015719298245614022,6.508875739644976,20260122,20260225,14.4,四方新材
605298.SH,平衡型,11.599999999999994,9.199999999999996,-2.3999999999999986,-20.68965517241379,-0.11859649122806996,19.65811965811965,59.86,72.12,12.260000000000005,20.48112261944538,1.1158771929824562,42.08,42.25,0.1700000000000017,0.4039923954372664,0.003070175438596541,10.769230769230763,20260122,20260225,46.8,必得科技
301299.SZ,平衡型,15.0,7.200000000000003,-7.799999999999997,-51.99999999999998,-0.41999999999999976,11.009174311926609,32.89,78.19,45.3,137.7318333840073,3.059754385964912,61.97,61.32,-0.6499999999999986,-1.0488946264321424,-0.0477192982456138,6.653620352250498,20260122,20260225,65.4,卓创资讯
300911.SZ,平衡型,15.199999999999996,8.0,-7.199999999999996,-47.36842105263157,-0.3326315789473682,19.607843137254903,38.66,76.27,37.61,97.2840144852561,3.284210526315789,37.12,36.5,-0.6199999999999974,-1.6702586206896484,-0.03196491228070174,11.780821917808211,20260122,20260225,40.8,亿田智能
300920.SZ,平衡型,8.0,5.600000000000001,-2.3999999999999986,-29.999999999999982,-0.14385964912280688,12.173913043478263,35.95,90.97,55.019999999999996,153.04589707927676,1.2907543859649122,43.65,42.76,-0.8900000000000006,-2.0389461626575045,-0.06598245614035092,7.577174929840978,20260122,20260225,46.0,润阳科技
688596.SH,平衡型,7.799999999999997,6.0,-1.7999999999999972,-23.07692307692305,-0.10596491228070141,16.39344262295082,56.77,77.32,20.54999999999999,36.19869649462743,0.5158947368421052,33.92,33.68,-0.240000000000002,-0.7075471698113266,-0.025912280701754428,8.669833729216156,20260122,20260225,36.6,正帆科技
688017.SH,平衡型,68.80000000000001,41.60000000000002,-27.19999999999999,-39.53488372093021,-1.9592982456140347,16.993464052287592,49.71,81.05,31.339999999999996,63.04566485616575,2.0121754385964907,204.02,223.9,19.879999999999995,9.744142731104791,0.9868070175438595,9.334524341223762,20260122,20260225,244.8,绿的谐波
300966.SZ,平衡型,2.900000000000002,2.299999999999997,-0.600000000000005,-20.68965517241395,-0.03473684210526346,10.50228310502282,72.45,88.67,16.22,22.387853692201514,0.2951052631578948,20.75,21.2,0.4499999999999993,2.168674698795177,0.02140350877192984,3.3018867924528266,20260122,20260225,21.9,共同药业
688676.SH,平衡型,22.39999999999999,16.0,-6.3999999999999915,-28.57142857142854,-0.3999999999999997,15.384615384615385,48.22,88.57,40.349999999999994,83.67897138116963,1.118157894736842,96.62,96.49,-0.13000000000000966,-0.1345477126888943,-0.027701754385965248,7.783189967872324,20260122,20260225,104.0,金盘科技
688345.SH,平衡型,8.800000000000004,7.199999999999999,-1.600000000000005,-18.18181818181823,-0.10526315789473721,18.75,64.42,95.56,31.14,48.33902514746973,1.6345614035087719,34.56,35.18,0.6199999999999974,1.7939814814814738,0.028403508771929733,9.152927799886296,20260122,20260225,38.4,博力威
688314.SH,平衡型,9.799999999999997,9.100000000000001,-0.6999999999999957,-7.142857142857101,-0.0540350877192979,21.66666666666667,38.42,56.0,17.58,45.75741801145236,1.946842105263158,38.4,38.43,0.030000000000001137,0.07812500000000297,0.0017894736842104819,9.289617486338798,20260122,20260225,42.0,康拓医疗
688456.SH,平衡型,17.200000000000003,10.000000000000007,-7.199999999999996,-41.86046511627904,-0.4343859649122804,14.619883040935683,10.48,74.15,63.67,607.5381679389313,3.104263157894737,65.93,62.94,-2.990000000000009,-4.535112998634929,-0.16785964912280724,8.674928503336524,20260122,20260225,68.4,有研粉材
688113.SH,平衡型,10.200000000000003,9.0,-1.2000000000000028,-11.764705882352967,-0.04631578947368432,18.9873417721519,71.33,86.54,15.210000000000008,21.323426328333113,0.6203684210526317,42.63,43.79,1.1599999999999966,2.7210884353741416,0.048473684210526294,8.243891299383419,20260122,20260225,47.4,联测科技
301033.SZ,平衡型,20.400000000000006,12.799999999999997,-7.6000000000000085,-37.254901960784345,-0.4898245614035088,15.999999999999998,25.56,55.1,29.540000000000003,115.57120500782474,1.801719298245614,74.4,72.98,-1.4200000000000017,-1.9086021505376365,-0.0797719298245612,9.619073718827071,20260122,20260225,80.0,迈普医学
301185.SZ,平衡型,4.0,2.0,-2.0,-50.0,-0.1024561403508772,9.090909090909092,39.82,81.45,41.63,104.54545454545455,3.2678421052631585,20.96,20.82,-0.14000000000000057,-0.6679389312977126,-0.011561403508771948,5.667627281460133,20260122,20260225,22.0,鸥玛软件
301031.SZ,平衡型,46.89999999999999,13.299999999999983,-33.60000000000001,-71.64179104477614,-1.805263157894737,8.796296296296285,52.19,84.24,32.05,61.41023184518106,2.033982456140351,144.22,143.85,-0.37000000000000455,-0.256552489252534,-0.13022807017543858,5.109489051094887,20260122,20260225,151.2,中熔电气
301049.SZ,平衡型,4.199999999999999,2.6000000000000014,-1.5999999999999979,-38.095238095238045,-0.11157894736842099,10.000000000000005,33.13,88.65,55.52,167.58225173558708,3.750736842105263,24.19,24.64,0.4499999999999993,1.8602728400165327,0.020508771929824532,5.519480519480517,20260122,20260225,26.0,超越科技
301078.SZ,平衡型,1.4000000000000004,1.0,-0.40000000000000036,-28.57142857142859,-0.020350877192982494,8.620689655172415,28.77,59.6,30.830000000000002,107.16023635731666,0.2988771929824562,11.16,10.9,-0.2599999999999998,-2.3297491039426506,-0.01326315789473685,6.422018348623847,20260122,20260225,11.6,孩子王
301012.SZ,平衡型,5.399999999999999,3.6999999999999993,-1.6999999999999993,-31.481481481481477,-0.07719298245614033,11.974110032362457,45.1,75.26,30.160000000000004,66.87361419068736,2.414438596491228,30.01,28.99,-1.0200000000000031,-3.398867044318571,-0.07357894736842104,6.588478785788205,20260122,20260225,30.9,扬电科技
301083.SZ,平衡型,3.200000000000003,2.6000000000000014,-0.6000000000000014,-18.75000000000003,-0.029649122807017623,11.926605504587162,35.58,57.86,22.28,62.619449128724,1.6860350877192982,20.87,20.23,-0.6400000000000006,-3.0666027791087713,-0.04008771929824557,7.760751359367278,20260122,20260225,21.8,百胜智能
301138.SZ,平衡型,9.600000000000001,7.200000000000003,-2.3999999999999986,-24.999999999999982,-0.07368421052631578,15.58441558441559,27.65,69.65,42.00000000000001,151.89873417721523,0.8304210526315792,43.25,41.37,-1.8800000000000026,-4.346820809248561,-0.1328245614035088,11.675126903553315,20260122,20260225,46.2,华研精机
688359.SH,平衡型,16.799999999999997,15.199999999999989,-1.6000000000000085,-9.523809523809575,-0.2238596491228073,18.627450980392144,80.04,99.1,19.059999999999988,23.813093453273346,1.0231754385964913,71.22,74.22,3.0,4.212299915754001,0.14759649122807023,9.943411479385604,20260122,20260225,81.6,三孚新科
301148.SZ,平衡型,12.200000000000003,8.600000000000001,-3.6000000000000014,-29.50819672131148,-0.16807017543859656,15.034965034965037,41.12,76.41,35.29,85.82198443579767,0.40801754385964933,54.05,53.09,-0.9599999999999937,-1.7761332099907379,-0.06628070175438584,7.741570917310227,20260122,20260225,57.2,嘉戎技术
301160.SZ,平衡型,13.600000000000001,11.599999999999994,-2.000000000000007,-14.705882352941227,-0.04070175438596483,15.508021390374324,25.14,78.63,53.489999999999995,212.7684964200477,2.472736842105263,71.33,66.91,-4.420000000000002,-6.196551240712185,-0.28380701754385984,11.79195934837842,20260122,20260225,74.8,翔楼新材
603213.SH,平衡型,3.4000000000000004,2.8000000000000007,-0.5999999999999996,-17.6470588235294,-0.040701754385964906,19.444444444444446,57.67,88.51,30.840000000000003,53.47667764869083,1.457859649122807,13.48,13.51,0.02999999999999936,0.22255192878337804,0.0014736842105262844,6.5877128053293905,20260122,20260225,14.4,镇洋发展
301256.SZ,平衡型,4.5,2.799999999999999,-1.700000000000001,-37.7777777777778,-0.08736842105263158,15.38461538461538,16.38,81.66,65.28,398.5347985347986,2.0282982456140353,17.48,16.47,-1.0100000000000016,-5.778032036613281,-0.05566666666666668,10.503946569520343,20260122,20260225,18.2,华融化学
