ts_code,name,trade_date,asof_time,open,low_0930_1000,low_0930_1000_pct,close_0959,close_0959_pct,cross_time,cross_minutes,last_close,pct_from_open,recent_deepdrop_rebound_total,recent_deepdrop_rebound_yesterday,recent_deepdrop_rebound_daybefore,bonus_points,score,reason
300129.SZ,泰胜风能,20260313,12:17,14.7,14.22,-3.265306122448971,14.33,-2.5170068027210832,10:17,47,15.29,4.01360544217687,0.0,0.0,0.0,0.0,4.01360544217687,前30分钟回撤-3.27%，随后站上开盘价并稳住
603218.SH,日月股份,20260313,12:17,15.5,15.24,-1.6774193548387082,15.33,-1.0967741935483868,10:14,44,16.07,3.6774193548387117,0.0,0.0,0.0,0.0,3.6774193548387117,前30分钟回撤-1.68%，随后站上开盘价并稳住
002277.SZ,友阿股份,20260313,12:17,6.95,6.86,-1.2949640287769764,6.92,-0.43165467625899634,10:26,56,7.19,3.453237410071945,0.0,0.0,0.0,0.0,3.453237410071945,前30分钟回撤-1.29%，随后站上开盘价并稳住
605365.SH,立达信,20260313,12:17,19.49,19.35,-0.7183170856849515,19.43,-0.30785017957926486,10:39,69,20.16,3.4376603386352067,0.0,0.0,0.0,0.0,3.4376603386352067,前30分钟回撤-0.72%，随后站上开盘价并稳住
301456.SZ,盘古智能,20260313,12:17,31.65,31.13,-1.6429699842022103,31.26,-1.2322274881516495,10:16,46,32.72,3.3807266982622446,0.0,0.0,0.0,0.0,3.3807266982622446,前30分钟回撤-1.64%，随后站上开盘价并稳住
002202.SZ,金风科技,20260313,12:17,31.35,31.0,-1.1164274322169103,31.32,-0.09569377990430984,10:00,30,31.98,2.0095693779904273,1.0,1.0,0.0,1.2,3.2095693779904275,前30分钟回撤-1.12%，随后站上开盘价并稳住
000752.SZ,ST西发,20260313,12:17,10.2,10.1,-0.9803921568627416,10.14,-0.5882352941176345,10:39,69,10.49,2.8431372549019702,0.0,0.0,0.0,0.0,2.8431372549019702,前30分钟回撤-0.98%，随后站上开盘价并稳住
300443.SZ,金雷股份,20260313,12:17,32.2,31.4,-2.484472049689454,31.88,-0.9937888198757883,10:11,41,33.05,2.6397515527950133,0.0,0.0,0.0,0.0,2.6397515527950133,前30分钟回撤-2.48%，随后站上开盘价并稳住
300723.SZ,一品红,20260313,12:17,32.0,31.67,-1.0312499999999947,31.91,-0.28124999999999956,10:44,74,32.84,2.6250000000000107,0.0,0.0,0.0,0.0,2.6250000000000107,前30分钟回撤-1.03%，随后站上开盘价并稳住
605305.SH,中际联合,20260313,12:17,43.2,42.06,-2.6388888888888897,42.57,-1.458333333333339,10:11,41,43.81,1.4120370370370356,1.0,1.0,0.0,1.2,2.6120370370370356,前30分钟回撤-2.64%，随后站上开盘价并稳住
603115.SH,海星股份,20260313,12:17,31.81,30.86,-2.986482238289844,31.35,-1.446086136435075,10:02,32,32.63,2.5778057214712478,0.0,0.0,0.0,0.0,2.5778057214712478,前30分钟回撤-2.99%，随后站上开盘价并稳住
001332.SZ,锡装股份,20260313,12:17,61.21,60.0,-1.9768011762783873,60.75,-0.751511190981867,10:45,75,62.04,1.355987583728146,1.0,1.0,0.0,1.2,2.555987583728146,前30分钟回撤-1.98%，随后站上开盘价并稳住
603121.SH,华培动力,20260313,12:17,19.3,18.81,-2.5388601036269534,19.23,-0.36269430051813617,10:02,32,19.77,2.4352331606217557,0.0,0.0,0.0,0.0,2.4352331606217557,前30分钟回撤-2.54%，随后站上开盘价并稳住
600726.SH,华电能源,20260313,12:17,4.2,3.7,-11.904761904761903,3.8,-9.52380952380953,10:07,37,4.27,1.666666666666652,0.6,0.0,1.0,0.72,2.386666666666652,前30分钟回撤-11.90%，随后站上开盘价并稳住
301218.SZ,华是科技,20260313,12:17,38.66,37.53,-2.922917744438685,37.91,-1.9399896533885155,10:38,68,39.1,1.138127263321275,1.0,1.0,0.0,1.2,2.338127263321275,前30分钟回撤-2.92%，随后站上开盘价并稳住
688068.SH,热景生物,20260313,12:17,125.97,124.11,-1.4765420338175752,124.89,-0.8573469873779457,10:37,67,128.91,2.333889021195521,0.0,0.0,0.0,0.0,2.333889021195521,前30分钟回撤-1.48%，随后站上开盘价并稳住
300672.SZ,国科微,20260313,12:17,155.0,151.33,-2.367741935483863,153.55,-0.9354838709677346,10:01,31,158.36,2.1677419354838796,0.0,0.0,0.0,0.0,2.1677419354838796,前30分钟回撤-2.37%，随后站上开盘价并稳住
000875.SZ,电投绿能,20260313,12:17,7.96,7.75,-2.638190954773869,7.87,-1.1306532663316566,10:03,33,8.12,2.010050251256272,0.0,0.0,0.0,0.0,2.010050251256272,前30分钟回撤-2.64%，随后站上开盘价并稳住
002489.SZ,浙江永强,20260313,12:17,3.61,3.58,-0.8310249307479171,3.6,-0.27700831024930156,10:06,36,3.68,1.9390581717451603,0.0,0.0,0.0,0.0,1.9390581717451603,前30分钟回撤-0.83%，随后站上开盘价并稳住
301040.SZ,中环海陆,20260313,12:17,40.39,38.3,-5.17454815548404,38.46,-4.778410497647932,10:37,67,41.14,1.8568952711067097,0.0,0.0,0.0,0.0,1.8568952711067097,前30分钟回撤-5.17%，随后站上开盘价并稳住
002607.SZ,中公教育,20260313,12:17,2.88,2.85,-1.0416666666666599,2.87,-0.3472222222222148,10:02,32,2.93,1.7361111111111205,0.0,0.0,0.0,0.0,1.7361111111111205,前30分钟回撤-1.04%，随后站上开盘价并稳住
001382.SZ,新亚电缆,20260313,12:17,22.2,21.95,-1.1261261261261262,22.04,-0.7207207207207215,10:17,47,22.58,1.7117117117117073,0.0,0.0,0.0,0.0,1.7117117117117073,前30分钟回撤-1.13%，随后站上开盘价并稳住
002638.SZ,勤上股份,20260313,12:17,4.16,4.0,-3.8461538461538494,4.12,-0.9615384615384623,10:03,33,4.23,1.6826923076923146,0.0,0.0,0.0,0.0,1.6826923076923146,前30分钟回撤-3.85%，随后站上开盘价并稳住
301557.SZ,常友科技,20260313,12:17,107.21,104.02,-2.9754687062773977,107.01,-0.18654976214904267,10:02,32,109.0,1.6696203712340325,0.0,0.0,0.0,0.0,1.6696203712340325,前30分钟回撤-2.98%，随后站上开盘价并稳住
301200.SZ,大族数控,20260313,12:17,145.67,143.8,-1.283723484588437,145.01,-0.45307887691356946,10:07,37,148.06,1.6406947209446112,0.0,0.0,0.0,0.0,1.6406947209446112,前30分钟回撤-1.28%，随后站上开盘价并稳住
301159.SZ,三维天地,20260313,12:17,46.62,45.8,-1.7589017589017597,46.27,-0.7507507507507386,10:04,34,47.35,1.5658515658515744,0.0,0.0,0.0,0.0,1.5658515658515744,前30分钟回撤-1.76%，随后站上开盘价并稳住
002256.SZ,兆新股份,20260313,12:17,3.98,3.91,-1.758793969849242,3.94,-1.0050251256281415,10:02,32,4.04,1.5075376884422125,0.0,0.0,0.0,0.0,1.5075376884422125,前30分钟回撤-1.76%，随后站上开盘价并稳住
300866.SZ,安克创新,20260313,12:17,95.06,94.1,-1.0098884914790742,94.7,-0.3787081843046491,10:18,48,96.48,1.49379339364612,0.0,0.0,0.0,0.0,1.49379339364612,前30分钟回撤-1.01%，随后站上开盘价并稳住
688506.SH,百利天恒,20260313,12:17,256.39,253.92,-0.9633761067124299,255.44,-0.37052927181246875,10:45,75,260.12,1.4548149303795073,0.0,0.0,0.0,0.0,1.4548149303795073,前30分钟回撤-0.96%，随后站上开盘价并稳住
688045.SH,必易微,20260313,12:17,46.04,45.18,-1.8679409209383133,45.85,-0.4126846220677622,10:06,36,46.68,1.390095569070375,0.0,0.0,0.0,0.0,1.390095569070375,前30分钟回撤-1.87%，随后站上开盘价并稳住
688004.SH,博汇科技,20260313,12:17,23.27,22.93,-1.4611087236785554,23.25,-0.08594757198108971,10:05,35,23.59,1.3751611516974658,0.0,0.0,0.0,0.0,1.3751611516974658,前30分钟回撤-1.46%，随后站上开盘价并稳住
301528.SZ,多浦乐,20260313,12:17,64.85,63.5,-2.081727062451803,64.14,-1.0948342328450176,10:25,55,65.74,1.3723978411719362,0.0,0.0,0.0,0.0,1.3723978411719362,前30分钟回撤-2.08%，随后站上开盘价并稳住
688331.SH,荣昌生物,20260313,12:17,111.93,109.6,-2.081658179219166,109.81,-1.8940409184311662,10:44,74,113.45,1.3579916018940372,0.0,0.0,0.0,0.0,1.3579916018940372,前30分钟回撤-2.08%，随后站上开盘价并稳住
600246.SH,万通发展,20260313,12:17,10.75,10.58,-1.5813953488372088,10.73,-0.18604651162790303,10:06,36,10.89,1.302325581395354,0.0,0.0,0.0,0.0,1.302325581395354,前30分钟回撤-1.58%，随后站上开盘价并稳住
688651.SH,盛邦安全,20260313,12:17,44.6,43.66,-2.107623318385661,44.09,-1.1434977578475292,10:29,59,45.18,1.3004484304932697,0.0,0.0,0.0,0.0,1.3004484304932697,前30分钟回撤-2.11%，随后站上开盘价并稳住
300085.SZ,银之杰,20260313,12:17,39.38,38.66,-1.8283392585068714,39.28,-0.25393600812595585,10:15,45,39.88,1.2696800406297613,0.0,0.0,0.0,0.0,1.2696800406297613,前30分钟回撤-1.83%，随后站上开盘价并稳住
601528.SH,瑞丰银行,20260313,12:17,5.55,5.51,-0.7207207207207215,5.53,-0.3603603603603527,10:10,40,5.62,1.2612612612612664,0.0,0.0,0.0,0.0,1.2612612612612664,前30分钟回撤-0.72%，随后站上开盘价并稳住
000826.SZ,启迪环境,20260313,12:17,2.39,2.33,-2.510460251046027,2.38,-0.4184100418410139,10:07,37,2.42,1.2552301255230043,0.0,0.0,0.0,0.0,1.2552301255230043,前30分钟回撤-2.51%，随后站上开盘价并稳住
002028.SZ,思源电气,20260313,12:17,211.18,208.52,-1.259588976228808,210.48,-0.33147078321811585,10:02,32,213.81,1.2453830855194599,0.0,0.0,0.0,0.0,1.2453830855194599,前30分钟回撤-1.26%，随后站上开盘价并稳住
301021.SZ,英诺激光,20260313,12:17,56.27,54.93,-2.381375510929453,55.1,-2.0792607073040728,10:36,66,56.95,1.20845921450151,0.0,0.0,0.0,0.0,1.20845921450151,前30分钟回撤-2.38%，随后站上开盘价并稳住
301525.SZ,儒竞科技,20260313,12:17,89.6,87.6,-2.232142857142857,88.63,-1.0825892857142845,10:30,60,90.68,1.205357142857157,0.0,0.0,0.0,0.0,1.205357142857157,前30分钟回撤-2.23%，随后站上开盘价并稳住
300161.SZ,华中数控,20260313,12:17,32.33,31.93,-1.2372409526755292,31.94,-1.206309928858636,10:20,50,32.7,1.1444478812248826,0.0,0.0,0.0,0.0,1.1444478812248826,前30分钟回撤-1.24%，随后站上开盘价并稳住
300238.SZ,冠昊生物,20260313,12:17,15.91,15.75,-1.0056568196103088,15.89,-0.1257071024512858,10:01,31,16.09,1.1313639220615945,0.0,0.0,0.0,0.0,1.1313639220615945,前30分钟回撤-1.01%，随后站上开盘价并稳住
001388.SZ,信通电子,20260313,12:17,45.49,45.23,-0.571554187733579,45.37,-0.2637942404924259,10:19,49,46.0,1.1211255220927632,0.0,0.0,0.0,0.0,1.1211255220927632,前30分钟回撤-0.57%，随后站上开盘价并稳住
000753.SZ,漳州发展,20260313,12:17,6.98,6.91,-1.002865329512898,6.95,-0.429799426934101,10:10,40,7.05,1.0028653295128853,0.0,0.0,0.0,0.0,1.0028653295128853,前30分钟回撤-1.00%，随后站上开盘价并稳住
301491.SZ,汉桑科技,20260313,12:17,55.24,55.01,-0.4163649529326647,55.05,-0.3439536567704649,10:08,38,55.78,0.977552498189716,0.0,0.0,0.0,0.0,0.977552498189716,前30分钟回撤-0.42%，随后站上开盘价并稳住
600488.SH,津药药业,20260313,12:17,4.2,4.16,-0.9523809523809532,4.19,-0.238095238095233,10:02,32,4.24,0.9523809523809532,0.0,0.0,0.0,0.0,0.9523809523809532,前30分钟回撤-0.95%，随后站上开盘价并稳住
688517.SH,金冠电气,20260313,12:17,19.37,19.08,-1.497160557563256,19.36,-0.05162622612287849,10:00,30,19.55,0.9292720702116661,0.0,0.0,0.0,0.0,0.9292720702116661,前30分钟回撤-1.50%，随后站上开盘价并稳住
300850.SZ,新强联,20260313,12:17,54.06,52.52,-2.848686644469107,53.18,-1.627820939696638,10:19,49,54.55,0.9064002959674342,0.0,0.0,0.0,0.0,0.9064002959674342,前30分钟回撤-2.85%，随后站上开盘价并稳住
