ts_code,name,trade_date,asof_time,open,low_0930_1000,low_0930_1000_pct,close_0959,close_0959_pct,cross_time,cross_minutes,last_close,pct_from_open,recent_deepdrop_rebound_total,recent_deepdrop_rebound_yesterday,recent_deepdrop_rebound_daybefore,bonus_points,score,reason
301680.SZ,C固德电,20260312,10:27,124.1,121.0,-2.4979854955680856,123.6,-0.4029008863819501,10:02,32,130.88,5.463336019339244,1.6,1.0,1.0,1.92,7.383336019339244,前30分钟回撤-2.50%，随后站上开盘价并稳住
600375.SH,汉马科技,20260312,10:27,5.47,5.44,-0.5484460694698238,5.46,-0.18281535648994127,10:01,31,5.77,5.484460694698352,0.0,0.0,0.0,0.0,5.484460694698352,前30分钟回撤-0.55%，随后站上开盘价并稳住
000968.SZ,蓝焰控股,20260312,10:27,9.71,9.42,-2.9866117404737476,9.7,-0.10298661174048983,10:00,30,10.22,5.252317198764158,0.0,0.0,0.0,0.0,5.252317198764158,前30分钟回撤-2.99%，随后站上开盘价并稳住
002298.SZ,中电鑫龙,20260312,10:27,12.69,12.55,-1.1032308904649235,12.66,-0.23640661938533775,10:02,32,13.11,3.3096926713947985,1.6,1.0,1.0,1.92,5.229692671394798,前30分钟回撤-1.10%，随后站上开盘价并稳住
601898.SH,中煤能源,20260312,10:27,18.36,18.02,-1.851851851851851,18.34,-0.10893246187363603,10:00,30,19.3,5.1198257080610095,0.0,0.0,0.0,0.0,5.1198257080610095,前30分钟回撤-1.85%，随后站上开盘价并稳住
603079.SH,圣达生物,20260312,10:27,17.92,17.74,-1.0044642857143038,17.87,-0.2790178571428611,10:00,30,18.78,4.799107142857139,0.0,0.0,0.0,0.0,4.799107142857139,前30分钟回撤-1.00%，随后站上开盘价并稳住
002361.SZ,神剑股份,20260312,10:27,13.34,13.09,-1.8740629685157422,13.31,-0.22488755622188428,10:00,30,13.79,3.37331334332833,1.0,1.0,0.0,1.2,4.57331334332833,前30分钟回撤-1.87%，随后站上开盘价并稳住
002549.SZ,凯美特气,20260312,10:27,20.27,20.1,-0.8386778490379782,20.12,-0.7400098667982169,10:13,43,21.19,4.538727183029115,0.0,0.0,0.0,0.0,4.538727183029115,前30分钟回撤-0.84%，随后站上开盘价并稳住
603992.SH,松霖科技,20260312,10:27,29.3,29.01,-0.9897610921501676,29.21,-0.30716723549488006,10:01,31,30.46,3.959044368600683,0.0,0.0,0.0,0.0,3.959044368600683,前30分钟回撤-0.99%，随后站上开盘价并稳住
688268.SH,华特气体,20260312,10:27,70.53,69.69,-1.1909825606125102,69.95,-0.8223451013752988,10:12,42,73.2,3.7856231390897515,0.0,0.0,0.0,0.0,3.7856231390897515,前30分钟回撤-1.19%，随后站上开盘价并稳住
600256.SH,广汇能源,20260312,10:27,7.31,7.18,-1.7783857729138153,7.3,-0.1367989056087522,10:00,30,7.57,3.556771545827643,0.0,0.0,0.0,0.0,3.556771545827643,前30分钟回撤-1.78%，随后站上开盘价并稳住
301358.SZ,湖南裕能,20260312,10:27,71.6,70.84,-1.061452513966468,70.88,-1.0055865921787694,10:07,37,73.61,2.80726256983241,0.6,0.0,1.0,0.72,3.52726256983241,前30分钟回撤-1.06%，随后站上开盘价并稳住
688063.SH,派能科技,20260312,10:27,73.98,73.4,-0.783995674506621,73.44,-0.7299270072992785,10:05,35,76.29,3.1224655312246585,0.0,0.0,0.0,0.0,3.1224655312246585,前30分钟回撤-0.78%，随后站上开盘价并稳住
301292.SZ,海科新源,20260312,10:27,62.24,61.0,-1.9922879177377921,61.38,-1.3817480719794335,10:05,35,64.07,2.940231362467852,0.0,0.0,0.0,0.0,2.940231362467852,前30分钟回撤-1.99%，随后站上开盘价并稳住
300082.SZ,奥克股份,20260312,10:27,10.6,10.3,-2.830188679245273,10.38,-2.075471698113197,10:08,38,10.9,2.8301886792452895,0.0,0.0,0.0,0.0,2.8301886792452895,前30分钟回撤-2.83%，随后站上开盘价并稳住
600873.SH,梅花生物,20260312,10:27,12.6,12.44,-1.269841269841271,12.55,-0.39682539682538837,10:13,43,12.92,2.539682539682542,0.0,0.0,0.0,0.0,2.539682539682542,前30分钟回撤-1.27%，随后站上开盘价并稳住
002019.SZ,亿帆医药,20260312,10:27,13.47,13.4,-0.5196733481811454,13.43,-0.29695619896066017,10:01,31,13.81,2.524127691165552,0.0,0.0,0.0,0.0,2.524127691165552,前30分钟回撤-0.52%，随后站上开盘价并稳住
002961.SZ,瑞达期货,20260312,10:27,26.83,26.61,-0.819977636973533,26.77,-0.22363026462914173,10:02,32,27.5,2.497204621692142,0.0,0.0,0.0,0.0,2.497204621692142,前30分钟回撤-0.82%，随后站上开盘价并稳住
688146.SH,中船特气,20260312,10:27,45.46,44.8,-1.4518257809062993,44.94,-1.1438627364716303,10:14,44,46.58,2.4637043554773372,0.0,0.0,0.0,0.0,2.4637043554773372,前30分钟回撤-1.45%，随后站上开盘价并稳住
