market,code,active1,price,last_close,open,high,low,servertime,reversed_bytes0,reversed_bytes1,vol,cur_vol,amount,s_vol,b_vol,reversed_bytes2,reversed_bytes3,bid1,ask1,bid_vol1,ask_vol1,bid2,ask2,bid_vol2,ask_vol2,bid3,ask3,bid_vol3,ask_vol3,bid4,ask4,bid_vol4,ask_vol4,bid5,ask5,bid_vol5,ask_vol5,reversed_bytes4,reversed_bytes5,reversed_bytes6,reversed_bytes7,reversed_bytes8,reversed_bytes9,active2,liutongguben,province,industry,updated_date,ipo_date,zongguben,guojiagu,faqirenfarengu,farengu,bgu,hgu,zhigonggu,zongzichan,liudongzichan,gudingzichan,wuxingzichan,gudongrenshu,liudongfuzhai,changqifuzhai,zibengongjijin,jingzichan,zhuyingshouru,zhuyinglirun,yingshouzhangkuan,yingyelirun,touzishouyu,jingyingxianjinliu,zongxianjinliu,cunhuo,lirunzonghe,shuihoulirun,jinglirun,weifenpeilirun,meigujingzichan,baoliu2,liutongguben_raw,liutongguben_factor,流通盘,circulating,turnover_low_ratio,turnover_low_ok,chip_90,chip_70,chip_90_delta,chip_70_delta,chip_90_slope,chip_70_slope,chip_90_bounce,chip_70_bounce,chip_90_up_days,chip_70_up_days,ma20_support_ok,ma20_oscillation_ok
0,002818,1130,11.79,11.82,11.8,11.84,11.75,14:59:55.759,14998822,-1179,21819,131,25749748.0,12321,9499,0,956,11.79,11.8,262,66,11.78,11.81,189,66,11.77,11.82,93,378,11.76,11.83,288,413,11.75,11.84,96,357,"(3862,)",0,0,0,0,-0.07,1130,298357207.03125,23,12,20251127,20161109,748458906.25,21720000.0,5461285625.0,10790701250.0,0.0,0.0,6399.9998569488525,66307170000.0,23579972500.0,1443130000.0,12365030000.0,22142.0,8730450625.0,2277770000.0,7261828125.0,55110540000.0,9241925625.0,3201723125.0,665293984.375,5680460000.0,451391992.1875,10190827500.0,-791190000.0,4967643125.0,5690128125.0,4872656875.0,4773026250.0,36599412500.0,7.36299991607666,9.0,298357207.03125,1,3517631470.898437,3517631470.898437,0.95,True,0.07993301068072835,0.05765756572866414,0.014052424130718846,0.02248775434775127,-3.281282722647957e-05,0.001627730339077103,0.7160760595678535,0.8066670079637319,0.0,6.0,True,True
0,002884,1210,17.95,17.89,18.0,18.01,17.88,14:59:53.542,14998206,-1795,15335,121,27514192.0,7623,7712,0,13194,17.95,17.96,7,249,17.94,17.97,50,251,17.93,17.98,26,241,17.92,17.99,58,331,17.91,18.0,7,1268,"(22,)",0,0,0,0,0.0,1210,273072500.0,12,26,20251029,20170711,357682500.0,12340000.0,3300334375.0,11675455000.0,0.0,0.0,9800.000190734863,24824430000.0,18465262500.0,3023111875.0,72003999.0234375,22305.0,1375525000.0,0.0,6875580000.0,23123872500.0,12704395000.0,8095836875.0,1563747031.25,4066790000.0,18010000.0,2991319062.5,491799023.4375,2968866875.0,4063770000.0,3513831875.0,3513830937.5,8867499375.0,6.465000152587891,9.0,273072500.0,1,4901651375.0,4901651375.0,1.0,True,0.04663245321517298,0.02388432762903798,-6.820403056129881e-05,0.00022784145917506202,-1.6028053489794876e-06,0.00010538551458285673,-0.00040884257418581573,0.024118518146990224,1.0,5.0,True,True
0,002972,1219,12.76,12.79,12.79,12.87,12.71,14:59:56.490,14999025,-1276,25141,104,32183380.0,11025,14117,-3,883,12.76,12.77,87,8,12.75,12.78,170,99,12.74,12.79,5,112,12.73,12.8,25,193,12.72,12.81,2,125,"(5142,)",0,0,0,0,0.0,1219,134646699.21875,18,8,20251027,20191227,246008808.59375,12390000.0,688271718.75,2003495156.25,0.0,0.0,2500.0,14075610000.0,11550940000.0,1104146953.125,23586999.51171875,14722.0,1962788125.0,5497999.877929688,3870140937.5,12007377500.0,2075557031.25,802610000.0,4261730937.5,709371015.625,45235996.09375,970132968.75,-807452968.75,1617900937.5,709043984.375,600051992.1875,600435976.5625,4848290000.0,4.88100004196167,9.0,134646699.21875,1,1718091882.03125,1718091882.03125,1.0,True,0.07806803216211519,0.053562660869287106,-0.0008502327489369188,0.0010540234167548818,7.732364429249156e-05,0.0005889931354895553,0.000691937249602618,0.10565048300388497,3.0,5.0,True,True
0,003000,1018,11.52,11.57,11.58,11.59,11.48,14:59:55.856,14998849,-1152,22320,521,25700320.0,12832,9488,0,892,11.52,11.53,725,49,11.51,11.54,270,365,11.5,11.55,752,298,11.49,11.56,473,206,11.48,11.57,1007,350,"(22,)",0,0,0,0,-0.08,1018,308060292.96875,21,14,20260209,20200914,450894101.5625,12130000.0,2147034687.5,17720301250.0,0.0,0.0,3899.999856948853,22058030000.0,13063790000.0,5981485000.0,1195261015.625,29918.0,6874756250.0,111454003.90625,5184951875.0,13313556250.0,18084286250.0,12794597500.0,468100000.0,1978590937.5,80146997.0703125,2814681875.0,-2822299062.5,2705997187.5,1960381093.75,1729992968.75,1728214062.5,4077715937.5,2.953000068664551,9.0,308060292.96875,1,3548854575.0,3548854575.0,1.0,True,0.06845545123568965,0.032878440740925066,-0.001502770571989942,-0.022807697211981948,-0.0003755724082234989,-0.004415633786177767,-0.0202792623431744,-0.3069267358812577,3.0,1.0,True,True
0,003015,2519,16.85,16.66,16.76,16.96,16.67,14:59:53.938,14998316,-1685,81602,846,137426432.0,32997,48606,1,8346,16.84,16.85,278,818,16.83,16.86,125,328,16.82,16.87,208,108,16.81,16.88,105,351,16.8,16.89,65,84,"(5270,)",0,0,0,0,0.0,2519,247401699.21875,26,35,20251021,20201021,281066699.21875,12390000.0,563279101.5625,4434557812.5,0.0,0.0,2800.000011920929,12202207500.0,5309451250.0,5483418125.0,484697031.25,37474.0,1185792968.75,0.0,5224871250.0,10897836250.0,5006407812.5,3375160000.0,1510590000.0,824387968.75,2116000.061035156,1358869062.5,82569003.90625,1287215000.0,827244062.5,769097031.25,769097031.25,2756202812.5,3.877000093460083,9.0,247401699.21875,1,4168718631.835938,4168718631.835938,1.0,True,0.06678190246248047,0.03841234326116723,-0.03517934094595401,-0.011650750878689053,-0.0019525462802406472,-0.00027623383013114164,-0.20468921577285867,-0.07185129913463939,2.0,1.0,True,True
0,003025,1725,14.65,14.78,14.78,14.81,14.65,14:59:54.730,14998536,-1465,23335,377,34379576.0,12182,11154,-2,2202,14.64,14.65,56,37,14.63,14.67,26,59,14.62,14.68,30,753,14.61,14.69,60,398,14.6,14.7,86,135,"(5846,)",0,0,0,0,-0.19,1725,226415898.4375,28,26,20251030,20201211,283953593.75,12340000.0,1528852187.5,4662000312.5,0.0,0.0,4099.999964237213,15395462500.0,8485550625.0,4907689062.5,1009700937.5,20736.0,2816138125.0,0.0,2358682968.75,12410902500.0,5242053125.0,3266906875.0,438191015.625,1373775937.5,12925000.0,1773707968.75,684305000.0,3130176875.0,1367295937.5,1159987031.25,1159987031.25,6386628125.0,4.370999813079834,9.0,226415898.4375,1,3316992912.109375,3316992912.109375,1.0,True,0.10338370567372417,0.057713680375539075,0.011394815247372445,0.00990119798477894,0.001345892450445763,-4.597355876317932e-05,0.2718643842526255,0.2383293107737559,6.0,4.0,True,True
0,300105,1598,7.54,7.53,7.53,7.6,7.48,15:04:55.482,15049247,0,76543,297,57845224.0,40021,36522,0,904,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(30,)",0,0,0,0,0.0,1598,515814414.0625,15,39,20251024,20100820,515814414.0625,12380000.0,233166093.75,5739098750.0,0.0,0.0,700.0000029802322,27195427500.0,19654001250.0,3121552812.5,542547031.25,23508.0,7842165625.0,0.0,6856615000.0,19258720000.0,5205618125.0,3888370000.0,5562400000.0,343548007.8125,-13875999.755859377,459910000.0,-1592690000.0,4560396250.0,344181992.1875,376595000.0,376595000.0,5818540000.0,3.733999967575073,9.0,515814414.0625,1,3889240682.03125,3889240682.03125,1.0,True,0.12434220217236899,0.05955767085101429,-0.009671383810134854,-0.05173303192274797,-0.0017874801395753454,-0.008815374082928266,-0.048994356188142706,-0.4434199172166505,2.0,0.0,True,True
0,300135,1458,4.06,4.09,4.09,4.11,4.05,15:11:06.570,15111095,0,147333,1818,60083104.0,93240,54093,0,867,4.06,0.0,175,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(30,)",0,0,0,0,-0.24,1458,921600000.0,26,19,20251022,20101026,921600000.0,12250000.0,69746401.3671875,16775680000.0,0.0,0.0,-99.99999776482582,16066080000.0,12512727500.0,1197087031.25,688867031.25,38684.0,6778536250.0,-261107011.71875,352560000.0,9453200000.0,10665795000.0,10478992500.0,2866259062.5,-24648000.48828125,44047001.953125,-1849695000.0,-503148007.8125,2481670000.0,-25232001.953125,-116187998.046875,-101287001.953125,-583474023.4375,1.0260000228881836,9.0,921600000.0,1,3741695999.9999995,3741695999.9999995,1.0,True,0.12530979419885696,0.05607345817451289,-0.011469809649468143,-0.033586898501750055,-0.00135342733884516,-0.004583109027593297,-0.06639602726697252,-0.3523048649148572,3.0,0.0,True,True
0,300172,2035,5.84,5.85,5.85,5.9,5.8,15:04:56.502,15049417,0,171205,1290,100337624.0,93156,78049,0,4932,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(2142,)",0,0,0,0,-0.16,2035,523512382.8125,26,39,20251021,20110201,676710000.0,13460000.0,845254765.625,6011502500.0,0.0,0.0,1299.9999523162842,28196685000.0,20480305000.0,1391025937.5,5087326875.0,38603.0,7239593125.0,458148007.8125,435380000.0,19383598750.0,5234562812.5,3720350000.0,7624518125.0,1036782968.75,43328999.0234375,2288385000.0,4559178750.0,1045271953.125,1036720000.0,896080937.5,888744062.5,10923630000.0,2.864000082015991,9.0,523512382.8125,1,3057312315.625,3057312315.625,0.95,True,0.1228501549720796,0.05571146309918172,0.001494130199661839,-0.004824430878298772,0.0002850233932887858,-3.998297318294254e-06,0.013787543220015096,-0.0036470156267775,5.0,0.0,True,True
0,300194,1110,4.46,4.48,4.47,4.5,4.45,15:10:06.330,15101055,0,145123,1134,64885832.0,82201,62922,0,1940,4.46,0.0,30,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(30,)",0,0,0,0,-0.21,1110,968344218.75,25,34,20260203,20110322,1189712265.625,12270000.0,3016068125.0,19952818750.0,0.0,0.0,1400.0000059604645,59674145000.0,20571931250.0,15704115000.0,4261678125.0,39053.0,9436943750.0,18586999.51171875,22371655000.0,44523745000.0,13153730000.0,8329406250.0,1615748125.0,1690431093.75,1019270000.0,1610357031.25,1576685000.0,6809915000.0,1678824062.5,1658688125.0,1662626875.0,9302957500.0,3.742000102996826,9.0,968344218.75,1,4318815215.625,4318815215.625,0.85,True,0.08463202481578207,0.04250121530119781,0.0030034550160796536,0.001433737144552763,0.0011048276748341242,0.00047464812446313304,0.09570611443942972,0.0718601458206725,6.0,6.0,True,True
0,300425,1186,5.28,5.28,5.29,5.32,5.26,15:04:56.838,15049473,0,82752,392,43818464.0,44077,38676,0,3708,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(6238,)",0,0,0,0,0.0,1186,679070312.5,23,39,20260203,20150216,682224765.625,12350000.0,234126191.40625,9117919375.0,0.0,0.0,-0.0,45070010000.0,24733572500.0,4785380000.0,8466724375.0,19104.0,15333156250.0,1832048125.0,5097005937.5,23507745000.0,10437661250.0,8146236250.0,17609211250.0,9401000.366210938,46225000.0,1919070000.0,-1263744062.5,2839463125.0,23788999.0234375,4916999.816894531,-22391999.51171875,10313234375.0,3.446000099182129,9.0,679070312.5,1,3585491250.0,3585491250.0,1.0,True,0.087374276963536,0.05585414258257447,-0.007329312564127055,-0.016585308607847668,-0.0012356358019043011,-0.0025613437782889084,0.08319777730927773,-0.13679209608529033,2.0,0.0,True,True
0,300610,1436,12.38,12.37,12.37,12.47,12.32,15:04:52.578,15048763,0,33705,469,41827784.0,15997,17708,0,2115,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(30,)",0,0,0,0,0.16,1436,161227998.046875,26,19,20260203,20170213,215008007.8125,12260000.0,666796562.5,6854901250.0,0.0,0.0,2500.0,16216781250.0,11889320000.0,2336763125.0,868700000.0,13800.0,4147362187.5,183300996.09375,2529215000.0,11538206250.0,6528733750.0,5231775000.0,656131015.625,630774023.4375,309526992.1875,388487968.75,-207387011.71875,1041726953.125,611271015.625,528526992.1875,528102968.75,5858451875.0,5.366000175476074,9.0,161227998.046875,1,1996002615.8203127,1996002615.8203127,0.9,True,0.0872391625017188,0.053449409104214765,-0.0028131443296823544,-0.006958499895459491,3.7761610253520908e-06,-6.738771321231074e-05,-0.004922169485250344,-0.05189988325595844,4.0,4.0,True,True
0,300691,1527,17.59,17.56,17.51,17.72,17.48,15:04:49.452,15048242,0,29701,533,52414160.0,12637,17065,0,1436,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(6302,)",0,0,0,0,-0.1,1527,220738105.46875,12,35,20251027,20170811,269048808.59375,12390000.0,357632812.5,13286800000.0,0.0,0.0,-900.0000357627869,30741437500.0,17373323750.0,9481430000.0,574533007.8125,22831.0,11456582500.0,-267584003.90625,10043286250.0,16109230000.0,14364385000.0,10665157500.0,5164026250.0,-260215000.0,590000.0,742970000.0,-355918984.375,5306901250.0,-273015996.09375,-290079003.90625,-243679003.90625,2727778750.0,5.98799991607666,9.0,220738105.46875,1,3882783275.1953125,3882783275.1953125,1.0,True,0.0968805194897271,0.05441327522453645,-0.00016234056248395912,0.0008994710555082913,-1.6212912661760226e-05,-8.011263121286809e-05,-0.0013304042168895453,0.04655460048548212,2.0,4.0,True,True
0,300729,1291,14.31,14.28,14.29,14.47,14.25,15:04:51.420,15048570,0,32653,391,46889992.0,16991,15662,0,1472,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(30,)",0,0,0,0,0.0,1291,318443007.8125,28,4,20260105,20171201,341612695.3125,12210000.0,2654122500.0,39750612500.0,0.0,0.0,4900.000095367432,101577350000.0,36705130000.0,26283002500.0,2691090937.5,20769.0,25637505000.0,49000.00095367432,15902745000.0,36670022500.0,48462090000.0,35826055000.0,3885395000.0,2060500000.0,47212998.046875,6061488125.0,-1164985000.0,5847421875.0,2076168906.25,1689765000.0,1689778906.25,16323561250.0,10.659000396728516,9.0,318443007.8125,1,4556919441.796875,4556919441.796875,1.0,True,0.06857352307056727,0.041845084141251286,0.0033302574215517966,-0.007891175172469768,0.0002480435850933567,-0.0009113558270548565,0.07420344928086431,-0.1358531178828099,5.0,1.0,True,True
0,300732,1339,7.83,7.81,7.8,7.86,7.77,15:04:55.308,15049218,0,50929,735,39868080.0,23651,27278,0,1295,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(350,)",0,0,0,0,0.0,1339,370149609.375,13,21,20260202,20171212,370560117.1875,22740000.0,-1483717812.5,9639983750.0,0.0,0.0,-1700.0000178813934,65567790000.0,49316645000.0,7321100000.0,2047265937.5,27922.0,27640050000.0,557221015.625,13222126250.0,29140730000.0,11066802500.0,8506411250.0,16998015000.0,-682782968.75,20843999.0234375,-178300000.0,-82290996.09375,7600282500.0,-696595000.0,-594123007.8125,-548896015.625,10449200000.0,7.863999843597412,9.0,370149609.375,1,2898271441.40625,2898271441.40625,0.95,True,0.07830529819715303,0.04855524999513513,-0.016663362290444697,-0.019115555803619004,-0.0021751242506381405,-0.0020216792391599347,-0.15103953721710645,-0.23206732204388053,0.0,0.0,True,True
0,300826,1763,17.32,17.15,17.23,17.37,17.16,15:04:49.614,15048269,0,32206,447,55755636.0,12175,20032,0,6547,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(3614,)",0,0,0,0,-0.11,1763,169579609.375,26,21,20251223,20200403,176334707.03125,22740000.0,156997597.65625,3559264062.5,0.0,0.0,1199.99997317791,26121185000.0,21127227500.0,976308984.375,320171992.1875,10658.0,10377300000.0,718381015.625,8604293125.0,13846506250.0,3845080937.5,2539260000.0,6495342500.0,216841992.1875,49647001.953125,-985226953.125,-1357005000.0,7591449375.0,216556015.625,210949003.90625,200035000.0,3183697187.5,8.098999977111816,9.0,169579609.375,1,2937118834.375,2937118834.375,1.0,True,0.06067276064896334,0.03729042823500388,-0.021726705868278746,-0.022413301968213617,-0.002821269534032307,-0.0017244307631038315,-0.2226313786412384,-0.2671356431544101,0.0,0.0,True,True
0,300883,1944,7.0,6.92,6.95,7.04,6.9,15:04:55.806,15049301,0,108663,1576,76043992.0,47453,61210,0,6387,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(94,)",0,0,0,0,-0.13,1944,330674609.375,24,38,20260203,20200910,346000000.0,12220000.0,51729399.4140625,5705637500.0,0.0,0.0,0.0,25729002500.0,13407900000.0,8600802500.0,1193448046.875,17065.0,6275350000.0,55314003.90625,5562731875.0,14216411250.0,6428963125.0,5509046875.0,1587780000.0,-4058999.938964844,0.0,-392925000.0,41989003.90625,4721780000.0,-5708000.48828125,3888999.938964844,3595000.0,4814631875.0,4.109000205993652,9.0,330674609.375,1,2314722265.625,2314722265.625,1.0,True,0.08359753564716373,0.049030165099015886,-0.01270388034164116,-0.011470966436363486,-0.0021212065605976543,-0.0016327825381186416,-0.1297069951176636,-0.154693560579732,2.0,1.0,True,True
0,300908,1174,29.28,29.52,29.5,29.5,29.11,15:04:42.438,15047073,0,12015,67,35193520.0,5528,6487,0,2537,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(2142,)",0,0,0,0,-0.09,1174,123152695.3125,13,14,20251023,20201123,146000000.0,12140000.0,1491106250.0,8386205000.0,0.0,0.0,10499.999523162842,19799543750.0,10516752500.0,6951088125.0,1005215000.0,18686.0,1955092968.75,0.0,8402965000.0,17603106250.0,8255281875.0,4575669062.5,1356800937.5,1755185000.0,10710999.755859377,1939567968.75,318862988.28125,1929534062.5,1754293906.25,1538524062.5,1538524062.5,7060655000.0,12.057000160217283,9.0,123152695.3125,1,3605910918.75,3605910918.75,1.0,True,0.09769213024827103,0.054234989548608024,-0.013680328578145051,-0.022352523723433333,-0.0023176444087398182,-0.003850148423945951,-0.06992324966426139,-0.037812337839908505,3.0,1.0,True,True
0,301109,2624,15.87,15.93,15.91,16.04,15.82,15:04:50.484,15048414,0,81203,1398,129335920.0,44535,36668,0,9832,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(734,)",0,0,0,0,-0.12,2624,230621601.5625,21,39,20251217,20220413,789100937.5,23770000.0,4070979375.0,17557242500.0,0.0,0.0,7699.999809265137,146733090000.0,51533410000.0,5291058750.0,78507025000.0,24245.0,11214460000.0,18181085000.0,44630140000.0,76429220000.0,21632085000.0,9411536250.0,19890731250.0,9514606250.0,201331015.625,11580640000.0,-93330996.09375,423531992.1875,9522167500.0,8253150000.0,6052980000.0,22356472500.0,9.685999870300291,9.0,230621601.5625,1,3659964816.796875,3659964816.796875,0.8,True,0.1018962630400263,0.055567439402078825,-0.0006440608869733577,-0.008867105055812938,-5.4865525040484475e-05,-0.0007628657312595856,-0.003953622731838883,0.028923511040628166,0.0,1.0,True,True
0,301260,1369,16.92,16.9,16.9,17.07,16.81,15:04:49.854,15048309,0,18036,274,30587430.0,6722,11314,0,625,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(30,)",0,0,0,0,-0.05,1369,204435800.78125,26,26,20251030,20230208,482457109.375,12350000.0,92963798.828125,39796990000.0,0.0,0.0,-1800.0000715255735,104238560000.0,80374580000.0,10944965000.0,3367359062.5,25455.0,45222180000.0,-5272000.1220703125,40756890000.0,44599080000.0,38280410000.0,26647672500.0,11449895000.0,-945580937.5,166775996.09375,-497868984.375,-1459904062.5,26731402500.0,-961821015.625,-889148046.875,-889319062.5,-1914680000.0,9.244000434875488,9.0,204435800.78125,1,3459053749.2187505,3459053749.2187505,1.0,True,0.09129002107733283,0.05916286136001884,0.0007522172427932017,0.0019325353163660922,0.0008336836335760012,0.0008631620264109297,0.07887392303844863,0.07153183924943732,5.0,5.0,True,True
0,301296,1066,8.98,9.01,9.03,9.08,8.96,15:04:54.618,15049103,0,28494,378,25691898.0,16972,11522,0,1355,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(30,)",0,0,0,0,-0.1,1066,289228105.46875,15,46,20260122,20220902,420412695.3125,12220000.0,1247263671.875,12491153750.0,0.0,0.0,1599.9999642372131,59757870000.0,28584995000.0,11694486250.0,2554447031.25,14681.0,16704331250.0,793611015.625,12892185000.0,27189487500.0,20448905000.0,16242995000.0,8283999375.0,1128901953.125,-14744000.244140623,2130242031.25,4921973750.0,6208226250.0,1126792031.25,693881953.125,680174062.5,9452975000.0,6.473999977111816,9.0,289228105.46875,1,2597268387.109375,2597268387.109375,1.0,True,0.06476835928115306,0.0427539641198688,0.002580312675169963,0.004441138979419765,7.65304490543059e-05,0.00033976495893188463,0.05267034529911686,0.15253704060208462,1.0,4.0,True,True
0,301332,1350,9.92,10.01,10.03,10.06,9.92,15:04:54.054,15049009,0,36512,547,36453232.0,19699,16814,0,6469,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,"(5342,)",0,0,0,0,-0.39,1350,264897500.0,12,23,20260202,20230518,461562500.0,12380000.0,1039606171.875,23993957500.0,0.0,0.0,1899.999976158142,45224680000.0,30469820000.0,5693543125.0,2597475000.0,21000.0,14987467500.0,-92522998.046875,17292147500.0,29156890000.0,23842395000.0,16257506250.0,4676223750.0,1050375937.5,112278007.8125,226948007.8125,-1588715000.0,6451955000.0,1015545000.0,880087031.25,887246953.125,6770146250.0,6.316999912261963,9.0,264897500.0,1,2627783200.0,2627783200.0,1.0,True,0.08839313752007391,0.05319023103272981,-0.0016456988244197418,-0.011339935049054131,-0.0006002895123071728,-0.0018959828665488648,0.058917411757049,-0.006267121754324171,4.0,1.0,True,True
1,600051,1504,8.17,8.17,8.18,8.22,8.11,14:59:58.502,14999584,-817,50745,174,41517976.0,24324,26421,0,1505,8.16,8.17,151,87,8.15,8.18,201,634,8.14,8.19,126,309,8.13,8.2,254,206,8.12,8.21,58,139,"(22,)",0,0,0,0,0.12,1504,310880000.0,28,25,20251027,19970410,310880000.0,15510000.0,550408984.375,10116655625.0,0.0,0.0,2199.999988079071,48713755000.0,29488675000.0,2583131093.75,94860000.0,23359.0,10669852500.0,3206502812.5,1435697031.25,33976210000.0,8905821250.0,8206596250.0,3874895000.0,538112968.75,467210976.5625,4263525000.0,-574937968.75,13026542500.0,519200000.0,439810000.0,670868046.875,25380662500.0,10.928999900817873,9.0,310880000.0,1,2539889600.0,2539889600.0,1.0,True,0.09490793394759847,0.05779270029044681,0.0041635518284716955,0.0003413049970062837,0.0007256073087066814,-1.031128902239988e-05,0.04775170507921601,0.007841703220391403,3.0,1.0,True,True
1,600182,599,14.96,15.02,14.97,15.05,14.95,14:59:56.418,14999005,-1496,9678,83,14494545.0,4090,5588,-1,973,14.96,14.97,21,159,14.95,14.98,672,342,14.94,14.99,111,21,14.93,15.0,136,407,14.92,15.01,99,36,"(22,)",0,0,0,0,0.0,599,170000000.0,1,7,20251230,19990507,340000000.0,12290000.0,1563572656.25,34246675000.0,0.0,0.0,3600.0001430511475,44780430000.0,32333365000.0,11024222500.0,277533007.8125,19986.0,15764987500.0,9372422500.0,160895996.09375,11273502500.0,35873695000.0,29604475000.0,18324770000.0,3299378750.0,-5162999.877929688,3876201250.0,-219065000.0,5427685000.0,3297676875.0,2457817031.25,1216882031.25,6012605625.0,3.315999984741211,9.0,170000000.0,1,2543200000.0,2543200000.0,1.0,True,0.06421052394636581,0.042772459797341546,-0.0016993906216192234,-0.0037771542111889114,-0.0008508715756067898,-0.0006784618457100454,-0.0044698892285847495,0.13766819725417556,2.0,1.0,True,True
1,600235,1608,7.21,7.22,7.23,7.28,7.18,14:59:58.488,14999580,-721,66175,573,47883280.0,27845,38330,1,7787,7.2,7.21,106,353,7.19,7.22,774,478,7.18,7.23,471,325,7.17,7.24,141,390,7.16,7.25,20,1144,"(22,)",0,0,0,0,0.0,1608,351300000.0,28,38,20251025,20000615,351300000.0,12220000.0,609765781.25,11634001250.0,0.0,0.0,500.0000074505806,30648272500.0,9458781250.0,19065251250.0,769325000.0,19257.0,10916286250.0,0.0,8303147500.0,15132400000.0,8887221250.0,7412059375.0,1665146093.75,187949003.90625,50528999.0234375,272470000.0,-371231015.625,4245181875.0,187054003.90625,186410000.0,186410000.0,2354957968.75,4.307000160217285,9.0,351300000.0,1,2532873000.0,2532873000.0,1.0,True,0.09986697938776798,0.04773073236456514,-0.008971147870706589,-0.007118555095291038,-0.0014992217182806637,-0.0010587002567859296,-0.08214646487678921,-0.12978391196970535,2.0,2.0,True,True
1,600318,1582,8.74,8.71,8.71,8.75,8.68,14:59:58.297,14999527,-874,62412,1396,54451752.0,25610,36802,0,4399,8.73,8.74,1513,294,8.72,8.75,648,3013,8.71,8.76,702,1446,8.7,8.77,1033,1048,8.69,8.78,187,1441,"(2774,)",0,0,0,0,0.11,1582,512727617.1875,24,1,20251018,20001208,512727617.1875,19660000.0,335749609.375,2471028750.0,0.0,0.0,799.9999821186066,45082360000.0,20105343750.0,183981015.625,22999.99952316284,60185.0,13015892500.0,10496852500.0,5238009062.5,10931436250.0,2621944062.5,510731992.1875,294560000.0,1289773046.875,223733007.8125,-1740597031.25,762507968.75,285999.98474121094,1289771015.625,913635000.0,398709023.4375,-571381015.625,2.131999969482422,9.0,512727617.1875,1,4481239374.21875,4481239374.21875,0.95,True,0.07769325431214756,0.054050722302587964,-0.018044629241625032,-0.007765793012947914,-0.0019095892326661743,-0.0010057180358954327,-0.14815122991035792,-0.09687267044988734,0.0,0.0,True,True
1,600351,2097,6.73,6.68,6.69,6.77,6.66,14:59:58.301,14999528,-673,151498,783,102070112.0,51372,100127,0,7720,6.73,6.74,1762,440,6.72,6.75,1239,7984,6.71,6.76,723,3308,6.7,6.77,1600,6394,6.69,6.78,701,3420,"(5654,)",0,0,0,0,-0.14,2097,692000078.125,17,34,20251118,20020926,692000078.125,12270000.0,2349331406.25,21215097500.0,0.0,0.0,3100.000023841858,33427212500.0,14846056250.0,11060492500.0,1402662031.25,53669.0,4733534062.5,-388128984.375,5946088125.0,27957610000.0,17087122500.0,8178793125.0,2418421093.75,2532588125.0,15571999.51171875,4566620000.0,670975000.0,3043300937.5,2533639062.5,1984914062.5,2150942031.25,12570095000.0,3.99399995803833,9.0,692000078.125,1,4657160525.78125,4657160525.78125,1.0,True,0.06679665372237578,0.04066282700651367,-0.003341575655143897,-0.0041199969410045945,-0.0005422893734256922,-0.0010068793492941201,-0.04658608663175275,-0.05869198718128926,2.0,2.0,True,True
