symbol,name,market,trade_date,close,pct_chg,ma5,ma10,ma20,signals,score,reason
301070,开勒股份,0,20260303,63.2,-5.105,63.606,62.189,60.711,强势回调买,3.0085,强势回调买
301115,联检科技,0,20260303,20.2,-1.655,20.332,19.583,19.0645,强势回调买,3.0052,强势回调买
002299,圣农发展,0,20260303,19.14,-1.644,19.016,18.656,17.9525,强势回调买,3.0044,强势回调买
601568,北元集团,1,20260303,4.29,-3.812,4.42,4.363,4.2655,支撑确认买,3.0028,支撑确认买
600160,巨化股份,1,20260303,42.15,-2.656,41.874,40.844,39.9295,强势回调买,3.0023,强势回调买
600152,维科技术,1,20260303,9.13,-1.722,9.07,8.571,8.188,强势回调买,3.0015,强势回调买
000932,华菱钢铁,0,20260303,6.58,-3.093,6.624,6.36,6.25,强势回调买,3.0007,强势回调买
688032,禾迈股份,1,20260303,115.06,5.444,108.816,107.933,108.007,金叉跟进买,3.0,金叉跟进买
300393,中来股份,0,20260303,11.63,5.44,10.312,9.922,9.57,金叉跟进买,3.0,金叉跟进买
301132,满坤科技,0,20260303,38.88,-0.867,39.144,37.991,37.1255,强势回调买,2.9977,强势回调买
600468,百利电气,1,20260303,7.46,-4.359,7.684,7.538,7.4125,支撑确认买,2.9973,支撑确认买
600409,三友化工,1,20260303,8.8,0.802,8.74,8.355,7.969,强势回调买,2.9941,强势回调买
000010,美丽生态,0,20260303,4.02,-3.597,4.048,3.802,3.666,强势回调买,2.9925,强势回调买
000709,河钢股份,0,20260303,2.61,-3.333,2.638,2.552,2.523,强势回调买,2.9919,强势回调买
300320,海达股份,0,20260303,11.32,0.0,11.4,11.206,10.7875,强势回调买,2.9895,强势回调买
600603,广汇物流,1,20260303,7.06,-1.534,7.11,6.963,6.786,强势回调买,2.989,强势回调买
603186,华正新材,1,20260303,79.78,-1.87,80.35,79.123,73.251,强势回调买,2.9872,强势回调买
688718,唯赛勃,1,20260303,15.03,-3.53,15.4,15.13,14.813,支撑确认买,2.9862,支撑确认买
600233,圆通速递,1,20260303,18.93,-1.815,18.796,18.357,17.843,强势回调买,2.9861,强势回调买
301595,太力科技,0,20260303,60.35,0.033,60.784,58.398,56.1315,强势回调买,2.9858,强势回调买
603067,振华股份,1,20260303,41.95,-1.526,41.642,39.154,37.083,强势回调买,2.9781,强势回调买
688156,路德科技,1,20260303,21.47,-0.047,21.312,20.549,19.8675,强势回调买,2.9776,强势回调买
600158,中体产业,1,20260303,10.34,-1.991,10.418,10.163,9.8445,强势回调买,2.9754,强势回调买
000683,博源化工,0,20260303,9.27,-3.337,9.34,8.951,8.6425,强势回调买,2.9752,强势回调买
301057,汇隆新材,0,20260303,44.91,0.0,45.252,43.58,40.9635,强势回调买,2.9733,强势回调买
603279,景津装备,1,20260303,20.26,-1.411,20.108,19.248,19.061,强势回调买,2.9732,强势回调买
300720,海川智能,0,20260303,38.32,-0.982,38.032,35.18,34.628,强势回调买,2.9728,强势回调买
600780,通宝能源,1,20260303,6.52,-0.61,6.47,6.291,6.217,强势回调买,2.9682,强势回调买
688343,云天励飞,1,20260303,98.89,-5.819,98.13,94.229,89.252,强势回调买,2.9677,强势回调买
300449,汉邦高科,0,20260303,8.55,1.423,8.484,8.374,7.855,强势回调买,2.9666,强势回调买
688097,博众精工,1,20260303,45.0,-7.787,45.356,44.045,42.978,强势回调买,2.9645,强势回调买
301285,鸿日达,0,20260303,80.78,-5.443,81.43,79.124,76.3125,强势回调买,2.9605,强势回调买
603167,渤海轮渡,1,20260303,9.95,1.842,9.824,9.747,9.6345,强势回调买,2.9603,强势回调买
603685,晨丰科技,1,20260303,28.19,-1.982,28.418,26.706,24.757,强势回调买,2.9593,强势回调买
300835,龙磁科技,0,20260303,91.03,-6.617,91.768,87.647,82.037,强势回调买,2.9587,强势回调买
301198,喜悦智行,0,20260303,16.02,-6.969,16.152,15.504,14.9065,强势回调买,2.9548,强势回调买
688127,蓝特光学,1,20260303,52.53,-1.537,52.09,50.358,48.886,强势回调买,2.9466,强势回调买
002937,兴瑞科技,0,20260303,26.44,-2.001,26.216,25.698,24.7815,强势回调买,2.9437,强势回调买
301299,卓创资讯,0,20260303,61.75,-4.264,63.674,62.883,61.281,支撑确认买,2.9404,支撑确认买
002443,金洲管道,0,20260303,9.73,-2.014,9.646,9.212,8.93,强势回调买,2.9388,强势回调买
301210,金杨精密,0,20260303,39.5,-3.091,40.67,40.469,39.1125,支撑确认买,2.9388,支撑确认买
603155,新亚强,1,20260303,20.84,-3.07,20.66,19.515,18.374,强势回调买,2.9386,强势回调买
600925,苏能股份,1,20260303,4.85,1.042,4.77,4.731,4.718,强势回调买,2.9373,强势回调买
002092,中泰化学,0,20260303,7.75,-2.27,7.682,7.476,7.0035,强势回调买,2.9344,强势回调买
002795,永和智控,0,20260303,8.27,-4.06,8.196,7.714,7.25,强势回调买,2.9291,强势回调买
300266,兴源环境,0,20260303,2.57,-3.745,2.662,2.598,2.565,支撑确认买,2.9242,支撑确认买
601666,平煤股份,1,20260303,8.99,-0.111,8.908,8.835,8.5995,强势回调买,2.9238,强势回调买
688282,理工导航,1,20260303,78.8,-3.856,78.08,76.294,73.8335,强势回调买,2.9234,强势回调买
600710,苏美达,1,20260303,13.09,-5.282,13.212,12.709,12.212,强势回调买,2.923,强势回调买
002266,浙富控股,0,20260303,4.98,-5.143,5.144,5.024,4.95,支撑确认买,2.9223,支撑确认买
300048,合康新能,0,20260303,7.79,-6.37,7.718,7.345,7.1885,强势回调买,2.9201,强势回调买
600966,博汇纸业,1,20260303,8.25,-2.827,8.328,8.254,7.835,强势回调买,2.919,强势回调买
002782,可立克,0,20260303,23.65,1.025,23.428,22.742,22.6925,强势回调买,2.9157,强势回调买
600150,中国船舶,1,20260303,37.57,-1.469,37.932,36.918,35.6185,强势回调买,2.9137,强势回调买
002028,思源电气,0,20260303,219.4,-1.407,221.516,217.738,204.9895,强势回调买,2.9134,强势回调买
688151,华强科技,1,20260303,22.72,-4.778,22.982,22.438,21.9035,强势回调买,2.9125,强势回调买
605298,必得科技,1,20260303,44.54,1.319,44.088,43.985,42.8675,强势回调买,2.9121,强势回调买
600540,新赛股份,1,20260303,5.36,-1.107,5.412,5.127,5.044,强势回调买,2.9118,强势回调买
002663,普邦股份,0,20260303,2.13,-3.62,2.202,2.167,2.1185,支撑确认买,2.9105,支撑确认买
688157,松井股份,1,20260303,40.02,-3.287,39.636,38.401,37.6515,强势回调买,2.9094,强势回调买
002511,中顺洁柔,0,20260303,8.78,-1.237,8.866,8.646,8.4415,强势回调买,2.909,强势回调买
601619,嘉泽新能,1,20260303,6.68,-1.62,6.746,6.284,6.1535,强势回调买,2.9065,强势回调买
688515,裕太微,1,20260303,129.98,-6.918,131.27,127.432,123.1075,强势回调买,2.9052,强势回调买
301068,大地海洋,0,20260303,28.29,-0.387,28.572,27.917,27.158,强势回调买,2.9039,强势回调买
300040,九洲集团,0,20260303,7.24,-1.228,7.324,7.16,6.977,强势回调买,2.902,强势回调买
601600,中国铝业,1,20260303,13.97,-2.102,13.79,13.428,13.493,强势回调买,2.9014,强势回调买
688345,博力威,1,20260303,36.7,-2.159,38.028,37.644,36.6045,支撑确认买,2.9002,支撑确认买
601991,大唐发电,1,20260303,4.0,-2.913,3.96,3.838,3.8055,强势回调买,2.897,强势回调买
002930,宏川智慧,0,20260303,13.45,-1.465,13.588,13.247,12.6785,强势回调买,2.8953,强势回调买
000415,渤海租赁,0,20260303,5.26,-2.412,5.314,5.27,4.972,强势回调买,2.8951,强势回调买
002748,世龙实业,0,20260303,12.68,-4.948,13.164,12.936,12.678,支撑确认买,2.8938,支撑确认买
002797,第一创业,0,20260303,7.49,1.491,7.414,7.179,7.059,强势回调买,2.8925,强势回调买
300442,润泽科技,0,20260303,96.49,-2.239,97.51,90.609,84.809,强势回调买,2.8862,强势回调买
002541,鸿路钢构,0,20260303,23.83,-3.678,24.082,23.129,22.7175,强势回调买,2.8861,强势回调买
600222,太龙药业,1,20260303,6.88,-2.134,7.124,6.95,6.85,支撑确认买,2.8849,支撑确认买
688059,华锐精密,1,20260303,120.99,-5.587,122.282,114.289,106.047,强势回调买,2.883,强势回调买
688633,星球石墨,1,20260303,27.03,-4.285,27.32,26.293,25.968,强势回调买,2.8816,强势回调买
688150,莱特光电,1,20260303,33.86,-2.701,34.226,32.244,30.061,强势回调买,2.8792,强势回调买
000967,盈峰环境,0,20260303,8.12,-3.563,8.208,7.827,7.4685,强势回调买,2.8784,强势回调买
300891,惠云钛业,0,20260303,10.61,1.628,10.494,10.051,9.924,强势回调买,2.8684,强势回调买
002595,豪迈科技,0,20260303,94.59,-2.06,95.65,95.671,90.346,强势回调买,2.8675,强势回调买
600726,华电能源,1,20260303,2.72,0.369,2.69,2.625,2.5885,强势回调买,2.8654,强势回调买
601877,正泰电器,1,20260303,32.32,-3.781,32.708,31.968,31.1065,强势回调买,2.8639,强势回调买
603960,克来机电,1,20260303,26.15,3.605,25.858,25.805,23.748,强势回调买,2.8612,强势回调买
600575,淮河能源,1,20260303,3.72,-0.268,3.678,3.606,3.5115,强势回调买,2.8574,强势回调买
688035,德邦科技,1,20260303,68.32,-9.028,69.116,65.155,59.479,强势回调买,2.8545,强势回调买
600281,华阳新材,1,20260303,6.25,-4.58,6.498,6.352,6.2495,支撑确认买,2.8534,支撑确认买
688319,欧林生物,1,20260303,27.11,-1.058,27.428,26.605,25.4445,强势回调买,2.8522,强势回调买
600230,沧州大化,1,20260303,24.68,-6.938,24.394,22.457,21.5985,强势回调买,2.8483,强势回调买
002386,天原股份,0,20260303,6.1,-3.937,6.328,6.167,6.078,支撑确认买,2.8467,支撑确认买
001230,劲旅环境,0,20260303,26.64,0.528,26.958,26.722,25.277,强势回调买,2.8461,强势回调买
002897,意华股份,0,20260303,64.8,-6.426,65.586,61.573,57.7055,强势回调买,2.8405,强势回调买
300254,仟源医药,0,20260303,12.03,0.838,12.176,11.951,11.401,强势回调买,2.8403,强势回调买
000027,深圳能源,0,20260303,7.06,0.427,6.97,6.834,6.795,强势回调买,2.8326,强势回调买
603042,华脉科技,1,20260303,19.76,2.172,19.514,19.331,18.5615,强势回调买,2.8218,强势回调买
601179,中国西电,1,20260303,15.47,-4.27,15.914,15.328,15.209,支撑确认买,2.8198,支撑确认买
600486,扬农化工,1,20260303,79.99,-1.064,78.988,76.53,75.641,强势回调买,2.8194,强势回调买
605399,晨光新材,1,20260303,15.35,-2.663,15.958,15.599,15.3205,支撑确认买,2.8185,支撑确认买
601001,晋控煤业,1,20260303,17.0,0.118,16.786,16.475,15.8545,强势回调买,2.8175,强势回调买
600057,厦门象屿,1,20260303,8.57,0.351,8.46,8.374,8.243,强势回调买,2.8165,强势回调买
301357,北方长龙,0,20260303,140.76,-4.982,138.972,136.002,133.537,强势回调买,2.814,强势回调买
000517,荣安地产,0,20260303,2.07,-2.817,2.142,2.18,2.0515,支撑确认买,2.8112,支撑确认买
600769,祥龙电业,1,20260303,12.76,-2.372,13.216,13.094,12.6555,支撑确认买,2.7997,支撑确认买
688662,富信科技,1,20260303,55.39,-4.861,58.208,57.836,55.365,支撑确认买,2.791,支撑确认买
301282,金禄电子,0,20260303,29.0,-5.011,30.87,29.792,28.987,支撑确认买,2.791,支撑确认买
603117,万林物流,1,20260303,5.75,-1.372,5.672,5.548,5.3735,强势回调买,2.7874,强势回调买
002114,罗平锌电,0,20260303,10.01,-6.797,10.51,9.997,10.0015,支撑确认买,2.783,支撑确认买
600985,淮北矿业,1,20260303,13.81,-1.216,13.62,13.329,12.8925,强势回调买,2.7815,强势回调买
600507,方大特钢,1,20260303,7.12,-0.42,7.022,6.689,6.4725,强势回调买,2.7813,强势回调买
300018,中元股份,0,20260303,12.51,-5.299,12.97,12.733,12.414,支撑确认买,2.7813,支撑确认买
300267,尔康制药,0,20260303,3.94,-6.856,4.14,3.955,3.936,支撑确认买,2.7797,支撑确认买
603076,乐惠国际,1,20260303,25.55,-2.778,26.538,26.288,25.4165,支撑确认买,2.7781,支撑确认买
002922,伊戈尔,0,20260303,43.05,-6.677,45.944,45.285,42.9985,支撑确认买,2.776,支撑确认买
300243,瑞丰高材,0,20260303,11.62,-3.568,12.23,11.941,11.606,支撑确认买,2.7759,支撑确认买
002416,爱施德,0,20260303,13.45,-3.791,13.98,13.756,13.391,支撑确认买,2.7745,支撑确认买
300057,万顺新材,0,20260303,6.03,-5.781,6.308,6.089,6.0205,支撑确认买,2.7684,支撑确认买
300080,易成新能,0,20260303,5.46,1.676,5.382,5.311,5.2505,强势回调买,2.7672,强势回调买
688545,兴福电子,1,20260303,54.9,-11.266,59.654,58.546,54.809,支撑确认买,2.7668,支撑确认买
603496,恒为科技,1,20260303,29.92,-5.615,31.048,30.409,29.705,支撑确认买,2.7653,支撑确认买
603057,紫燕食品,1,20260303,33.5,2.761,33.012,30.816,29.427,强势回调买,2.7565,强势回调买
603071,物产环能,1,20260303,14.42,0.698,14.208,13.952,13.7675,强势回调买,2.7524,强势回调买
603181,皇马科技,1,20260303,16.69,-4.954,17.438,17.028,16.6485,支撑确认买,2.7501,支撑确认买
002360,同德化工,0,20260303,5.48,-2.837,5.724,5.687,5.4655,支撑确认买,2.7469,支撑确认买
603551,奥普科技,1,20260303,12.2,2.349,12.018,12.064,11.7285,强势回调买,2.7457,强势回调买
301219,腾远钴业,0,20260303,72.49,-7.432,76.196,72.857,72.2935,支撑确认买,2.7456,支撑确认买
000801,四川九洲,0,20260303,16.3,-4.455,17.01,16.798,16.2555,支撑确认买,2.7452,支撑确认买
000525,红太阳,0,20260303,6.21,-6.051,6.568,6.463,6.1925,支撑确认买,2.7435,支撑确认买
600237,铜峰电子,1,20260303,9.96,-7.003,10.592,10.168,9.9305,支撑确认买,2.7406,支撑确认买
000708,中信特钢,0,20260303,17.72,-0.113,17.45,16.641,16.064,强势回调买,2.7358,强势回调买
300145,南方泵业,0,20260303,4.7,-4.858,4.886,4.783,4.671,支撑确认买,2.7338,支撑确认买
688072,拓荆科技,1,20260303,380.0,-1.235,374.18,348.976,347.052,强势回调买,2.7334,强势回调买
301045,天禄科技,0,20260303,39.5,-6.884,41.428,40.775,39.3675,支撑确认买,2.7327,支撑确认买
600821,金开新能,1,20260303,7.15,-3.378,7.04,6.634,6.21,强势回调买,2.7313,强势回调买
301026,浩通科技,0,20260303,33.98,-6.34,35.328,34.153,33.766,支撑确认买,2.7285,支撑确认买
301002,崧盛股份,0,20260303,41.42,-9.206,45.062,43.177,41.262,支撑确认买,2.7234,支撑确认买
002273,水晶光电,0,20260303,26.56,-6.512,27.696,27.394,26.4545,支撑确认买,2.7202,支撑确认买
600251,冠农股份,1,20260303,10.84,-5.245,11.22,10.776,10.697,支撑确认买,2.7166,支撑确认买
600596,新安股份,1,20260303,13.04,-4.469,13.536,13.216,12.9205,支撑确认买,2.7157,支撑确认买
300706,阿石创,0,20260303,41.75,-5.135,44.984,43.811,41.574,支撑确认买,2.7153,支撑确认买
301176,逸豪新材,0,20260303,25.85,-5.519,28.132,27.374,25.7405,支撑确认买,2.7149,支撑确认买
301040,中环海陆,0,20260303,35.91,-7.686,37.69,37.483,35.745,支撑确认买,2.7077,支撑确认买
301120,新特电气,0,20260303,23.78,0.295,23.396,22.512,21.4565,强势回调买,2.7076,强势回调买
603091,众鑫股份,1,20260303,79.65,-2.937,83.568,82.09,79.2785,支撑确认买,2.7063,支撑确认买
688291,金橙子,1,20260303,48.1,-7.695,51.084,49.203,47.8655,支撑确认买,2.702,支撑确认买
000823,超声电子,0,20260303,14.95,-5.14,15.848,15.433,14.8745,支撑确认买,2.6985,支撑确认买
300877,金春股份,0,20260303,30.99,-7.52,32.63,32.443,30.833,支撑确认买,2.6982,支撑确认买
301109,军信股份,0,20260303,17.62,1.791,17.328,16.706,16.157,强势回调买,2.6945,强势回调买
301560,众捷汽车,0,20260303,38.65,-4.85,41.0,39.425,38.435,支撑确认买,2.6881,支撑确认买
688011,新光光电,1,20260303,69.6,-8.505,73.84,71.924,69.188,支撑确认买,2.6809,支撑确认买
300398,飞凯材料,0,20260303,28.8,-6.554,31.358,30.179,28.623,支撑确认买,2.6763,支撑确认买
301190,善水科技,0,20260303,24.39,-7.438,25.326,24.618,24.1275,支撑确认买,2.6737,支撑确认买
300370,安控科技,0,20260303,3.0,1.695,2.948,2.9,2.8335,强势回调买,2.6708,强势回调买
600987,航民股份,1,20260303,8.19,-3.76,8.496,8.447,8.086,支撑确认买,2.6623,支撑确认买
002135,东南网架,0,20260303,6.55,2.344,6.434,6.327,6.17,强势回调买,2.6591,强势回调买
603070,万控智造,1,20260303,16.4,1.172,16.108,15.438,15.0115,强势回调买,2.6562,强势回调买
688107,安路科技,1,20260303,30.54,-5.037,32.382,31.391,30.3115,支撑确认买,2.6492,支撑确认买
603488,展鹏科技,1,20260303,10.39,-4.766,10.16,9.902,10.052,强势回调买,2.6484,强势回调买
688521,芯原股份,1,20260303,237.8,-11.07,257.474,256.567,235.9885,支撑确认买,2.6465,支撑确认买
000839,国安股份,0,20260303,3.15,-5.405,3.484,3.37,3.126,支撑确认买,2.6464,支撑确认买
301268,铭利达,0,20260303,23.65,5.769,23.22,23.757,22.054,强势回调买,2.6444,强势回调买
300423,昇辉科技,0,20260303,9.34,-6.6,9.82,9.613,9.2665,支撑确认买,2.6414,支撑确认买
300066,三川智慧,0,20260303,7.39,-7.625,7.92,7.601,7.3315,支撑确认买,2.6404,支撑确认买
688750,金天钛业,1,20260303,20.48,-6.782,21.474,20.531,20.2995,支撑确认买,2.6222,支撑确认买
600566,济川药业,1,20260303,28.36,2.014,27.82,27.562,27.0305,强势回调买,2.6177,强势回调买
600132,重庆啤酒,1,20260303,56.68,1.196,55.556,55.014,54.5645,强势回调买,2.6176,强势回调买
600395,盘江股份,1,20260303,6.06,1.338,5.944,5.838,5.6115,强势回调买,2.6145,强势回调买
300444,双杰电气,0,20260303,15.16,-4.654,15.918,15.416,15.018,支撑确认买,2.6109,支撑确认买
601699,潞安环能,1,20260303,14.93,0.539,14.64,14.345,13.8565,强势回调买,2.6057,强势回调买
601077,渝农商行,1,20260303,6.71,3.231,6.544,6.607,6.5035,强势回调买,2.604,强势回调买
301087,可孚医疗,0,20260303,58.3,0.172,57.164,56.295,54.8735,强势回调买,2.6038,强势回调买
603466,风语筑,1,20260303,10.55,-3.829,11.806,11.642,10.447,支撑确认买,2.6028,支撑确认买
688456,有研粉材,1,20260303,63.28,-5.028,66.388,64.98,62.654,支撑确认买,2.6002,支撑确认买
300567,精测电子,0,20260303,139.85,-8.893,151.216,142.885,138.376,支撑确认买,2.587,支撑确认买
603967,中创物流,1,20260303,13.46,2.827,13.188,13.067,12.9165,强势回调买,2.5813,强势回调买
603328,依顿电子,1,20260303,12.08,-5.106,12.886,12.559,11.948,支撑确认买,2.579,支撑确认买
301095,广立微,0,20260303,82.76,-6.242,87.218,86.986,81.8145,支撑确认买,2.5689,支撑确认买
000998,隆平高科,0,20260303,10.31,1.178,10.072,9.921,9.9505,强势回调买,2.5685,强势回调买
001326,联域股份,0,20260303,58.89,-5.746,62.16,61.909,58.203,支撑确认买,2.5639,支撑确认买
300414,中光防雷,0,20260303,15.88,-9.773,16.61,15.978,15.6945,支撑确认买,2.5636,支撑确认买
000890,法尔胜,0,20260303,8.06,-4.389,7.892,6.851,6.053,强势回调买,2.5614,强势回调买
301092,争光股份,0,20260303,37.76,-5.006,39.844,38.271,37.3055,支撑确认买,2.5563,支撑确认买
002539,云图控股,0,20260303,15.23,-4.812,15.972,15.565,15.043,支撑确认买,2.5514,支撑确认买
002531,天顺风能,0,20260303,10.32,4.559,10.1,9.804,9.027,强势回调买,2.5465,强势回调买
300819,聚杰微纤,0,20260303,58.88,-1.899,57.602,54.038,46.5145,强势回调买,2.5344,强势回调买
688231,隆达股份,1,20260303,32.31,-8.677,35.096,33.191,31.8735,支撑确认买,2.5261,支撑确认买
601126,四方股份,1,20260303,46.28,-3.844,45.26,43.145,40.5595,强势回调买,2.5239,强势回调买
600330,天通股份,1,20260303,17.95,1.757,17.544,17.497,16.073,强势回调买,2.5057,强势回调买
002159,三特索道,0,20260303,19.52,2.36,19.074,18.659,17.452,强势回调买,2.4985,强势回调买
300852,四会富仕,0,20260303,48.6,-9.8,52.22,49.656,47.857,支撑确认买,2.4895,支撑确认买
300912,凯龙高科,0,20260303,30.0,-9.829,33.41,34.61,29.535,支撑确认买,2.4851,支撑确认买
600149,廊坊发展,1,20260303,6.34,4.62,6.19,6.16,5.9045,强势回调买,2.473,强势回调买
601187,厦门银行,1,20260303,7.55,0.667,7.312,7.407,7.3455,支撑确认买,2.4667,支撑确认买
300540,蜀道装备,0,20260303,24.7,3.869,24.11,23.415,23.2445,强势回调买,2.4659,强势回调买
603565,中谷物流,1,20260303,11.2,1.266,10.932,10.71,10.463,强势回调买,2.4645,强势回调买
300487,蓝晓科技,0,20260303,75.5,1.793,73.58,71.255,69.7825,强势回调买,2.4172,强势回调买
000552,甘肃能化,0,20260303,2.67,1.136,2.602,2.549,2.503,强势回调买,2.416,强势回调买
600727,鲁北化工,1,20260303,8.33,2.083,8.116,7.914,7.7,强势回调买,2.409,强势回调买
600348,华阳股份,1,20260303,10.31,-0.29,10.044,9.781,9.5835,强势回调买,2.4055,强势回调买
601880,辽港股份,1,20260303,1.78,1.136,1.734,1.69,1.6725,强势回调买,2.4042,强势回调买
600513,联环药业,1,20260303,21.1,3.89,20.552,20.554,20.1015,强势回调买,2.4001,强势回调买
601339,百隆东方,1,20260303,7.36,2.937,7.166,7.091,7.0495,强势回调买,2.3878,强势回调买
600359,新农开发,1,20260303,8.09,2.276,7.872,7.588,7.534,强势回调买,2.3692,强势回调买
002546,新联电子,0,20260303,10.78,0.466,10.486,9.872,9.419,强势回调买,2.3589,强势回调买
001278,一彬科技,0,20260303,25.62,4.189,24.91,25.035,24.186,强势回调买,2.3449,强势回调买
002986,宇新股份,0,20260303,14.74,3.657,14.318,13.766,13.0255,强势回调买,2.3158,强势回调买
000937,冀中能源,0,20260303,5.95,2.058,5.778,5.679,5.602,强势回调买,2.307,强势回调买
000533,顺钠股份,0,20260303,11.18,-1.844,11.53,11.511,10.7065,支撑确认买,2.2893,支撑确认买
002929,润建股份,0,20260303,49.75,3.971,48.276,48.59,47.527,强势回调买,2.284,强势回调买
000983,山西焦煤,0,20260303,7.56,2.162,7.33,7.184,7.104,强势回调买,2.2587,强势回调买
300300,海峡创新,0,20260303,13.89,0.0,13.458,12.991,12.8065,强势回调买,2.237,强势回调买
301638,南网数字,0,20260303,23.31,2.237,22.558,22.007,21.6125,强势回调买,2.1999,强势回调买
000729,燕京啤酒,0,20260303,13.25,4.085,12.812,12.678,12.53,强势回调买,2.1744,强势回调买
300814,中富电路,0,20260303,103.29,-5.912,99.754,91.725,82.8925,强势回调买,2.1366,强势回调买
002278,神开股份,0,20260303,15.22,-0.131,14.656,14.227,13.9245,强势回调买,2.0455,强势回调买
300228,富瑞特装,0,20260303,12.81,15.823,11.354,10.817,10.7065,强势回调买,2.0,强势回调买
300135,宝利国际,0,20260303,5.16,12.664,4.462,4.267,4.1655,强势回调买,2.0,强势回调买
601866,中远海发,1,20260303,3.25,10.169,2.978,2.831,2.733,强势回调买,2.0,强势回调买
601015,陕西黑猫,1,20260303,5.69,10.058,5.134,4.928,4.7415,强势回调买,2.0,强势回调买
000301,东方盛虹,0,20260303,14.58,10.038,13.45,13.187,12.942,强势回调买,2.0,强势回调买
001299,美能能源,0,20260303,15.47,10.028,14.106,13.765,13.4995,强势回调买,2.0,强势回调买
601083,锦江航运,1,20260303,13.73,10.016,12.608,12.206,12.013,强势回调买,2.0,强势回调买
603139,康惠股份,1,20260303,28.13,10.012,26.774,25.65,24.6215,强势回调买,2.0,强势回调买
002350,北京科锐,0,20260303,13.08,10.008,11.734,10.781,10.198,强势回调买,2.0,强势回调买
002700,万憬能源,0,20260303,8.18,9.946,7.57,7.462,7.3815,强势回调买,2.0,强势回调买
601919,中远海控,1,20260303,16.97,9.909,15.458,14.998,14.706,强势回调买,2.0,强势回调买
600428,中远海特,1,20260303,9.3,9.799,8.588,8.279,7.956,强势回调买,2.0,强势回调买
600792,云煤能源,1,20260303,5.42,9.717,4.996,4.781,4.6155,强势回调买,2.0,强势回调买
301500,飞南资源,0,20260303,25.71,9.358,22.46,21.075,20.626,强势回调买,2.0,强势回调买
300335,迪森股份,0,20260303,6.9,9.35,6.48,6.356,6.232,强势回调买,2.0,强势回调买
001872,招商港口,0,20260303,22.63,9.324,20.816,20.341,19.9825,强势回调买,2.0,强势回调买
000520,凤凰航运,0,20260303,5.12,8.245,4.744,4.655,4.522,强势回调买,2.0,强势回调买
000985,大庆华科,0,20260303,24.7,8.096,22.344,21.87,21.747,强势回调买,2.0,强势回调买
601008,连云港,1,20260303,6.16,7.692,5.612,5.439,5.3785,强势回调买,2.0,强势回调买
000593,德龙汇能,0,20260303,16.62,7.226,15.614,14.763,14.973,强势回调买,2.0,强势回调买
301179,泽宇智能,0,20260303,18.88,6.787,17.948,17.618,17.3395,强势回调买,2.0,强势回调买
600691,潞化科技,1,20260303,3.63,6.452,3.404,3.279,3.209,强势回调买,2.0,强势回调买
300055,万邦达,0,20260303,9.95,5.964,9.278,8.941,8.3615,强势回调买,2.0,强势回调买
603095,越剑智能,1,20260303,21.69,5.857,20.518,20.654,20.116,强势回调买,2.0,强势回调买
001205,盛航股份,0,20260303,17.98,5.455,17.04,16.62,16.365,强势回调买,2.0,强势回调买
000059,华锦股份,0,20260303,6.67,5.371,6.266,6.108,6.018,强势回调买,2.0,强势回调买
601011,宝泰隆,1,20260303,3.99,5.277,3.774,3.659,3.5805,强势回调买,2.0,强势回调买
600508,上海能源,1,20260303,13.9,4.985,13.184,12.875,12.713,强势回调买,2.0,强势回调买
000507,珠海港,0,20260303,5.86,4.83,5.626,5.54,5.503,强势回调买,2.0,强势回调买
002921,联诚精密,0,20260303,26.28,4.701,24.816,24.445,23.968,强势回调买,2.0,强势回调买
600997,开滦股份,1,20260303,6.77,4.475,6.43,6.315,6.2505,强势回调买,2.0,强势回调买
300471,厚普股份,0,20260303,16.56,4.348,15.824,15.254,15.0085,强势回调买,2.0,强势回调买
000822,山东海化,0,20260303,7.24,4.323,6.828,6.662,6.3135,强势回调买,2.0,强势回调买
600740,山西焦化,1,20260303,5.17,4.234,4.938,4.779,4.6585,强势回调买,2.0,强势回调买
000723,美锦能源,0,20260303,5.51,4.159,5.226,5.058,5.0005,强势回调买,2.0,强势回调买
000819,岳阳兴长,0,20260303,18.12,3.661,17.03,16.784,16.7,强势回调买,2.0,强势回调买
688655,迅捷兴,1,20260303,22.79,3.309,21.724,21.089,20.6075,强势回调买,2.0,强势回调买
000833,粤桂股份,0,20260303,25.57,3.105,24.236,23.123,21.738,强势回调买,2.0,强势回调买
000852,石化机械,0,20260303,8.98,2.982,8.458,8.187,8.14,强势回调买,2.0,强势回调买
600546,山煤国际,1,20260303,12.38,2.739,11.856,11.573,11.315,强势回调买,2.0,强势回调买
300189,神农种业,0,20260303,8.4,2.689,8.054,7.718,7.7,强势回调买,2.0,强势回调买
600313,农发种业,1,20260303,8.4,2.689,8.046,7.708,7.779,强势回调买,2.0,强势回调买
600844,金煤科技,1,20260303,3.45,2.679,3.314,3.247,3.2045,强势回调买,2.0,强势回调买
601069,西部黄金,1,20260303,40.95,2.657,37.686,36.254,38.1965,支撑确认买,2.0,支撑确认买
688543,国科军工,1,20260303,76.65,2.309,72.106,69.693,68.057,强势回调买,2.0,强势回调买
002383,合众思壮,0,20260303,12.37,1.979,11.704,11.431,11.361,强势回调买,2.0,强势回调买
001337,四川黄金,0,20260303,56.79,1.884,52.838,50.113,53.8115,支撑确认买,2.0,支撑确认买
