ts_code,name,industry,close,pct_chg,limit_times,open_times,fd_amount,first_time,last_time,theme,status,lu_desc,turnover_rate,volume_ratio,circ_mv,mf_net_amount,mf_buy_elg_amount,mf_buy_lg_amount,score,asof_trade_date,prev_open_trade_date,run_at,trade_date,turnover_rate_db,volume_ratio_db,total_mv,circ_mv_db,free_share,float_share,trade_date_mf,mf_net_amount_mf,mf_net_amount_rate,mf_buy_elg_amount_mf,mf_buy_elg_amount_rate,mf_buy_lg_amount_mf,mf_buy_lg_amount_rate,today_trade_date,today_up_limit,today_down_limit,prev_limit_trade_date,prev_limit_times,prev_open_times,prev_fd_amount,prev_first_time,prev_last_time,prev_limit_flag,prev_margin_trade_date,rzye,rzmre,rzche,rqye,rqyl,rqmcl,rzrqye,prev_lhb_trade_date,lhb_turnover_rate,lhb_amount,lhb_net_amount,lhb_net_rate,lhb_amount_rate,lhb_reason,rt_servertime,rt_price,rt_last_close,rt_gap_pct,rt_high,rt_low,rt_pos_in_range,rt_speed_pct,rt_spread_bp,rt_imbalance,rt_bid1,rt_ask1,rt_bid_value,rt_ask_value,rt_bid_vol_5,rt_ask_vol_5,rt_vol_hand,rt_amount_yuan,rt_vwap,rt_above_vwap_pct,rt_b_vol_hand,rt_s_vol_hand,rt_b_ratio,mbar_last_dt,mret_n,mret_5,mret_15,mvol_ratio_5,mtrend_score,mbar_n,moneyflow_source,tail_score,pass_spread,pass_imbalance,pass_vwap,pass_momentum,near_down_limit,decision
002216.SZ,三全食品,食品加工,12.76,10.0,1,0,133650932.0,93603,93603,食品饮料、物流,首板,食品饮料,3.9683,2.74,804396.7864,8928.12,10273.85,-1345.73,56.15909090909091,20260302,20260227,2026-03-02 14:47:56,20260227,3.9683,2.74,1121838.8452,804396.7864,30915.9643,63040.5005,20260227,8928.12,28.5,10273.85,32.8,-1345.73,-4.3,20260302,14.04,11.48,20260227,1.0,0,133650932.0,93603,93603,U,20260227,202768030.0,42160581.0,27518276.0,139084.0,10900.0,7400.0,202907114.0,,,,,,,,14:47:19.422,12.64,12.76,-0.940438871473348,13.27,12.52,0.16000000000000134,0.0,7.911392405063122,1.8816937184236593,12.63,12.64,30298.75,16101.85,2403.0,1272.0,465271.0,594085888.0,12.768599117503562,-1.0173980815155212,230941.0,234330.0,0.49635803649915855,2026-03-02 14:09,0.07911392405063122,-0.15785319652722632,0.0,0.8617035840429319,-0.2857142857142857,40,moneyflow_dc,76.88,True,True,False,True,False,WATCH
000993.SZ,闽东电力,电力,14.43,9.98,1,0,97510248.0,130957,130957,绿色电力、电力,首板,电力,8.3738,1.74,634555.7464,12841.68,16985.99,-4144.31,58.29545454545454,20260302,20260227,2026-03-02 14:47:56,20260227,8.3738,1.74,660823.9496,634555.7464,21747.6007,43974.7572,20260227,12841.68,25.37,16985.99,33.55,-4144.31,-8.19,20260302,15.87,12.99,20260227,1.0,0,97510248.0,130957,130957,U,20260227,244650760.0,29425854.0,34327473.0,46176.0,3200.0,900.0,244696936.0,,,,,,,,14:47:18.654,13.92,14.43,-3.534303534303533,14.63,13.89,0.04054054054053966,0.0007000000000000001,7.1839080459768585,4.697225617296707,13.92,13.93,71598.26,15242.67,5153.0,1093.0,554838.0,786408896.0,14.173666836085488,-1.8223192247520683,290410.0,264428.0,0.5234140415760997,2026-03-02 14:09,0.14336917562724982,0.5035971223021604,-0.2142857142857097,1.667598124237168,-0.06666666666666667,40,moneyflow_dc,76.62,True,True,False,True,False,WATCH
002394.SZ,联发股份,纺织制造,15.66,9.97,1,0,83724577.0,102315,102315,服装家纺、贬值受益,首板,服装家纺,7.3097,3.4,506265.259,6691.18,6911.41,-220.22,47.24999999999999,20260302,20260227,2026-03-02 14:47:56,20260227,7.3097,3.4,506914.2,506265.259,19235.1506,32328.5606,20260227,6691.18,18.74,6911.41,19.36,-220.22,-0.62,20260302,17.23,14.09,20260227,1.0,0,83724577.0,102315,102315,U,,,,,,,,,,,,,,,,14:47:17.634,15.62,15.66,-0.2554278416347441,15.73,15.13,0.8166666666666645,0.0006,6.402048655570784,1.3894574407831402,15.62,15.63,26715.39,19227.21,1712.0,1229.0,237808.0,367424064.0,15.450450111013927,1.0854666388352898,114715.0,123094.0,0.4823849492027182,2026-03-02 14:09,-0.4481434058898752,-0.1925545571245145,-0.5118362124120286,0.4526584703816063,0.13333333333333333,40,moneyflow_dc,76.06,True,True,True,False,False,WATCH
300830.SZ,金现代,软件开发,14.88,20.0,1,0,131927136.0,93651,93651,AI应用、人工智能,首板,AI应用,20.2046,1.25,501582.1407,30642.94,37913.26,-7270.31,69.61363636363636,20260302,20260227,2026-03-02 14:47:56,20260227,20.2046,1.25,672041.4315,501582.1407,27847.6647,33708.4772,20260227,30642.94,31.65,37913.26,39.16,-7270.31,-7.51,20260302,17.86,11.9,20260227,1.0,0,131927136.0,93651,93651,U,,,,,,,,,20260227,20.2,968049064.0,244189520.73,25.22,45.41,日涨幅达到15%的前5只证券,14:47:16.746,14.1,14.88,-5.241935483870975,14.96,13.96,0.1399999999999988,-0.0006,7.092198581560132,1.6078382248603749,14.1,14.11,30933.28,19239.050000000003,2198.0,1361.0,822251.0,1181786624.0,14.372577521948894,-1.933173914531169,427600.0,394651.0,0.520035852799206,2026-03-02 14:09,0.14174344436570765,-0.2118644067796565,0.4978662873399735,0.4051758702387461,-0.1875,40,moneyflow_dc,75.53,True,True,False,True,False,WATCH
688118.SH,普元信息,软件开发,35.5,20.01,1,0,85835627.0,93431,93431,AI应用、人工智能,首板,AI应用,6.7612,0.92,331274.3312,4708.84,5463.52,-754.68,43.02272727272727,20260302,20260227,2026-03-02 14:47:56,20260227,6.7612,0.92,331274.3312,331274.3312,7469.5728,9331.6713,20260227,4708.84,21.77,5463.52,25.26,-754.68,-3.49,20260302,42.6,28.4,20260227,1.0,0,85835627.0,93431,93431,U,20260227,133385389.0,16884523.0,25562686.0,222656.0,6272.0,200.0,133608045.0,20260227,6.76,216329400.0,52338576.06,24.19,43.2,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,14:47:04.038,36.28,35.5,2.1971830985915526,37.2,34.3,0.6827586206896552,0.0036,8.269018743109465,1.475653351233887,36.26,36.29,6484.9800000000005,4394.65,179.0,121.0,158284.0,571382912.0,36.09858937100402,0.5000292971223368,76800.0,81484.0,0.48520381087159786,2026-03-02 14:09,0.027601435274648402,0.027601435274648402,0.1658374792703214,0.7563127757439219,0.3125,40,moneyflow_dc,74.55,True,True,True,True,False,WATCH
003035.SZ,南网能源,电力,8.22,10.04,1,0,83700602.0,130415,130415,虚拟电厂、工商业储能,4天2板,智能电网,5.1753,1.54,3113636.3629,34599.58,37747.79,-3148.21,48.56818181818181,20260302,20260227,2026-03-02 14:47:56,20260227,5.1753,1.54,3113636.3629,3113636.3629,98277.3675,378787.8787,20260227,34599.58,22.24,37747.79,24.27,-3148.21,-2.02,20260302,9.04,7.4,20260227,1.0,0,83700602.0,130415,130415,U,20260227,237455176.0,79163380.0,65604518.0,5415336.0,658800.0,61900.0,242870512.0,,,,,,,,14:47:20.250,8.26,8.22,0.48661800486616963,8.95,8.22,0.05479452054794414,-0.0034999999999999996,12.106537530266086,1.6090758377071848,8.26,8.27,163911.31,101866.74,19908.0,12283.0,3055665.0,2612492032.0,8.549667689357308,-3.5068727525097905,1592493.0,1463172.0,0.5211608602382788,2026-03-02 14:09,1.0882708585247867,0.48076923076922046,0.48076923076922046,0.6060361730044301,-0.42857142857142855,40,moneyflow_dc,74.34,True,True,False,True,False,WATCH
603578.SH,三星新材,家电零部,15.98,9.98,1,0,73954672.0,141434,141434,光伏玻璃、光伏,首板,光伏,6.3511,1.76,288210.5371,2558.41,2205.32,353.09,37.340909090909086,20260302,20260227,2026-03-02 14:47:56,20260227,6.3511,1.76,288210.5371,288210.5371,7825.5032,18035.7032,20260227,2558.41,14.72,2205.32,12.69,353.09,2.03,20260302,17.58,14.38,20260227,1.0,0,73954672.0,141434,141434,U,,,,,,,,,,,,,,,,14:47:17.592,15.69,15.98,-1.8147684605757255,16.18,14.9,0.6171874999999997,0.0,6.373486297004326,1.9507314707899472,15.69,15.7,13396.98,6867.670000000001,855.0,437.0,161301.0,253329872.0,15.70541236570139,-0.09823050160223382,77395.0,83906.0,0.47981723609897026,2026-03-02 14:09,0.06357279084551676,0.0,0.19096117122851278,1.7532882375046974,-0.3103448275862069,40,moneyflow_dc,73.14,True,True,False,True,False,WATCH
603232.SH,格尔软件,软件开发,26.05,10.01,1,0,172255625.0,92500,92500,量子科技、算力,首板,数字经济,4.4114,0.49,602536.487,13976.79,17688.66,-3711.86,56.52272727272726,20260302,20260227,2026-03-02 14:47:56,20260227,4.4114,0.49,609784.118,602536.487,16477.1586,23129.9995,20260227,13976.79,52.58,17688.66,66.55,-3711.86,-13.96,20260302,28.66,23.45,20260227,1.0,0,172255625.0,92500,92500,U,,,,,,,,,,,,,,,,14:47:10.800,25.01,26.05,-3.9923224568138163,26.32,25.0,0.007575757575758758,-0.0007000000000000001,3.9984006397433065,2.2445222927348523,25.01,25.02,88392.52000000002,39381.44,3536.0,1573.0,322748.0,823652352.0,25.519983144744508,-2.039116932205143,160663.0,162086.0,0.4977970428941465,2026-03-02 14:09,0.2798880447820741,-0.039856516540460594,0.0,0.8273461316635083,0.0,40,moneyflow_dc,72.77,True,True,False,True,False,WATCH
002015.SZ,协鑫能科,电力,14.16,10.02,1,0,109150335.0,111427,111427,光伏、储能,首板,光伏,7.6824,1.44,2298627.6534,30493.31,30084.67,408.65,57.93181818181817,20260302,20260227,2026-03-02 14:47:56,20260227,7.6824,1.44,2298627.6534,2298627.6534,84370.7172,162332.4614,20260227,30493.31,17.92,30084.67,17.68,408.65,0.24,20260302,15.58,12.74,20260227,1.0,0,109150335.0,111427,111427,U,20260227,1015624175.0,129769626.0,150620548.0,3494688.0,246800.0,35600.0,1019118863.0,,,,,,,,14:47:18.786,13.7,14.16,-3.248587570621475,14.5,13.69,0.012345679012345408,-0.0014000000000000002,7.299270072992545,1.5040627663876596,13.69,13.7,103394.98999999999,68743.8,7563.0,5012.0,1526952.0,2140549248.0,14.018444902000848,-2.324415343071888,731453.0,795499.0,0.47902815543645116,2026-03-02 14:09,0.5839416058394167,0.5105762217359483,0.07262164124909068,1.890727179836512,-0.14285714285714285,40,moneyflow_dc,72.23,True,True,False,True,False,WATCH
002628.SZ,成都路桥,基础建设,5.27,10.02,1,0,70790550.0,111354,111354,机器人概念、基础建设,首板,机器人概念,10.0331,3.71,397244.5907,10180.99,9797.03,383.96,46.75,20260302,20260227,2026-03-02 14:47:56,20260227,10.0331,3.71,398991.9187,397244.5907,59815.7324,75378.4802,20260227,10180.99,26.33,9797.03,25.34,383.96,0.99,20260302,5.8,4.74,20260227,1.0,0,70790550.0,111354,111354,U,20260227,157213590.0,36846348.0,21311177.0,115413.0,21900.0,1000.0,157329003.0,,,,,,,,14:47:21.840,5.61,5.27,6.451612903225821,5.8,5.19,0.688524590163935,-0.006999999999999999,17.82531194295862,0.41860526134716763,5.61,5.62,31270.239999999998,74701.02,5587.0,13265.0,1614139.0,917226112.0,5.682448116302251,-1.2914102727673975,837927.0,776212.0,0.5191170029346915,2026-03-02 14:09,0.7117437722419936,0.0,-0.17636684303350594,0.8836456817737629,-0.12,40,moneyflow_dc,71.95,True,False,False,True,False,WATCH
002843.SZ,泰嘉股份,通用设备,25.27,10.01,2,0,107560491.0,92500,92500,电源、光伏,5天3板,电源,4.2,0.39,633752.8042,5607.79,7793.39,-2185.6,44.45454545454545,20260302,20260227,2026-03-02 14:47:56,20260227,4.2,0.39,636140.8192,633752.8042,14390.4109,25079.2562,20260227,5607.79,21.07,7793.39,29.28,-2185.6,-8.21,20260302,27.8,22.74,20260227,2.0,0,107560491.0,92500,92500,U,20260227,328054085.0,31418191.0,37393610.0,411901.0,16300.0,0.0,328465986.0,20260227,4.2,1052548308.0,7824136.26,0.74,31.8,连续三个交易日内，涨幅偏离值累计达到20%的证券,14:47:08.526,27.8,25.27,10.011871784724976,27.8,26.5,1.0,0.0,,1000000.0,27.8,0.0,2351459.22,0.0,84585.0,0.0,237489.0,646637376.0,27.22809797506411,2.0572015285463716,100497.0,136993.0,0.42316486237257306,2026-03-02 14:09,0.0,0.0,0.0,0.108682328907048,0.0,40,moneyflow_dc,71.51,False,True,True,True,False,WATCH
300317.SZ,珈伟新能,电力,5.36,19.91,1,0,89963515.0,130309,130309,光伏EPC、绿色电力,首板,光伏,26.9794,5.87,444297.5851,25106.83,18060.29,7046.54,61.61363636363636,20260302,20260227,2026-03-02 14:47:56,20260227,26.9794,5.87,444980.9851,444297.5851,62797.6806,82891.3405,20260227,25106.83,22.09,18060.29,15.89,7046.54,6.2,20260302,6.43,4.29,20260227,1.0,0,89963515.0,130309,130309,U,,,,,,,,,20260227,26.98,1136472021.0,68393941.01,6.02,28.93,日涨幅达到15%的前5只证券,14:47:22.176,5.05,5.36,-5.783582089552248,5.41,5.02,0.07692307692307745,0.004,19.801980198019383,3.1586669850662332,5.04,5.05,195895.82,62018.509999999995,39080.0,12250.0,1949033.0,998874624.0,5.124975431406241,-1.484662008044371,827473.0,1121561.0,0.4245556642704357,2026-03-02 14:09,0.39682539682538837,0.0,0.0,0.5555902890906369,-0.18181818181818182,40,moneyflow_dc,68.31,True,True,False,True,False,WATCH
603353.SH,和顺石油,炼化及贸,42.13,10.0,1,0,62699551.0,102218,102218,石油石化、并购重组,首板,石油石化,4.9872,1.46,717971.034,1580.94,4017.04,-2436.1,30.81818181818182,20260302,20260227,2026-03-02 14:47:56,20260227,4.9872,1.46,724239.978,717971.034,5596.0,17041.8,20260227,1580.94,4.5,4017.04,11.44,-2436.1,-6.94,20260302,46.34,37.92,20260227,1.0,0,62699551.0,102218,102218,U,,,,,,,,,,,,,,,,14:46:56.202,46.34,42.13,9.992879183479706,46.34,44.43,1.0,0.0,,1000000.0,46.34,0.0,521509.34,0.0,11254.0,0.0,205298.0,937357760.0,45.65839706183207,1.4708738415363276,92198.0,113100.0,0.44909351284474275,2026-03-02 14:09,0.0,0.0,0.0,0.23661971830985915,0.0,40,moneyflow_dc,66.47,False,True,True,True,False,WATCH
603381.SH,永臻股份,光伏设备,29.5,9.99,1,0,121672425.0,100504,100504,光伏、专精特新,首板,光伏,6.8464,0.56,419306.1737,6373.73,4597.53,1776.2,48.6590909090909,20260302,20260227,2026-03-02 14:47:56,20260227,6.8464,0.56,699906.1617,419306.1737,10113.6655,14213.7686,20260227,6373.73,23.18,4597.53,16.72,1776.2,6.46,20260302,32.45,26.55,20260227,1.0,0,121672425.0,100504,100504,U,20260227,137428804.0,19879675.0,45530699.0,212400.0,7200.0,0.0,137641204.0,,,,,,,,14:47:10.428,27.63,29.5,-6.33898305084746,29.11,27.06,0.2780487804878049,-0.0017000000000000001,3.619254433587247,0.5486841734568345,27.63,27.64,3505.62,6389.14,127.0,231.0,155674.0,432990560.0,27.813929108264706,-0.6656862405526838,77011.0,78664.0,0.4946940401094595,2026-03-02 14:09,0.3254972875226035,0.0721500721500706,0.0721500721500706,0.4503426408918891,-0.13333333333333333,40,moneyflow_dc,64.15,True,False,False,True,False,WATCH
002973.SZ,侨银股份,环境治理,15.59,10.02,1,0,86688195.0,130542,130542,环保、机器人概念,首板,环保,4.0027,2.81,485679.0132,5145.44,5383.16,-237.72,43.06818181818181,20260302,20260227,2026-03-02 14:47:56,20260227,4.0027,2.81,637109.7842,485679.0132,24636.5887,31153.2401,20260227,5145.44,27.49,5383.16,28.76,-237.72,-1.27,20260302,17.15,14.03,20260227,1.0,0,86688195.0,130542,130542,U,,,,,,,,,,,,,,,,14:47:16.122,15.14,15.59,-2.886465683130207,16.0,15.1,0.04444444444444545,0.0,6.605019815059304,5.58215456029875,15.13,15.14,45023.369999999995,8065.59,2979.0,532.0,141425.0,218649136.0,15.460430334099346,-2.1164487060722954,67141.0,74285.0,0.47474633197808025,2026-03-02 14:09,0.39630118890355825,0.26385224274405766,0.4626569729015103,2.097456957826568,-0.4074074074074074,40,moneyflow_dc,63.75,True,True,False,True,False,WATCH
002980.SZ,华盛昌,电网设备,28.97,9.98,1,0,112525853.0,94427,94427,AI眼镜、智能电网,首板,智能电网,7.503,1.23,293726.6678,4600.98,5998.62,-1397.65,47.93181818181817,20260302,20260227,2026-03-02 14:47:56,20260227,7.503,1.23,548695.1605,293726.6678,6328.3389,10138.9944,20260227,4600.98,21.22,5998.62,27.66,-1397.65,-6.45,20260302,31.87,26.07,20260227,1.0,0,112525853.0,94427,94427,U,,,,,,,,,,,,,,,,14:47:06.084,31.87,28.97,10.010355540214022,31.87,31.87,,0.0,,1000000.0,31.87,0.0,2348691.3499999996,0.0,73697.0,0.0,19823.0,63176540.0,31.87032235282248,-0.0010114616331326892,1800.0,18023.0,0.0908036119658982,2026-03-02 14:09,0.0,0.0,0.0,0.1605504587155963,0.0,40,moneyflow_dc,63.74,False,True,True,True,False,WATCH
000899.SZ,赣能股份,电力,14.61,10.02,3,0,140661588.0,93015,93015,绿色电力、电力,3连板,电力,3.6748,1.18,1425465.2074,1272.8,4788.5,-3515.71,55.29545454545455,20260302,20260227,2026-03-02 14:47:56,20260227,3.6748,1.18,1425465.2074,1425465.2074,28298.5929,97567.776,20260227,1272.8,2.46,4788.5,9.25,-3515.71,-6.79,20260302,16.07,13.15,20260227,3.0,0,140661588.0,93015,93015,U,20260227,215828017.0,40663997.0,51052389.0,642840.0,44000.0,2300.0,216470857.0,,,,,,,,14:47:18.264,14.57,14.61,-0.2737850787132043,16.07,14.51,0.03846153846153877,0.0007000000000000001,13.726835964309933,0.1747474998661276,14.57,14.59,11454.259999999998,65547.48999999999,787.0,4487.0,1536179.0,2340683776.0,15.2370509947083,-4.578249792095398,805237.0,730943.0,0.5241817522567357,2026-03-02 14:09,0.47945205479452246,0.34199726402189273,-0.20408163265305687,0.619025228475434,-0.15789473684210525,40,moneyflow_dc,60.89,True,False,False,True,False,WATCH
600725.SH,云维股份,综合Ⅱ,5.39,10.0,1,0,45705744.0,93910,93910,电力、煤炭,首板,电力,2.7315,1.35,664301.33,4554.57,5321.93,-767.36,26.931818181818187,20260302,20260227,2026-03-02 14:47:56,20260227,2.7315,1.35,664301.33,664301.33,85981.0643,123247.0,20260227,4554.57,25.57,5321.93,29.88,-767.36,-4.31,20260302,5.93,4.85,20260227,1.0,0,45705744.0,93910,93910,U,,,,,,,,,,,,,,,,14:47:22.608,5.33,5.39,-1.113172541743963,5.37,5.15,0.8181818181818178,0.0,18.761726078798848,0.584707011207237,5.32,5.33,41223.92,70503.55,7771.0,13160.0,658097.0,345971712.0,5.257153763047088,1.3667211435818332,337603.0,320494.0,0.5129988436355127,2026-03-02 14:09,-0.1876172607879885,0.0,-0.1876172607879885,0.5455164740343785,0.4782608695652174,40,moneyflow_dc,60.18,True,False,True,False,False,WATCH
603217.SH,元利科技,化学制品,28.33,10.02,1,0,89985032.0,141102,141102,化工、环保,首板,化工,4.4713,3.77,589512.1708,5134.85,6534.64,-1399.79,46.1590909090909,20260302,20260227,2026-03-02 14:47:56,20260227,4.4713,3.77,589512.1708,589512.1708,7842.4171,20808.76,20260227,5134.85,20.08,6534.64,25.56,-1399.79,-5.48,20260302,31.16,25.5,20260227,1.0,0,89985032.0,141102,141102,U,,,,,,,,,20260227,4.47,255662100.0,20851637.79,8.16,38.06,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,14:47:09.678,26.88,28.33,-5.118249205788914,27.8,26.87,0.010752688172040874,-0.001,3.720238095237355,0.7458475972242041,26.87,26.88,10767.220000000001,14436.220000000001,401.0,537.0,73331.0,200028128.0,27.277430827344507,-1.478537304109031,29423.0,43908.0,0.4012354938566227,2026-03-02 14:09,1.2281354670636335,0.03677822728943733,0.3319808188860194,0.4872556044630975,-0.07142857142857142,40,moneyflow_dc,57.54,True,False,False,True,False,WATCH
603117.SH,万林物流,物流,5.96,9.96,1,0,73662739.0,111548,111548,物流、并购重组,首板,物流,5.6356,2.77,357121.8542,5864.51,5189.13,675.38,41.52272727272727,20260302,20260227,2026-03-02 14:47:56,20260227,5.6356,2.77,357121.8542,357121.8542,42185.14,59919.7742,20260227,5864.51,30.22,5189.13,26.74,675.38,3.48,20260302,6.56,5.36,20260227,1.0,0,73662739.0,111548,111548,U,,,,,,,,,,,,,,,,14:47:22.890,5.86,5.96,-1.6778523489932826,6.12,5.77,0.2571428571428589,0.0017000000000000001,17.06484641638189,0.7966262362812953,5.86,5.87,15143.57,19009.63,2594.0,3226.0,386023.0,229273152.0,5.939365063739725,-1.3543526235447907,201302.0,184722.0,0.5214766995748958,2026-03-02 14:09,0.340715502555359,-0.16949152542374024,-0.16949152542374024,0.32558563248308175,-0.1,40,moneyflow_dc,57.33,True,False,False,True,False,WATCH
003018.SZ,金富科技,包装印刷,26.57,10.02,1,0,45880730.0,104103,104103,液冷、算力,首板,算力,17.8696,0.64,260330.0037,5526.64,5129.68,396.96,35.20454545454545,20260302,20260227,2026-03-02 14:47:56,20260227,17.8696,0.64,690820.0,260330.0037,7544.1425,9797.8925,20260227,5526.64,12.62,5129.68,11.71,396.96,0.91,20260302,29.23,23.91,20260227,1.0,0,45880730.0,104103,104103,U,,,,,,,,,,,,,,,,14:47:09.582,26.04,26.57,-1.9947308995107307,27.3,25.66,0.23170731707317005,-0.0003,7.68049155145913,11.080991226419012,26.02,26.04,45328.899999999994,4090.69,1744.0,157.0,175046.0,459351872.0,26.241780560538373,-0.7748869452318519,75656.0,99390.0,0.4322063914628155,2026-03-02 14:09,-0.42226487523992107,-0.49865746068277333,-0.6130268199233722,0.8718246479895486,-0.2777777777777778,40,moneyflow_dc,56.33,True,True,False,False,False,WATCH
002350.SZ,北京科锐,电网设备,12.32,10.0,2,0,184573275.0,93009,93009,电气设备、智能电网,2连板,智能电网,3.3294,0.82,653639.4123,3356.99,5528.96,-2171.97,51.13636363636363,20260302,20260227,2026-03-02 14:47:56,20260227,3.3294,0.82,668152.2244,653639.4123,32607.1247,53055.1471,20260227,3356.99,15.6,5528.96,25.69,-2171.97,-10.09,20260302,13.55,11.09,20260227,2.0,0,184573275.0,93009,93009,U,20260227,359771094.0,99739031.0,19729154.0,147840.0,12000.0,3300.0,359918934.0,20260227,3.33,541817041.0,102772331.31,18.97,50.16,连续三个交易日内，涨幅偏离值累计达到20%的证券,14:47:19.902,11.84,12.32,-3.8961038961038996,12.81,11.82,0.020202020202019767,-0.0007000000000000001,8.445945945945766,1.9080224927902232,11.83,11.84,106863.15000000001,56007.28,9049.0,4723.0,856573.0,1039256832.0,12.13272928285155,-2.472375699759711,438076.0,418498.0,0.5114286815017518,2026-03-02 14:09,-0.08438818565400664,-0.16863406408094075,-0.42052144659378227,0.7034916551637597,-0.2,40,moneyflow_dc,55.35,True,True,False,False,False,WATCH
002633.SZ,申科股份,通用设备,19.35,10.01,1,0,41463760.0,95939,95939,海洋经济、发电机,首板,燃气轮机,4.9478,2.31,289125.2813,3807.44,4098.3,-290.86,30.93181818181818,20260302,20260227,2026-03-02 14:47:56,20260227,4.9478,2.31,290250.0,289125.2813,7202.2063,14941.875,20260227,3807.44,27.31,4098.3,29.4,-290.86,-2.09,20260302,21.29,17.42,20260227,1.0,0,41463760.0,95939,95939,U,,,,,,,,,,,,,,,,14:47:16.134,18.12,19.35,-6.356589147286823,19.5,18.04,0.05479452054794644,0.0011,5.5187637969103545,5.6645517687711635,18.11,18.12,14704.439999999999,2595.87,813.0,143.0,150468.0,278602880.0,18.515756174070233,-2.18408484586221,64558.0,85910.0,0.42904803679187603,2026-03-02 14:09,-0.1656543346217622,0.0,-0.1656543346217622,1.3962719480735624,0.125,40,moneyflow_dc,44.82,True,True,False,False,False,WATCH
603226.SH,菲林格尔,家居用品,31.82,9.99,1,0,71023258.0,130029,130029,装修家具、地产链,首板,地产链,1.8705,2.39,1131174.8121,2198.22,1679.11,519.11,31.704545454545457,20260302,20260227,2026-03-02 14:47:56,20260227,1.8705,2.39,1131174.8121,1131174.8121,10032.6507,35549.177,20260227,2198.22,10.62,1679.11,8.11,519.11,2.51,20260302,35.0,28.64,20260227,1.0,0,71023258.0,130029,130029,U,,,,,,,,,,,,,,,,14:47:07.272,30.89,31.82,-2.9226901319924568,33.15,30.73,0.06611570247933896,-0.0012,3.23729362253092,0.9286500464354436,30.89,30.9,8209.480000000001,8840.23,266.0,286.0,79144.0,252345120.0,31.884302031739615,-3.218847626220831,35706.0,43438.0,0.4511523299302537,2026-03-02 14:09,-0.12957563977973016,0.03244646333548998,-0.9955041746949334,0.42675384343523587,-0.2222222222222222,40,moneyflow_dc,42.77,True,False,False,False,False,WATCH
