iter,idx,elapsed_s,pullback_min,pullback_max,vol_contract_ratio,take_profit_pct,stop_loss_pct,trail_stop_pct,breakeven_after_pct,exit_on_ma_fast_break,max_hold_days,max_gap_up_pct,trend_ma_fast,trend_ma_slow,trend_ma_long,use_tushare_features,min_turnover_rate,max_turnover_rate,min_volume_ratio,min_net_mf_amount,min_net_mf_ratio,trades,win_rate,avg_ret,med_ret,min_ret,max_ret,avg_win_ret,avg_loss_ret,tp_hit_rate,avg_hold_days,med_hold_days,avg_ret_per_day,med_ret_per_day,profit_factor,avg_mae,worst_mae,score,penalty,feasible
1,170191,0,-0.015,0.01,0.75,0.025,0.012,0.012,0.008,1,1,0.015,20,60,120,0,0,0,0,0,0,120,0.39166666666666666,-0.199867458,-1.091437,-1.358033,2.336049,1.3443991489361702,-1.194121301,0.10833333333333334,1,1,-0.199867458,-1.091437,0.724861078854853,-0.854575525,-1.2,-1000000234,233.61117562362776,0
1,170196,0,-0.015,0.01,0.75,0.025,0.012,0.012,0.01,1,1,0.015,20,60,120,0,0,0,0,0,0,120,0.39166666666666666,-0.199867458,-1.091437,-1.358033,2.336049,1.3443991489361702,-1.194121301,0.10833333333333334,1,1,-0.199867458,-1.091437,0.724861078854853,-0.854575525,-1.2,-1000000234,233.61117562362776,0
1,170201,0,-0.015,0.01,0.75,0.025,0.012,0.012,0.012,1,1,0.015,20,60,120,0,0,0,0,0,0,120,0.39166666666666666,-0.199867458,-1.091437,-1.358033,2.336049,1.3443991489361702,-1.194121301,0.10833333333333334,1,1,-0.199867458,-1.091437,0.724861078854853,-0.854575525,-1.2,-1000000234,233.61117562362776,0
1,170206,0,-0.015,0.01,0.75,0.025,0.012,0.015,0.008,1,1,0.015,20,60,120,0,0,0,0,0,0,120,0.39166666666666666,-0.199867458,-1.091437,-1.358033,2.336049,1.3443991489361702,-1.194121301,0.10833333333333334,1,1,-0.199867458,-1.091437,0.724861078854853,-0.854575525,-1.2,-1000000234,233.61117562362776,0
1,170211,0,-0.015,0.01,0.75,0.025,0.012,0.015,0.01,1,1,0.015,20,60,120,0,0,0,0,0,0,120,0.39166666666666666,-0.199867458,-1.091437,-1.358033,2.336049,1.3443991489361702,-1.194121301,0.10833333333333334,1,1,-0.199867458,-1.091437,0.724861078854853,-0.854575525,-1.2,-1000000234,233.61117562362776,0
