代码,名称,最新价,涨跌幅,今日主力净流入-净额,今日主力净流入-净占比,今日小单净流入-净占比,筛选维度,入选理由
003028,振邦智能,32.7,0.4608,5288099.999999999,7.855775444112546,-4.299648430985596,"A:机构锁仓,B:低位起爆","小盘锁仓(市值23.1亿): 主力7.855775444112546%, 小单-4.299648430985596% | 涨幅0.4608%, 主力流入529万, 昨日流出-516万"
300606,金太阳,33.12,-1.3405,52938000.00000003,7.853996830859318,-3.2393545695845205,B:低位起爆,"涨幅-1.3405%, 主力流入5294万, 昨日流出-6280万"
000816,智慧农业,4.17,2.2059,59017300.000000015,7.779075310393112,-9.650277634481174,A:机构锁仓,"中盘锁仓(市值59.9亿): 主力7.779075310393112%, 小单-9.650277634481174%"
603393,新天然气,29.96,-1.6092,32467100.00000001,7.669339755738555,-5.994713739545014,A:机构锁仓,"中盘锁仓(市值126.8亿): 主力7.669339755738555%, 小单-5.994713739545014%"
603590,康辰药业,41.05,-4.1112,13463800.000000002,7.664153402927545,-6.05029689045411,A:机构锁仓,"中盘锁仓(市值65.0亿): 主力7.664153402927545%, 小单-6.05029689045411%"
000863,三湘印象,6.18,2.3179,15241699.999999994,7.660983209691448,-10.451300706445824,A:机构锁仓,"中盘锁仓(市值71.9亿): 主力7.660983209691448%, 小单-10.451300706445824%"
002222,福晶科技,70.3,5.7779,121972799.99999999,7.654040746851888,-8.810466522954107,A:机构锁仓,"中盘锁仓(市值329.1亿): 主力7.654040746851888%, 小单-8.810466522954107%"
300454,深信服,180.69,4.1861,285712200.00000006,7.643998300857488,-8.122903641214005,A:机构锁仓,"大盘锁仓(市值500.6亿): 主力7.643998300857488%, 小单-8.122903641214005%"
300777,中简科技,47.72,4.833,133734300.0,7.628846283517758,-6.243376428541813,A:机构锁仓,"中盘锁仓(市值202.1亿): 主力7.628846283517758%, 小单-6.243376428541813%"
301629,,320.03,3.3655,43136600.00000002,7.61365720159651,-4.502666523851392,A:机构锁仓,"小盘锁仓(市值33.4亿): 主力7.61365720159651%, 小单-4.502666523851392%"
300875,捷强装备,41.82,4.1335,20431199.999999993,7.556357239326199,-10.771559284451227,A:机构锁仓,"小盘锁仓(市值36.7亿): 主力7.556357239326199%, 小单-10.771559284451227%"
600073,光明肉业,6.55,-2.3845,12156700.00000001,7.537342495368598,-3.8653006642120715,A:机构锁仓,"中盘锁仓(市值61.4亿): 主力7.537342495368598%, 小单-3.8653006642120715%"
301337,亚华电子,31.46,3.1475,7851200.0,7.492873624591437,-5.9939553299634465,A:机构锁仓,"小盘锁仓(市值11.6亿): 主力7.492873624591437%, 小单-5.9939553299634465%"
002480,新筑股份,6.45,2.381,7535300.000000005,7.492193216795578,-9.401607288369924,"A:机构锁仓,B:低位起爆","小盘锁仓(市值49.5亿): 主力7.492193216795578%, 小单-9.401607288369924% | 涨幅2.381%, 主力流入754万, 昨日流出-617万"
300554,三超新材,26.86,6.166,25028500.000000004,7.47972359405194,-7.37479797110723,A:机构锁仓,"小盘锁仓(市值21.3亿): 主力7.47972359405194%, 小单-7.37479797110723%"
002084,海鸥住工,4.18,1.7032,12649600.0,7.47824875182308,-8.832120610739572,A:机构锁仓,"小盘锁仓(市值26.9亿): 主力7.47824875182308%, 小单-8.832120610739572%"
000021,深科技,30.28,2.8533,264878600.0,7.461018510146768,-7.787490497080231,"A:机构锁仓,B:低位起爆","中盘锁仓(市值475.8亿): 主力7.461018510146768%, 小单-7.787490497080231% | 涨幅2.8533%, 主力流入26488万, 昨日流出-50842万"
301045,天禄科技,38.82,4.2988,17644200.000000004,7.418341827253862,-9.97718667116006,A:机构锁仓,"小盘锁仓(市值24.8亿): 主力7.418341827253862%, 小单-9.97718667116006%"
600475,华光环能,21.48,9.9846,46305799.99999998,7.379152987821046,-3.6938153898906414,A:机构锁仓,"中盘锁仓(市值202.5亿): 主力7.379152987821046%, 小单-3.6938153898906414%"
600059,古越龙山,9.68,-0.4115,17593600.0,7.371807619218382,-6.899086097983267,A:机构锁仓,"中盘锁仓(市值88.2亿): 主力7.371807619218382%, 小单-6.899086097983267%"
002929,润建股份,47.55,3.5722,53547599.99999999,7.369110677883703,-6.216202580881438,A:机构锁仓,"中盘锁仓(市值100.1亿): 主力7.369110677883703%, 小单-6.216202580881438%"
300054,鼎龙股份,46.77,3.9333,98992100.00000006,7.365994756451631,-5.76457411025411,A:机构锁仓,"中盘锁仓(市值344.7亿): 主力7.365994756451631%, 小单-5.76457411025411%"
300819,聚杰微纤,40.32,6.2731,32593799.999999974,7.310451828596349,-5.866833958032702,A:机构锁仓,"中盘锁仓(市值54.3亿): 主力7.310451828596349%, 小单-5.866833958032702%"
002963,豪尔赛,16.04,2.1006,5122100.000000002,7.3047135717573655,-6.761505629803407,A:机构锁仓,"小盘锁仓(市值18.3亿): 主力7.3047135717573655%, 小单-6.761505629803407%"
002645,华宏科技,16.62,1.3415,28010500.000000007,7.300532119797526,-6.627440807633259,"A:机构锁仓,B:低位起爆","中盘锁仓(市值92.9亿): 主力7.300532119797526%, 小单-6.627440807633259% | 涨幅1.3415%, 主力流入2801万, 昨日流出-1732万"
300223,北京君正,139.35,6.6917,409774100.00000006,7.267709968920845,-3.561589197887121,A:机构锁仓,"大盘锁仓(市值586.1亿): 主力7.267709968920845%, 小单-3.561589197887121%"
300458,全志科技,46.58,2.8937,123658100.00000003,7.2284006145198285,-2.426672046481322,B:低位起爆,"涨幅2.8937%, 主力流入12366万, 昨日流出-9877万"
600527,江南高纤,2.28,-1.2987,11831399.999999994,7.195195365329421,-7.084026635273625,A:机构锁仓,"小盘锁仓(市值39.5亿): 主力7.195195365329421%, 小单-7.084026635273625%"
688116,天奈科技,49.08,-0.4866,49573400.00000001,7.191361214686818,-6.510948722475933,A:机构锁仓,"中盘锁仓(市值179.9亿): 主力7.191361214686818%, 小单-6.510948722475933%"
688098,申联生物,9.77,-4.5898,7418099.999999999,7.190890720271898,-13.907468229690748,A:机构锁仓,"小盘锁仓(市值40.1亿): 主力7.190890720271898%, 小单-13.907468229690748%"
003041,真爱美家,60.07,0.5356,22952299.999999985,7.172121376155858,-3.498113355509126,A:机构锁仓,"中盘锁仓(市值82.2亿): 主力7.172121376155858%, 小单-3.498113355509126%"
603916,苏博特,13.67,9.9759,53618700.000000045,7.1347909116261725,-3.4596857108282983,A:机构锁仓,"中盘锁仓(市值57.5亿): 主力7.1347909116261725%, 小单-3.4596857108282983%"
688607,康众医疗,66.99,6.9103,23471200.00000002,7.113588424725472,-5.341828711881532,A:机构锁仓,"中盘锁仓(市值59.0亿): 主力7.113588424725472%, 小单-5.341828711881532%"
301127,武汉天源,18.35,0.9906,23794599.999999996,7.0593051649575065,-7.915751675938965,A:机构锁仓,"中盘锁仓(市值120.1亿): 主力7.0593051649575065%, 小单-7.915751675938965%"
301428,世纪恒通,40.82,6.0535,54259800.00000002,7.045476682316225,-8.5453662921705,A:机构锁仓,"小盘锁仓(市值25.0亿): 主力7.045476682316225%, 小单-8.5453662921705%"
300805,电声股份,12.97,2.8549,21401500.000000004,7.036898924741197,-14.367354065635881,"A:机构锁仓,B:低位起爆","小盘锁仓(市值37.4亿): 主力7.036898924741197%, 小单-14.367354065635881% | 涨幅2.8549%, 主力流入2140万, 昨日流出-753万"
300410,正业科技,9.39,6.7045,37386600.00000001,6.990185074604007,-4.967839158127337,A:机构锁仓,"小盘锁仓(市值34.5亿): 主力6.990185074604007%, 小单-4.967839158127337%"
600841,动力新科,9.3,7.8886,67771699.99999997,6.950951745526968,-3.4141270828321844,A:机构锁仓,"中盘锁仓(市值97.0亿): 主力6.950951745526968%, 小单-3.4141270828321844%"
000626,远大控股,8.15,-1.2121,7690400.0,6.948435182201308,-12.544119252003805,A:机构锁仓,"小盘锁仓(市值41.1亿): 主力6.948435182201308%, 小单-12.544119252003805%"
300707,威唐工业,22.85,3.1603,45756000.00000003,6.909358179773534,-4.965538700252751,A:机构锁仓,"小盘锁仓(市值32.7亿): 主力6.909358179773534%, 小单-4.965538700252751%"
002772,众兴菌业,16.17,2.7972,37475500.0,6.895609209358746,-11.357464250542943,A:机构锁仓,"中盘锁仓(市值63.1亿): 主力6.895609209358746%, 小单-11.357464250542943%"
300053,航宇微,24.06,8.7212,242816499.99999994,6.892391280162104,-6.004420375474067,A:机构锁仓,"中盘锁仓(市值156.6亿): 主力6.892391280162104%, 小单-6.004420375474067%"
301003,江苏博云,49.5,3.7736,8447200.0,6.880441631953242,-9.011153260069836,A:机构锁仓,"小盘锁仓(市值37.2亿): 主力6.880441631953242%, 小单-9.011153260069836%"
600137,浪莎股份,20.9,0.0,7451700.0,6.879727123453207,-6.867817293495944,A:机构锁仓,"小盘锁仓(市值20.3亿): 主力6.879727123453207%, 小单-6.867817293495944%"
301297,富乐德,40.66,5.2005,42216399.99999998,6.867159002296224,-11.407824788720394,A:机构锁仓,"中盘锁仓(市值138.6亿): 主力6.867159002296224%, 小单-11.407824788720394%"
001395,,46.17,2.8285,9740600.000000002,6.737567285838399,-4.915976886144803,A:机构锁仓,"小盘锁仓(市值21.6亿): 主力6.737567285838399%, 小单-4.915976886144803%"
603883,老百姓,15.71,-2.1793,22402900.0,6.722326566831195,-6.102812332965052,A:机构锁仓,"中盘锁仓(市值119.2亿): 主力6.722326566831195%, 小单-6.102812332965052%"
605580,恒盛能源,26.0,1.5625,15320600.0,6.717464788468083,-4.319660545246841,"A:机构锁仓,B:低位起爆","中盘锁仓(市值72.8亿): 主力6.717464788468083%, 小单-4.319660545246841% | 涨幅1.5625%, 主力流入1532万, 昨日流出-1455万"
600340,华夏幸福,1.71,-3.3898,28721200.0,6.714007527747709,-4.042355603972827,"A:机构锁仓,B:低位起爆","中盘锁仓(市值66.6亿): 主力6.714007527747709%, 小单-4.042355603972827% | 涨幅-3.3898%, 主力流入2872万, 昨日流出-2745万"
002663,普邦股份,2.1,-0.9434,4898400.000000002,6.691863798003203,-7.085993045456232,A:机构锁仓,"小盘锁仓(市值27.2亿): 主力6.691863798003203%, 小单-7.085993045456232%"
600114,东睦股份,34.85,2.0498,38410200.00000001,6.690752880006605,-7.142311025781453,A:机构锁仓,"中盘锁仓(市值214.8亿): 主力6.690752880006605%, 小单-7.142311025781453%"
002486,嘉麟杰,3.13,-1.5723,5646099.999999999,6.659306097497543,-10.294968066916462,A:机构锁仓,"小盘锁仓(市值25.7亿): 主力6.659306097497543%, 小单-10.294968066916462%"
300984,金沃股份,78.0,2.1076,15505399.999999994,6.626403956891473,-5.534496485310109,"A:机构锁仓,B:低位起爆","涨幅2.1076%, 主力流入1551万, 昨日流出-1509万 | 中盘锁仓(市值60.4亿): 主力6.626403956891473%, 小单-5.534496485310109%"
600853,龙建股份,4.39,-0.9029,7266399.999999999,6.596897018065278,-6.2696123413323,A:机构锁仓,"小盘锁仓(市值44.5亿): 主力6.596897018065278%, 小单-6.2696123413323%"
600512,腾达建设,2.5,-2.3438,6760600.000000002,6.5744576437118925,-7.435576811168465,A:机构锁仓,"小盘锁仓(市值39.7亿): 主力6.5744576437118925%, 小单-7.435576811168465%"
002838,道恩股份,29.6,1.1966,18299699.999999993,6.563235551714622,-13.429317385055056,A:机构锁仓,"中盘锁仓(市值124.5亿): 主力6.563235551714622%, 小单-13.429317385055056%"
301056,森赫股份,17.46,15.1715,13075099.999999996,6.556245560371359,-4.5749457551924015,A:机构锁仓,"小盘锁仓(市值30.7亿): 主力6.556245560371359%, 小单-4.5749457551924015%"
600419,天润乳业,9.94,-3.2132,6075600.000000001,6.546996586328999,-7.4534640180921095,A:机构锁仓,"小盘锁仓(市值31.4亿): 主力6.546996586328999%, 小单-7.4534640180921095%"
600448,华纺股份,3.29,-1.497,4948700.0,6.544890034156108,-4.86168403127243,A:机构锁仓,"小盘锁仓(市值20.7亿): 主力6.544890034156108%, 小单-4.86168403127243%"
603165,荣晟环保,14.99,-1.6404,6025200.0,6.539779758165995,-5.381761597111208,A:机构锁仓,"小盘锁仓(市值39.6亿): 主力6.539779758165995%, 小单-5.381761597111208%"
301148,嘉戎技术,54.72,2.1277,15261100.000000002,6.538949114510792,-8.939761616783027,A:机构锁仓,"小盘锁仓(市值32.2亿): 主力6.538949114510792%, 小单-8.939761616783027%"
300810,中科海讯,41.06,3.9231,15658099.999999994,6.52943721547944,-9.394481590765915,A:机构锁仓,"小盘锁仓(市值46.8亿): 主力6.52943721547944%, 小单-9.394481590765915%"
300034,钢研高纳,22.6,2.4943,69391800.0,6.523566010164698,-8.09723794998972,A:机构锁仓,"中盘锁仓(市值173.3亿): 主力6.523566010164698%, 小单-8.09723794998972%"
300775,三角防务,39.27,11.152,249874999.9999997,6.523326190984488,-4.305567588012191,A:机构锁仓,"中盘锁仓(市值208.8亿): 主力6.523326190984488%, 小单-4.305567588012191%"
688085,三友医疗,22.82,2.0572,11504799.999999998,6.523000132599786,-8.908344845924713,A:机构锁仓,"中盘锁仓(市值71.6亿): 主力6.523000132599786%, 小单-8.908344845924713%"
003020,立方制药,27.93,-0.1787,5251600.000000001,6.506504596603406,-4.143690422602655,A:机构锁仓,"小盘锁仓(市值38.5亿): 主力6.506504596603406%, 小单-4.143690422602655%"
601002,晋亿实业,5.5,-1.4337,8069800.0,6.466694061447602,-7.241354294563841,A:机构锁仓,"中盘锁仓(市值52.5亿): 主力6.466694061447602%, 小单-7.241354294563841%"
603929,亚翔集成,149.6,10.0,53405300.00000002,6.415037535164163,-4.391882638604026,A:机构锁仓,"中盘锁仓(市值319.2亿): 主力6.415037535164163%, 小单-4.391882638604026%"
000927,中国铁物,2.85,-0.3497,27207200.000000022,6.2588179971281885,-6.025600698564254,A:机构锁仓,"中盘锁仓(市值172.4亿): 主力6.2588179971281885%, 小单-6.025600698564254%"
600718,东软集团,11.17,-0.4456,17814499.999999993,6.2467873639938185,-3.476067424809611,A:机构锁仓,"中盘锁仓(市值133.3亿): 主力6.2467873639938185%, 小单-3.476067424809611%"
000768,中航西飞,30.15,3.0769,119006599.99999996,6.2229797940044875,-4.38618353702278,A:机构锁仓,"大盘锁仓(市值836.0亿): 主力6.2229797940044875%, 小单-4.38618353702278%"
002487,大金重工,62.95,2.3577,70376400.00000004,6.212193880805251,-4.76557373262789,"A:机构锁仓,B:低位起爆","中盘锁仓(市值397.2亿): 主力6.212193880805251%, 小单-4.76557373262789% | 涨幅2.3577%, 主力流入7038万, 昨日流出-5561万"
603212,赛伍技术,17.47,10.0126,83636799.99999999,6.2057864390839645,-4.786043468493021,A:机构锁仓,"中盘锁仓(市值76.4亿): 主力6.2057864390839645%, 小单-4.786043468493021%"
603112,华翔股份,17.4,-0.3436,10872300.000000006,6.184282119393069,-8.72794732452113,A:机构锁仓,"中盘锁仓(市值87.9亿): 主力6.184282119393069%, 小单-8.72794732452113%"
300042,朗科科技,34.99,3.5513,65641700.00000002,6.096122651019255,-4.236101151097573,A:机构锁仓,"中盘锁仓(市值70.1亿): 主力6.096122651019255%, 小单-4.236101151097573%"
002897,意华股份,55.64,3.324,43779800.000000015,6.094862437115192,-7.5271755746355975,A:机构锁仓,"中盘锁仓(市值101.5亿): 主力6.094862437115192%, 小单-7.5271755746355975%"
002109,兴化股份,4.12,1.9802,7041699.9999999935,6.088274612699805,-6.737072668477525,A:机构锁仓,"中盘锁仓(市值52.6亿): 主力6.088274612699805%, 小单-6.737072668477525%"
002153,石基信息,13.35,0.4515,65095100.00000002,6.004547956352039,-4.51307569643914,"A:机构锁仓,B:低位起爆","中盘锁仓(市值213.6亿): 主力6.004547956352039%, 小单-4.51307569643914% | 涨幅0.4515%, 主力流入6510万, 昨日流出-14795万"
300486,东杰智能,23.76,9.8982,69496900.00000004,5.945228390186295,-3.871996281142524,A:机构锁仓,"中盘锁仓(市值113.3亿): 主力5.945228390186295%, 小单-3.871996281142524%"
301136,招标股份,18.19,0.8315,11419899.999999998,5.899978148190811,-13.399938986872092,"A:机构锁仓,B:低位起爆","中盘锁仓(市值50.1亿): 主力5.899978148190811%, 小单-13.399938986872092% | 涨幅0.8315%, 主力流入1142万, 昨日流出-2892万"
002880,卫光生物,28.75,3.4545,14502599.999999989,5.897411080615933,-8.451223574133255,A:机构锁仓,"中盘锁仓(市值65.2亿): 主力5.897411080615933%, 小单-8.451223574133255%"
600725,云维股份,4.68,0.0,13984700.000000007,5.88981242370745,-6.717099283195924,"A:机构锁仓,B:低位起爆","涨幅0.0%, 主力流入1398万, 昨日流出-665万 | 中盘锁仓(市值57.7亿): 主力5.88981242370745%, 小单-6.717099283195924%"
300109,新开源,20.47,1.0365,24665200.000000022,5.8791873713667115,-6.982863858305357,"A:机构锁仓,B:低位起爆","中盘锁仓(市值92.1亿): 主力5.8791873713667115%, 小单-6.982863858305357% | 涨幅1.0365%, 主力流入2467万, 昨日流出-5430万"
300870,欧陆通,227.93,3.2058,66640900.0,5.869119785160989,-3.731631784581227,A:机构锁仓,"中盘锁仓(市值250.4亿): 主力5.869119785160989%, 小单-3.731631784581227%"
300987,川网传媒,20.68,0.0,10518000.000000002,5.824184966280196,-2.2537569149322096,B:低位起爆,"涨幅0.0%, 主力流入1052万, 昨日流出-2039万"
002768,国恩股份,59.74,1.8932,13429699.999999993,5.693114920274895,0.8956152328097279,B:低位起爆,"涨幅1.8932%, 主力流入1343万, 昨日流出-586万"
688799,华纳药厂,47.95,-2.7975,14994600.0,5.691519203675288,-3.61921195677403,A:机构锁仓,"中盘锁仓(市值63.0亿): 主力5.691519203675288%, 小单-3.61921195677403%"
603882,金域医学,32.99,0.2126,21756800.0,5.627417503957373,-5.924969584068079,A:机构锁仓,"中盘锁仓(市值151.8亿): 主力5.627417503957373%, 小单-5.924969584068079%"
300046,台基股份,39.45,3.8705,40478200.00000001,5.579111557792514,-6.048822520182173,A:机构锁仓,"中盘锁仓(市值93.3亿): 主力5.579111557792514%, 小单-6.048822520182173%"
002106,莱宝高科,11.9,2.8522,18378600.000000004,5.574430612781023,-6.627950864075116,"A:机构锁仓,B:低位起爆","中盘锁仓(市值83.8亿): 主力5.574430612781023%, 小单-6.627950864075116% | 涨幅2.8522%, 主力流入1838万, 昨日流出-834万"
300763,锦浪科技,88.9,3.928,163351999.99999997,5.558116951664694,-4.607869222960359,A:机构锁仓,"中盘锁仓(市值285.8亿): 主力5.558116951664694%, 小单-4.607869222960359%"
300235,方直科技,15.15,-0.6557,8002500.0,5.514174232236595,3.386574635001114,B:低位起爆,"涨幅-0.6557%, 主力流入800万, 昨日流出-1156万"
300761,立华股份,19.21,-2.6356,14552200.000000002,5.512320829875616,-11.414044348905595,A:机构锁仓,"中盘锁仓(市值120.6亿): 主力5.512320829875616%, 小单-11.414044348905595%"
300873,海晨股份,24.88,2.0509,7602299.999999994,5.512076176351862,-0.87985273404141,B:低位起爆,"涨幅2.0509%, 主力流入760万, 昨日流出-1333万"
600330,天通股份,13.08,0.7704,51209299.999999985,5.4912700962349374,-5.354721005727056,"A:机构锁仓,B:低位起爆","涨幅0.7704%, 主力流入5121万, 昨日流出-5929万 | 中盘锁仓(市值161.3亿): 主力5.4912700962349374%, 小单-5.354721005727056%"
688209,英集芯,25.35,3.3007,20755700.00000001,5.478268386818185,-5.758124424944732,A:机构锁仓,"中盘锁仓(市值110.0亿): 主力5.478268386818185%, 小单-5.758124424944732%"
300401,花园生物,17.39,-0.9681,18348900.000000007,5.475370896108222,-14.137807573750717,"A:机构锁仓,B:低位起爆","中盘锁仓(市值93.0亿): 主力5.475370896108222%, 小单-14.137807573750717% | 涨幅-0.9681%, 主力流入1835万, 昨日流出-1104万"
300352,北信源,7.03,2.4781,28477200.000000004,5.404551146307175,-2.7793473435704574,B:低位起爆,"涨幅2.4781%, 主力流入2848万, 昨日流出-11295万"
600866,星湖科技,7.36,-2.1277,15214200.000000004,5.402855495529906,-3.921013833678002,"A:机构锁仓,B:低位起爆","中盘锁仓(市值92.4亿): 主力5.402855495529906%, 小单-3.921013833678002% | 涨幅-2.1277%, 主力流入1521万, 昨日流出-607万"
300071,福石控股,7.45,3.4722,58791600.0,5.361942911664253,-6.800115673998216,A:机构锁仓,"中盘锁仓(市值70.4亿): 主力5.361942911664253%, 小单-6.800115673998216%"
002961,瑞达期货,25.49,3.7866,28332699.999999978,5.340571067186739,-4.115297298430716,A:机构锁仓,"中盘锁仓(市值121.6亿): 主力5.340571067186739%, 小单-4.115297298430716%"
600516,方大炭素,5.87,-2.3295,26693100.000000004,5.318497867524061,-5.227681464482919,A:机构锁仓,"中盘锁仓(市值236.3亿): 主力5.318497867524061%, 小单-5.227681464482919%"
300263,隆华科技,10.6,-0.0943,40405999.999999985,5.269247096405354,-5.9397113862818305,"A:机构锁仓,B:低位起爆","涨幅-0.0943%, 主力流入4041万, 昨日流出-9618万 | 中盘锁仓(市值103.4亿): 主力5.269247096405354%, 小单-5.9397113862818305%"
600859,王府井,15.11,-2.7671,34159400.0,5.253994967005847,-6.512730308112031,A:机构锁仓,"中盘锁仓(市值169.8亿): 主力5.253994967005847%, 小单-6.512730308112031%"
601016,节能风电,3.2,-0.9288,21035999.999999996,5.246668571223652,-1.1392224456132947,B:低位起爆,"涨幅-0.9288%, 主力流入2104万, 昨日流出-2637万"
300079,数码视讯,6.02,0.5008,14998900.000000004,5.225089100573315,-4.759569191440237,"A:机构锁仓,B:低位起爆","中盘锁仓(市值77.1亿): 主力5.225089100573315%, 小单-4.759569191440237% | 涨幅0.5008%, 主力流入1500万, 昨日流出-704万"
300084,海默科技,11.39,1.6964,16545599.99999999,5.215515373968488,-2.9304175806595554,B:低位起爆,"涨幅1.6964%, 主力流入1655万, 昨日流出-1631万"
300516,久之洋,71.07,3.7518,35704199.999999985,5.211388125905239,-4.612995558650585,A:机构锁仓,"中盘锁仓(市值127.9亿): 主力5.211388125905239%, 小单-4.612995558650585%"
600930,,6.05,-0.982,32518899.999999993,5.205698787986683,-10.154721690975483,A:机构锁仓,"中盘锁仓(市值195.4亿): 主力5.205698787986683%, 小单-10.154721690975483%"
000534,万泽股份,30.8,8.4507,49469600.00000003,5.162819620580998,-3.8807560115971076,A:机构锁仓,"中盘锁仓(市值154.0亿): 主力5.162819620580998%, 小单-3.8807560115971076%"
300119,瑞普生物,20.44,-4.6642,16235800.000000007,5.132564348587418,-9.226780056555324,A:机构锁仓,"中盘锁仓(市值68.5亿): 主力5.132564348587418%, 小单-9.226780056555324%"
300581,晨曦航空,16.42,1.4206,15252200.000000006,5.116324478544957,-4.924380964388084,"A:机构锁仓,B:低位起爆","中盘锁仓(市值90.3亿): 主力5.116324478544957%, 小单-4.924380964388084% | 涨幅1.4206%, 主力流入1525万, 昨日流出-4180万"
600662,外服控股,6.2,2.8192,21788700.0,5.114792258228917,-5.027420103005671,"A:机构锁仓,B:低位起爆","涨幅2.8192%, 主力流入2179万, 昨日流出-822万 | 中盘锁仓(市值141.1亿): 主力5.114792258228917%, 小单-5.027420103005671%"
002094,青岛金王,8.24,3.0,23826700.000000004,5.1056661962039,-4.533936666806552,A:机构锁仓,"中盘锁仓(市值56.9亿): 主力5.1056661962039%, 小单-4.533936666806552%"
300724,捷佳伟创,136.73,3.8903,323352299.99999994,5.07568232986296,-5.81766536348313,A:机构锁仓,"中盘锁仓(市值393.4亿): 主力5.07568232986296%, 小单-5.81766536348313%"
000892,欢瑞世纪,8.24,1.4778,18383799.999999985,5.073784290505348,-3.407536947895664,"A:机构锁仓,B:低位起爆","中盘锁仓(市值58.6亿): 主力5.073784290505348%, 小单-3.407536947895664% | 涨幅1.4778%, 主力流入1838万, 昨日流出-3424万"
300316,晶盛机电,46.85,1.0134,142419199.99999997,5.045810670015782,-4.210058596993304,"A:机构锁仓,B:低位起爆","涨幅1.0134%, 主力流入14242万, 昨日流出-13665万 | 大盘锁仓(市值577.0亿): 主力5.045810670015782%, 小单-4.210058596993304%"
600884,杉杉股份,13.51,-2.9454,78185699.99999999,5.042415499106621,-3.3674856277337453,A:机构锁仓,"中盘锁仓(市值247.9亿): 主力5.042415499106621%, 小单-3.3674856277337453%"
601918,新集能源,6.97,-2.244,19415700.00000001,5.019267423705016,-6.674855037589227,A:机构锁仓,"中盘锁仓(市值180.6亿): 主力5.019267423705016%, 小单-6.674855037589227%"
688298,东方生物,26.91,-5.7113,14596499.999999998,5.013984763167908,-3.425235341859518,"A:机构锁仓,B:低位起爆","中盘锁仓(市值54.3亿): 主力5.013984763167908%, 小单-3.425235341859518% | 涨幅-5.7113%, 主力流入1460万, 昨日流出-654万"
300852,四会富仕,48.02,4.414,39809699.999999985,5.002628466902629,-4.273717010090126,A:机构锁仓,"中盘锁仓(市值74.4亿): 主力5.002628466902629%, 小单-4.273717010090126%"
300395,菲利华,95.6,2.9618,129421400.0,4.990032565968241,0.2172541519367068,B:低位起爆,"涨幅2.9618%, 主力流入12942万, 昨日流出-3355万"
000811,冰轮环境,16.92,2.2356,32751600.000000015,4.860170791295079,-3.7235399648339365,B:低位起爆,"涨幅2.2356%, 主力流入3275万, 昨日流出-1588万"
002405,四维图新,10.98,1.105,82906899.99999999,4.856560671680882,-7.427851594044377,B:低位起爆,"涨幅1.105%, 主力流入8291万, 昨日流出-16383万"
002757,南兴股份,20.65,0.6335,27160999.99999999,4.856058269438139,-7.658022306058094,B:低位起爆,"涨幅0.6335%, 主力流入2716万, 昨日流出-5444万"
300475,香农芯创,166.67,2.3583,276628599.9999999,4.85168826479305,-2.9490198841805064,A:机构锁仓,"大盘锁仓(市值742.3亿): 主力4.85168826479305%, 小单-2.9490198841805064%"
300579,数字认证,31.88,2.2122,10375500.0,4.8210373593664295,-4.56045832692147,B:低位起爆,"涨幅2.2122%, 主力流入1038万, 昨日流出-652万"
601360,三六零,12.36,2.4876,151204300.00000003,4.763301615283899,-3.7235106343052453,A:机构锁仓,"大盘锁仓(市值865.1亿): 主力4.763301615283899%, 小单-3.7235106343052453%"
000897,津滨发展,2.26,-2.5862,6587799.999999997,4.711251481616645,-3.3109203352318803,B:低位起爆,"涨幅-2.5862%, 主力流入659万, 昨日流出-676万"
300496,中科创达,79.12,1.6183,62682799.99999992,4.680853515719989,-3.8354102495676266,B:低位起爆,"涨幅1.6183%, 主力流入6268万, 昨日流出-19537万"
300378,鼎捷数智,58.81,2.1716,47541299.99999997,4.6131993703079335,-1.0549227083462687,B:低位起爆,"涨幅2.1716%, 主力流入4754万, 昨日流出-6140万"
000905,厦门港务,13.27,2.5502,21544200.0,4.550950012769116,-6.45538577437183,B:低位起爆,"涨幅2.5502%, 主力流入2154万, 昨日流出-3425万"
600293,三峡新材,3.69,1.3736,23797600.000000015,4.547378056271162,-4.69858407099228,B:低位起爆,"涨幅1.3736%, 主力流入2380万, 昨日流出-7547万"
002017,东信和平,23.75,0.5078,19657700.000000004,4.48604901672808,-2.368002748138328,B:低位起爆,"涨幅0.5078%, 主力流入1966万, 昨日流出-1897万"
002541,鸿路钢构,21.1,1.834,9352400.0,4.461277616241733,-5.960693159966628,B:低位起爆,"涨幅1.834%, 主力流入935万, 昨日流出-1992万"
002420,毅昌科技,8.75,2.1004,16738500.000000002,4.330089832141701,-4.297572444568132,B:低位起爆,"涨幅2.1004%, 主力流入1674万, 昨日流出-903万"
300099,尤洛卡,8.29,1.7178,12579000.000000006,4.301286375618816,-2.439344681325182,B:低位起爆,"涨幅1.7178%, 主力流入1258万, 昨日流出-3301万"
002409,雅克科技,93.0,1.076,50681500.000000015,4.162199278587057,-3.366871541768916,B:低位起爆,"涨幅1.076%, 主力流入5068万, 昨日流出-13619万"
000852,石化机械,8.2,1.4851,13429099.999999985,4.141665825915891,0.8803865684714206,B:低位起爆,"涨幅1.4851%, 主力流入1343万, 昨日流出-4400万"
300576,容大感光,42.35,1.6563,22787300.000000004,4.118255936168557,-1.403445265472896,B:低位起爆,"涨幅1.6563%, 主力流入2279万, 昨日流出-13454万"
